Index,Entry Word,Part of Speech,Affix,Definition
1868,nedeľa,n f,-e/-a-,Sunday
1869,negde,adv loc,,somewhere
1870,nego,part,,but (also)
1871,nekas,pron indef,,someone (acc.)
1872,nekobor,adv indef,,some
1873,nekoj,pron,,somebody
1874,nekotar,adv loc,,(from) somewhere
1875,nekrologo,n m,"-ja, -ija/-os-",obituary
1876,nektari,n m,"-ja, -ija/-es-",nectar
1877,nemar,n m,"-ja, -ija/-es-","beam, ray"
1878,nemi,n f,-ja/-ja-,mould
1879,nepci,n m,"-ja, -ija/-es-",palate
1880,nepoto,n m,"-ja, -ija/-os-",grandson
1881,nervi,n m,"-ja, -ija/-es-",nerve
1882,nervikano,adj m,,neural
1883,nesar,adv mod,,somehow
1884,nesavo,pron,,some
1885,nesavo drom,adv,,1. sometimes 2. ever 3. some time
1886,neso,pron indef,,something
1887,nesreǩa,n f,-e/-a-,misfortune
1888,nešto,pron,,something
1889,nevipaskoro dizajno,n m,"-ja, -ija/-os-","design, invention, innovation"
1890,nevipe,n m,-pa/-pas-,"1. news 2. innovation, invention"
1891,nevo,adj m,,new
1892,ni jekh,pron indef,,no
1893,ni...ni,conj,,neither…nor
1894,nibade javinate,adv temp,,early in the morning
1895,niče e tradipaske,n f pl,,timetable
1896,ničkerela,v tr,-ǧ-/-d-,sort
1897,nigde,pron,,nowhere
1898,nijamalo ,adj,,"right, correct"
1899,nijami,n m,"-ja, -ija/-es-",right [«naturako nijami» - law of nature]
1900,nijamija,n m pl,,rights
1901,nikana,adv temp,,never
1902,nikas,pron indef,,nobody (acc.)
1903,niǩda,adv temp,,never
1904,niked,adv temp,,never
1905,nikeda,adv temp,,never
1906,nikoj,pron,,nobody
1907,nikote,adv loc,,nowhere
1908,nilaj,n m,-a/-es-,summer
1909,nilajeskeri čirikli,n phr f,-ja/-ja-,swallow
1910,niraš,n m,-a/-es-,despair
1911,nišani,n m,"-ja, -ija/-es-",1. sign 2. scar
1912,nišanǩerela ,v tr,,"appoint, nominate, mark"
1913,nišanǩeripe,n m,-pa/-pas-,"appointment, nomination, mark"
1914,nisar,adv mod,,in no way
1915,niso,pron indef,,nothing
1916,ništo,pron indef,,nothing
1917,niva,n f,-e/-a-,"field, meadow"
1918,normalno,adj,,normal
1919,nota,n f,-e/-a-,"note, tone"
1920,notka,n f,-e/-a-,"note, annotation"
1921,notkako lil,n phr m,-a/-es-,record
1922,novela,n f,-e/-a-,novel
1923,novembro,n m,—/-os-,November
1924,novina,n f,-e/-a-,1. magazine 2. newspaper
1925,novinarka,n f,-e/-a-,journalist
1926,nozdra,n f,-e/-a-,nostril
1927,nudiba,n m,-ba/-bas-,offer
1928,numa,conj,,but
1929,numa,adv,,1. even 2. at least
1930,numa ni,adv,,not even
1931,numerinela,v tr,-ǧ-/-mo,numerate
1932,o,art def m sg,,the
1933,objekti,n m,"-ja, -ija/-es-",object
1934,odamna,adv temp,,long ago
1935,oďi,n f,-a/-a-,willpower
1936,odma,adv temp,,immediately
1937,odmorinela,v itr,-ǧ-/-mo,take a rest
1938,odobor,adv indef,,so (+ adj.) [«odobor thaj odobor» - so and so much]
1939,odobor but,adv indef,,so much
1940,odoborkha,adv indef,,this much
1941,odoja,pron dem f,,that
1942,odola,pron pers pl,,those
1943,odole diveste,adv temp,,the day before yesterday
1944,odoleske,adv,,1. therefore 2. for it
1945,odori,adv loc,,there
1946,odotar,adv loc,,from there
1947,odote,adv loc,,there
1948,odote tano,adj m,,1. present 2. being here
1949,odova,pron dem m,,that
1950,odova drom,adv mod,,that way
1951,odozom,adv indef,,this much
1952,ofto,num card,,eight
1953,ogledalo,n m,-ja/-os-,mirror
1954,ograda,n f,-e/-a-,fence
1955,ogranicime,adj,,"limited, bordered"
1956,oj,pron pers 3 sg f,,she
1957,oja,part,,yes
1958,oka,n f,-e/-a-,oka
1959,okija,pron dem f,,that
1960,okoja,pron dem f,,that
1961,okoja rig tar,prep,,beyond
1962,okola,pron dem pl,,those
1963,okolinela,v tr,-ǧ-/-mo,encircle
1964,okori,adv loc,,there
1965,okotarutno drom,n phr m,-a/-es-,detour
1966,okote,adv loc,,there
1967,okova,pron dem m,,"this, that"
1968,okova dive,adv temp,,day before yesterday
1969,oktobro,n m,—/-os-,October
1970,ola,pron pers 3 pl,,they
1971,oliva,n f,-e/-a-,olive
1972,olovo,n m,"-ja, -ija/-os-",lead
1973,on,pron pers 3 pl,,they
1974,opasno,adj,,dangerous
1975,opera,n f,-e/-a-,opera
1976,operirinela,v tr,-ǧ-/-mo,operate
1977,oprema,n f,-e/-a-,"apparatus, setup"
1978,optimistikano,adj m,,optimistic
1979,optimizmo,n m,"-ja, -ija/-os-",optimism
1980,organizacija,n f,-e/-a-,organisation
1981,organizirinela,v tr,-ǧ-/-mo,organize
1982,organizmo,n m,-ja/-os-,organism
1983,orkestari,n m,"-ja, -ija/-es-","band, instrumentalists"
1984,osetinela,v tr,-ǧ-/-mo,feel
1985,osigiguripe,n m,-pa/-pas-,insurance
1986,oslobodime,adj,,freed
1987,oslobodinela,v tr,-ǧ-/-mo,"free, enable"
1988,osudinela,v tr,-ǧ-/-mo,condemn
1989,otkana,conj,,since
1990,otkazi,n m,"-ja, -ija/-es-",notice of termination
1991,otkažinela pe,v itr,,surrender
1992,otsikavela,prefv tr,-ǧ-/-d-,wean
1993,ov,pron pers 3 sg m,,he
1994,ov sasto/i,part,,thank you
1995,ovčari,n m,"-ja, -ija/-es-",shepherd
1996,ovela,v itr,-ǧ-/-d-,become
1997,ožačari,n m,"-ja, -ija/-es-",chimney sweep
1998,ožako,n m,"-ja, -ija/-os-",chimney
1999,pača,n f,-e/-a-,trouser leg
2000,pacijento,n m,"-ja, -ija/-os-",patient
2001,padišaj,n m,,sultan
2002,pageilesko,n m,-e/-es-,disappointment
2003,pagipa,n m,-pa/-pas-,"break, fracture"
2004,pagľaripe,n m,-pa/-pas-,"disability, handicap"
2005,paharno,n m,-e/-es-,freezer
2006,paho,n m,-e/-os-,"frost, hoar"
2007,paho krema,n f,-e/-a-,ice cream
2008,pajesko peripe,n phr m,-pa/-pas-,"waterfall, cascade"
2009,pajnakerela,v tr,-ǧ-/-d-,1. gape 2. soak
2010,pajnalo,adj m,,wet
2011,pajneskoro phirno,n phr m,-e/-es-,plumber
2012,pajroviba,n m,-ba/-bas-,"explosion, detonation"
2013,pajtono,n m,"-ja, -ija/-os-","coach, carriage"
2014,paǩarela,v tr,-ǧ-/-d-,1. wrap 2. bandage 3. coil
2015,paǩariba,n m,-ba/-bas-,pack
2016,pakarin,n f,-a/-a-,"suspender, braces"
2017,paǩavipe ko del,n m,-pa/-pas-,religion
2018,paǩavutno ,adj m,,"credible, reliable"
2019,paketi,n m,"-ja, -ija/-es-","package, bundle, packet"
2020,paǩeti,n m,"-ja, -ija/-es-",package
2021,pakivalipe,n m,-pa/-pas-,honesty
2022,pal odova,adv,,1. there from 2. then
2023,pala ,prep,,behind
2024,palal,prep,,behind
2025,palal,adv loc,,1. back 2. behind
2026,palaldan,adv loc,,from behind
2027,paldela,v tr,-inǧ-/-ind-,"1. throw out, chase 2. banish 3. haunt 4. evict"
2028,paldipe,n m,-pa/-pas-,"ejection, persecution"
2029,pale,adv,,1. again 2. nonetheless
2030,palem,adv temp,,again
2031,palma,n f,-e/-a-,palm of hand
2032,palma,n f,-e/-a-,palm tree
2033,palo,prep,,1. at 2. after
2034,palo maškar o dive,adv temp,,in the afternoon
2035,palo nilaj,adv temp,,in autumn
2036,palo odova,adv temp,,afterwards
2037,palodživdipa,n m,-pa/-pas-,afterlife
2038,palune šereskeri rig,n phr f,-a/-a-,back of the head
2039,palune vasteskeri rig,n phr f,-a/-a-,back of hand
2040,paluno,adj m,,"1. last, rear 2. terminal, endmost"
2041,paluno vakti,n phr m,"-ja, -ija/-es-",deadline
2042,pametno,adj,,"clever, smart"
2043,pampuri,n m,"-ja, -ija/-es-",locomotive
2044,pamtinela,v itr,-ǧ-/-mo,remember
2045,pamuko,n m,"-ja, -ija/-os-",cotton
2046,pana,adv,,"still, yet"
2047,panaǧuri,n m,"-ja, -ija/-es-",fair
2048,panda,adv,,"1. still, yet 2. else"
2049,panda na,part neg,,not yet
2050,pandela jak,v phr itr,-l-/-l-,"flash, blink"
2051,pandibaskeri livni,n f,-ja/-ja-,prison cell
2052,pandipa,n m,-pa/-pas-,prison
2053,pandlo lafi,n m,"-ja, -ija/-es-","1. consensus, agreement 2. contract"
2054,pandž,num card,,five
2055,pani,n m,"-ja, -ija/-es-",water [«londalo pani» - salt water]
2056,panika,n f,-e/-a-,panic
2057,panli,n f,-ja/-ja-,band
2058,panlo,adj m,,"joint, united, combined"
2059,panšel,num card,,five hundred
2060,pantolke,n f pl,,"trousers, pants"
2061,papagalo,n m,"-ja, -ija/-os-",parrot
2062,paparuga,n f,-e/-a-,butterfly
2063,papin,n f,-a/-a-,duck
2064,papinako,n m,-e/-es-,drake
2065,papinako murš,n phr m,-a/-es-,gander
2066,papo,n m,-pa/-es-,grandfather
2067,papu,n m,-a/-es-,grandfather
2068,papuča,n f,-e/-a-,slipper
2069,paralija,adj m,,"financial, fiscal"
2070,paralizirimo,adj m,,paralysed
2071,paramis,n f,-a/-a-,1. story 2. fiction
2072,paramis e historijaki,n phr f,-a/-a-,"story, chronicle"
2073,paramisa,n f,,story
2074,parapapo,n m,-pa/-es-,great-grandfather
2075,paraunuko,n m,-ja/-os-,great-grandson
2076,pare,n pl,,money
2077,pareste,adv mod,,hardly
2078,parfumo,n m,"-ja, -ija/-os-","parfume, essence"
2079,pari,n m,"-ja, -ija/-es-",pair
2080,paripa,n m,-pa/-pas-,"load, burden, weight"
2081,paripe,n m,-pa/-pas-,trouble
2082,parkirinela,v itr,-ǧ-/-mo,park
2083,parko,n m,"-ja, -ija/-os-","park, commons"
2084,parlamenti,n m,"-ja, -ija/-es-",parliament
2085,parnaǩerela,v itr,-ǧ-/-d-,"fade, wither"
2086,parňarela,v tr,-ǧ-/-d-,1. whiten 2. whitewash
2087,parnipe,n m,-pa/-pas-,whiteness
2088,parno,adj m,,white
2089,parno kaš,n phr m,,birch tree
2090,parojba,n m,-ba/-bas-,"burial, entombment"
2091,partija,n f,-e/-a-,party
2092,partneri,n m,"-ja, -ija/-es-",partner
2093,parumo,n m,,"grave, tomb"
2094,parunela,v tr,-ǧ-/-d-,bury
2095,parunipe,n m,,funeral
2096,paruvdipe,n m,-pa/-pas-,"change, alteration"
2097,parvarela,v tr,-ǧ-/-d-,"feed, raise"
2098,parvariba,n m,-ba/-bas-,"feeding, alimentation"
2099,parvarno,n m,-e/-es-,guardian
2100,pašaǩerela ,v tr,,approach
2101,pašaǩeripe,n m,-pa/-pas-,coming closer/nearer
2102,pašalutno,adj m,,immediate
2103,pašavro,n m,-e/-es-,rib
2104,paše,adv loc,,"close, near"
2105,paše dži ko,prep,,near by
2106,pasi,n m,"-ja, -ija/-es-",rust
2107,pašipe,n m,-pa/-pas-,"closeness, nearness"
2108,pašľaǩerela ,v tr,,make so. lie down
2109,pašlija,n f,-e/-a-,sofa
2110,pašľola,v itr,-il-/-il-,go to bed
2111,pašľovela,v itr,-ǧ-/-d-,"lie, sleep"
2112,pasoši,n m,"-ja, -ija/-es-",passport
2113,pašutno,adj m,,"close, near"
2114,paťivalo,adj m,,respectful
