Index,Entry Word,Part of Speech,Affix,Definition
1132,majbut volila,v phr tr,,"претпоставити, више волети"
1133,majdur,prep,,"даље, иза, изван"
1134,majdur,adv loc,,даље
1135,majinǩa,prep,,"по, после"
1136,majlaśo,adv mod,,најбоље
1137,majmuno,n m,,мајмун
1138,majo,n m,,мај
1139,makar,adv mod,,барем
1140,makela pe voskosa,v phr tr,,"навоштити, намазати воском"
1141,makh,n f,,мува
1142,makhlo,adj m,,мастан
1143,mako,n m,,мак
1144,maladola,v tr,,"срести, сусрести"
1145,maľavost,n m,,"марљивост, прилежност"
1146,mami,n f,,баба
1147,mamuze,n f,,"оструга, мамуза"
1148,mangela,v tr,,замолити
1149,mangro,n m,,хлеб
1150,mantili,n m,,"капут, мантил"
1151,manuš,n m,,човек
1152,manušengo ćumidavipe,n phr,,човекољубље
1153,manušipe,n f,,човечанство
1154,manušňi,n f,,жена
1155,marci,n f,,уторак
1156,marcine,adv temp,,у уторак
1157,margarino,n m,,маргарин
1158,maripe,n m,,борба
1159,marto,n m,,март
1160,marva,n f,,"1. во(л) 2. стока, марва"
1161,mas,n m,,месо
1162,mašarno,n m,,риболовац
1163,mašina,n f,,машина
1164,maškar,prep,,"међу, између, усред"
1165,maškar,adv loc,,усред
1166,maškar e ŕat,n phr f,,поноћ
1167,maškar e vŕama,adv temp,,у међувремену
1168,maškar peste,adv mod,,међусобно
1169,maškare vŕama,adv temp,,У међувремену
1170,maškarutno,adj m,,"централан, средњи"
1171,maslina,n f,,маслина
1172,maśo,n m,,риба
1173,mašta,n f,,"уображење, машта"
1174,maťarela,v tr,,"опити, напити"
1175,materice,n f,,дан мајки
1176,materija,n f,,материја
1177,materijali,n m,,материјал
1178,mato,adj m,,пијан
1179,maťola,v itr,,напити се
1180,mazlačko,n m,,маслачак
1181,me,pron pers 1 sg,,ја
1182,mećka,n f,,медвед (женски)
1183,medicina,n f,,медицина
1184,medicinsko phen,n phr f,,медицинска сестра
1185,medo,n m,,мед
1186,medvedo,n m,,медвед
1187,medžunarodno,adj m,,међународни
1188,mekan,adj m,,мек
1189,mekela,v tr,,ослободити
1190,mekela,v tr,,"1. пустити, дозволити 2. отпустити, ослободити"
1191,mekela pe,v itr,,притиснути
1192,mekela pe tele,partv itr,,"сагнути, погнути"
1193,mekela tele,partv tr,,"снизити, спустити"
1194,melalipe,n m,,"прљавштина, блато"
1195,melalo,adj m,,"нечист, прљав"
1196,meľarela,v tr,,упрљати
1197,meľila,v tr,,самлети
1198,menstruacija,n f,,"менструацција, периода"
1199,mera,n f,,мера
1200,merdevine,n pl,,"лестве, мердевине"
1201,merela,v itr,,умрети
1202,merila,v tr,,измерити
1203,mesari,n m,,месар
1204,mešavina,n f,,мешавина
1205,mesila,v tr,,"месити, гњечити"
1206,metali,n m,,метал
1207,metro,n m,,метар
1208,mexaničari,n m,,механичар
1209,mexaničarka,n f,,механичарка
1210,mija,num card,,хиљада
1211,mijakto,num ord,,хиљадити
1212,mijavar,num card,,хиљада пута
1213,milaj,n m,,лето
1214,miliono,num card,,милион
1215,milost,n m,,"милосрђе, милост"
1216,milostiňarela,v itr,,просити милостињу
1217,ministro,n m,,министар
1218,minoriteto,n m,,мањина
1219,minuta,n f,,минута
1220,miriso,n m,,"мирис, воњ"
1221,mirno,adj m,,"миран, мирољубив"
1222,mirno,n m,,мирноћа
1223,mirno,adv mod,,"мирно, тихо"
1224,miro,n m,,мир
1225,mišićo,n m,,мишић
1226,mismeri,n m,,подне
1227,mladožeňa,n m,,младожења
1228,mlinari,n m,,млинар
1229,mlino,n m,,млин
1230,mnogobojno,adj,,многобојан
1231,mnogobrojno,adj,,многобројан
1232,moćo,n m,,моћ
1233,moderno,adj,,"модеран, савремен"
1234,mogućno,adj m,,могућан
1235,mol,n f,,вино
1236,molba,n f,,молба
1237,moleri,n m,,"молер, сликар"
1238,molerka,n f,,"молерка, сликарка"
1239,molimos,n f,,молитва
1240,momeli,n f,,свећа
1241,momento,n m,,"моменат, тренутак"
1242,morćano,adj m,,кожни
1243,morkhi,n f,,1. кожа 2. пелц 3. кожа
1244,mosto,n m,,мост
1245,mothola,v itr,,мрмљати
1246,motika,n f,,мотика
1247,moxto,n m,,"сандук, ковчег"
1248,mrazo,n m,,мраз
1249,mreža,n f,,мрежа
1250,mršavo,adj m,,мршав
1251,mršavost,n m,,"танкост, мршавост"
1252,mrštime,adj m,,тужан
1253,mržňa,n f,,мржња
1254,mrzola,v tr,,мрзети
1255,muca,n f,,мачка
1256,mucila,v itr,,муцати
1257,mudro,adj m,,"охол, надмен"
1258,muj,n m,,1. уста 2. лице
1259,mule,n m,,магарац
1260,mulengo ǧes,n phr m,,задушнице
1261,mulimos,n m,,смрт
1262,mulo,adj m,,мртав
1263,mundarela,v tr,,"убити, уморити"
1264,mungro,pron poss 1 sg m,,мој
1265,murica,n f,,"бобица, зрно, јагода"
1266,muro,adv mod,,мудро
1267,murš,n m,,мушкарац (не циганин)
1268,muršipe,n m,,мушкост
1269,musaj,part mod,,морати
1270,musaj,v mod,,морати
1271,mušica,n f,,мушица
1272,mustaka,n f,,бркови
1273,mutra,n f,,"мокраћа, урин"
1274,mutrela,v itr,,мокрити
1275,mutura,n f,,метла
1276,muzićari,n m,,музичар
1277,muzičarka,n f,,музичарка
1278,muzika,n f,,музика
1279,muzikalno,adj,,"музички, музикалан"
1280,muzisarela,v tr,,помусти
1281,na,part neg,,"не, немој"
1282,na žalost,adv mod,,на жалост
1283,nacija,n f,,"нација, народ"
1284,nacrtola,v tr,,"обојити, насликати"
1285,nada,n f,,нада
1286,nadila pe,v itr,,надати се
1287,nagiňila pe,v itr,,"1. спустити се, нагињати се 2. нагињати"
1288,naglost,n m,,нагост
1289,nago,adj m,,празан
1290,nagradila,v tr,,наградити
1291,naj,n m,,прст
1292,naj laćo,adv mod,,лоше
1293,naj londo,adj,,неслан
1294,naj osnovano,adv mod,,"неосновано, без разлога"
1295,naj zavistime,adj,,независан
1296,najaripe,n m,,купање
1297,najola,v tr,,купити
1298,najsigurno,n,,несигурност
1299,najzad,adv mod,,"најзад, напослетку"
1300,nakh,n m,,нос
1301,nakhela,v itr,,"проћи, прекрстити, пробити се, снаћи се"
1302,nakheski uš,n phr f,,ноздрва
1303,nakhlipe,n m,,"пролаз, пролазак"
1304,nakovaňi,n m,,наковањ
1305,namera,n f,,намера
1306,namerivila,v tr,,намеравати
1307,namerno,adv mod,,намерно
1308,nameštaj,n m,,намештај
1309,nanǧarela,v tr,,испразнити
1310,nange šersea,adj,,"гологлав, без шешира"
1311,nanglipe,n m,,празнина
1312,nango,adj m,,"наг, го"
1313,naoštrila,v tr,,наоштрити
1314,naoštrila pe,v itr,,наоштрити се
1315,napadnila,v tr,,напасти
1316,naporo,n m,,напор
1317,narandža,n f,,"поморанджа, наранджа"
1318,narandžasto,adj,,оранжаст
1319,naravno,adv mod,,"тобоже, наводно"
1320,naroćito,adv mod,,"нарочито, особито"
1321,narugila,v tr,,наругати се
1322,narukvica,n f,,наруквица
1323,našalipe,n m,,бекство
1324,našela,v itr,,побећи
1325,nasiľe,n m,,насиље
1326,naškodila ,v tr,,нашкодити
1327,nasledila,v itr,,"следити, наследити"
1328,nastaila,v itr,,настати
1329,naštil,part mod,,не моћи
1330,naštila,v mod,,не моћи
1331,naštisarela,v mod,,не моћи
1332,nasvalipe ,n m,,болест
1333,nasvalo,n m,,болесник
1334,nasvalo,adj m,,болестан
1335,nasvarela pe,v itr,,оболети
1336,naućniko,n m,,научник
1337,naućno,adj,,научан
1338,nauka,n f,,наука
1339,navodila pe,v itr,,(на)водити
1340,nebo,n m,,"небо (видљиво), небо (верски)"
1341,nedostaila,v tr,,"фалити, недостајати"
1342,nedostatko,n m,,недостатак
1343,nedra,n f,,недра
1344,nego,part comp,,него
1345,nejasno,adj,,нејасан
1346,neka,part mod,,нека….
1347,neobićno,adj,,Необичан
1348,neobićno,adv mod,,необично
1349,neoprezno,adj m,,"неопрезан, нехатан"
1350,nepco,n m,,непце
1351,neposredno,adv mod,,непосредно
1352,nepoznato,adj m,,"непознат, туђ, чудан, незнан"
1353,neprekidno,adv mod,,"стално, непрекидно"
1354,neprijateľo,n m,,"непријатељ, противник"
1355,nervozno,adj,,нервозан
1356,nesposobno,adj,,неспособан
1357,nesreća,n f,,несрећа
1358,nesumľivo,adv mod,,несумњиво
1359,neuspešno,adj,,неуспешан
1360,neverovatno,adj m,,невероватан
1361,nevino,adj m,,"невин, некрив"
1362,nevipe,n f,,"новост, вест"
1363,nevo,adj m,,нов
1364,nevo brš,n phr m,,нова година
1365,nezgoda,n f,,"незгода, невоља"
1366,neznanco,n m,,"незнанац, странац"
1367,nežno,adj,,нежан
1368,ni,conj,,ни….ни
1369,nikad,adv indef,,никада
1370,nilsko gras,n phr m,,нилски коњ
1371,nisar,adv mod,,"никако, уопште не"
1372,ňiva,n f,,"поље, њива"
1373,nivovo,n m,,"ниво, висина"
1374,nkhľa,adv temp,,"прошло, мимо"
1375,nogavica,n f,,ногавица
1376,nojo,n m,,ној
1377,normalno,adv mod,,нормално
1378,nosorogo,n m,,носорог
1379,nota,n f,,"белешка, нота"
1380,novembro,n m,,новембар
1381,novina,n f,,новине
1382,nozdrva,n f,,ноздрва
1383,numerisila,v tr,,нумерисати
1384,nužda,n f,,"потреба, нужда"
1385,obala,n f,,обала
1386,obavešteňe,n m,,обавештење
1387,obećaňe,n m,,обећање
1388,obedo,n m,,обед
1389,obićno,adj m,,"обичан, уобичајен"
1390,obićno,adv mod,,обично
1391,objašňeňe,n m,,објашњење
1392,objava,n f,,објава
1393,objavila ,v tr,,"најавити, објавити"
1394,oblako,n m,,облак
1395,oblast,n m,,"област, рејон, зона"
1396,obliko,n m,,"облик, форма, фигура"
1397,obori,n f,,обор
1398,obrva,n f,,обрва
1399,obuhvatno,adv mod,,укупно
1400,očajno,adv mod,,очајно
1401,očajno,adj,,очајан
1402,oćetkisarel pe,v,,очеткати
1403,očigledno,adv mod,,очигледно
1404,očuxo,n m,,очух
1405,odaila o často,v phr tr,,"поштовати, одати част"
1406,odeľeňe,n m,,одељење
1407,odgovori,n f,,одговор
1408,odgovorno,adj,,одговоран
1409,odgovornost,n m,,одговорност
1410,odmori,n m,,одмор
1411,odmorila,v itr,,одморити
1412,odreknila pe,v itr,,"порећи, одрећи"
1413,odsto,n m,,"одсто, посто"
1414,odsustvuo,n m,,одсуство
1415,odvratno,adj m,,"балавички, одвратан"
1416,oglinda,n f,,огледало
1417,ograda,n f,,ограда
1418,ograničila,v itr,,ограничити
1419,ogrlica,n f,,огрлица
1420,oklevila,v tr,,оклеветати
1421,okolnost,n m,,"прилика, околност"
1422,okolo,prep,,"о, око, у вези са"
1423,okolo,adv loc,,"1. о, око 2. около"
1424,okrivila,v tr,,"оптужити, окривити"
1425,okruglo,adj m,,округао
1426,okruglo,adv loc,,округло
1427,okrutno,adj m,,"окрутан, свиреп"
1428,oktobro,n m,,октобар
1429,olakšaňe,n m,,олакшање
1430,olovka,n f,,оловка
1431,olovo,n m,,олово
1432,oluja,n f,,"олуја, бура"
1433,omugućila,v tr,,омогућити
1434,opasnipe,n m,,опасност
1435,opasno,adj m,,опасан
1436,opasnost,n m,,опасност
1437,opisila,v tr,,описати
1438,opiso,n m,,"опис, дескрипција"
1439,opral,adv loc,,1. одозгор 2. одоздо
1440,opre,prep,,изнад
1441,opre,adj,,горњи
1442,opre,adv loc,,"1. изнад, над, поврх 2. горе, нагоре"
1443,oprostila,v tr,,опростити некоме
1444,optužba,n f,,оптужба
1445,orao,n m,,орао
1446,organizacija,n f,,организација
1447,orila,v tr,,орати
1448,orkestro,n m,,"оркестар, врпаца, узица"
1449,osa,n f,,оса
1450,osećajo,n m,,осећај
1451,osećila,v itr,,"мририсати, осећати"
1452,osetila,v itr,,осетити
1453,osetisarela,v itr,,осетити
1454,osim,conj,,"осим, сем"
1455,osinost,n m,,осионост
1456,osnovno škola,n phr f,,основна школа
1457,oštro,adj m,,оштар
1458,ostvarila,v tr,,"постићи, остварити"
1459,osudila,v tr,,осудити
1460,oteknisardo,adj,,"отекао, надувен"
1461,oteknisarela,v itr,,"отећи, увећати се"
1462,otrovno,adj m,,отрован
1463,otrovo,n m,,отров
1464,ovaso,n m,,"зоб, овас"
1465,oxto,num card,,осам
1466,oxtoto,num ord,,осми
1467,oxtovardeš,num card,,осамдесет
1468,ozbiľno,adv mod,,"сериозно, озбиљно"
1469,ozbiľno,adj,,"озбиљан, сериозан"
1470,paćivalo,adj m,,частан
1471,paj,n m,,1. вода 2. језеро
1472,paj kaj bešen e maśe,n phr m,,рибњак
1473,pajoro,n m,,"језерце, рибњак"
1474,paketo,n m,,пакет
1475,pakh,n f,,крило
1476,palal,adv loc,,"иза, позади"
1477,palav     ,prep,,за
1478,palav mismeri,n phr,,поподне
1479,palav o društvo,adj,,"друштвени, социјални"
1480,palav o mismeri,adv temp,,после подне
1481,palav o mismeri,n phr,,послеподне
1482,palav vŕama,prep,,"за време, у току"
1483,palco,n m,,палац
1484,pale,adv temp,,"опет, поново"
1485,palma,n f,,"1. песница 2. прегршт, шака"
1486,palmaki patrin,n phr f,,палмин лист
1487,palpale,adv loc,,назад
1488,pamćeňe,n m,,"памћење, успомена"
1489,pamtila,v tr,,"сетити се, памтити"
1490,paňo,n m,,"клада, пањ, цепаница"
1491,pantalone,n pl,,панталоне
1492,paňvardeš,num card,,педесет
1493,panź,num card,,пет
1494,panźto,num ord,,пети
1495,papagaji,n m,,папагај
1496,paparuga,n f,,лептир
1497,papin,n f,,гуска
1498,papinengo por,n phr m,,гушчије перије
1499,papo,n m,,деда
1500,para,n f,,пара
1501,paradaj,n m,,"парадајз, рајчица"
1502,paramić,n f,,"прича, бајка"
1503,paraštuj,n f,,петак
1504,paraštune,adv temp,,у петак
1505,parcovo,n m,,пацов
1506,parlamento,n m,,парламент
1507,parňarela,v tr,,"обелити, белети"
1508,parni purum,n phr f,,"бели лук, чешњак"
1509,parnipe,n m,,1. бледило 2. белина
1510,parno,adj m,,бео
1511,parno mangro,n phr m,,бели хлеб
1512,parno medvedo,n phr m,,бели медвед
1513,parňola,v itr,,побелети
1514,paro,n m,,пар
1515,pašav kodija,adv mod,,"ипак, поред тога"
1516,paše,adv loc,,1. близу 2. приближно
1517,paše,part foc,,"уосталом, поред"
1518,paše,adv loc,,испред
1519,paše,prep,,"1. око, приближно 2. покрај, поред 3. близу"
1520,pašňako,n m,,"паша, пашњак"
1521,patika,n f,,"патика, папуча"
1522,patka,n f,,патка
1523,patko,n m,,патак
1524,pato,n m,,кревет
1525,patradži,n f,,ускрс
1526,patrin,n f,,"лист, плоча, табла"
1527,pauno,n m,,паун
1528,pav e ŕat,adv temp,,преко ноћи
1529,pav kodija,adv mod,,поврх тога
1530,pavlaka,n f,,"павлака, крема"
1531,pazarila,v tr,,"ићи у куповину, пазарити"
1532,pazuxo,n m,,пазух
1533,pe rig,adv loc,,"на страни, на страну"
1534,pe sa,adv indef,,свуда
1535,pe tomna,adv temp,,у јесен
1536,pećina,n f,,"пећина, шпиља"
1537,pecola e maće,v phr itr,,пецати
1538,pećurka,n f,,"гљива, печурка"
1539,pekari,n m,,пекар
1540,pekarica,n f,,пекарка
1541,pekela,v tr,,"пећи, испећи, пржити"
1542,pekela e cigla,v phr tr,,испећи (циглу …)
1543,pela,v tr,,пити
1544,pela cigare,v phr tr,,пушити
1545,pelena,n f,,"пелена, повој"
1546,pena,n f,,пена
1547,peraja,n f,,пераја
1548,peravela,v tr,,срушити се
1549,peravela pe,v tr,,"разбити, срушити се"
1550,perel e ŕat,v phr,,спушта се ноћ
1551,perela,v,,падати (о киши)
1552,perela pav e stepenice,v phr itr,,спотаћи се
1553,perimos,n m,,"пад, падање"
1554,pero,n m,,перо
1555,peškiri,n m,,пешкир
1556,peta,n f,,пета
1557,petala,n f,,потковица
1558,petalola e grastes,v phr tr,,потковати коња
1559,pevaći,n m,,певач
1560,pevaćica,n f,,певачица
1561,phabaj,n f,,јабука
1562,phabarela,v itr,,"горети, блескати"
1563,phabimasko bo,n phr m,,"рерна, пећ"
1564,phabola  ,v tr,,горети
1565,phabola o kham,v phr itr,,опалити (сунце)
1566,phabola pe jag,v phr itr,,"спалити, опећи"
1567,phagela,v tr,,"сломити, разбити"
1568,phago,adj m,,"изломљен, разбијен"
1569,phak,n f,,крило
1570,phandavela,v tr,,"1. затворити, закључати 2. закопати, зарити"
1571,phandela,v tr,,"везати, привезати"
1572,phangľa,v tr,,"везати, спојити"
1573,phanglipe,n m,,затвор
1574,phangluno,n m,,затвореник
1575,phaola pe,v itr,,"мрзнути, заледити се"
1576,pharadola o betono,v itr,,пући
1577,pharavela,v tr,,"разбити, смрвити"
1578,pharipe,n m,,"1. трудноћа, бременитост 2. тешкоћа 3. тежина"
1579,pharo,adj m,,"1. тежак 2. трудна, бременита"
1580,phen,n f,,сестра
1581,phen pav maćexa,n phr f,,сестра по оћуху/маћехи
1582,phenela,v tr,,"рећи, казати, одговорити, значити, хтети рећи"
1583,phenela leski sudbina,v phr tr,,"предсказати, прорећи"
1584,phenela zuralo svato,v phr tr,,"наредити, заповедити"
1585,phirela,v itr,,шетати
1586,phirimos,n f,,"љутња, гнев"
1587,phjardo,adv mod,,"1. потпуно, искључиво 2. апсолутно"
1588,phjardo,adj m,,1. пун 2. напуњен
1589,phjarela,v tr,,"напунити, испунити"
1590,phjarela pe,v itr,,"напунити се, испунити се"
1591,phral,n m,,брат
1592,phu,n f,,"земља, провинција, тло"
1593,phurdela,v itr,,"трубити, дувати, дисати"
1594,phurikano,adj m,,"стар, древни"
1595,phurimos,n m,,"1. страност 2. доба, старост, узраст"
1596,phuro,adj m,,стар
1597,phuŕola,v itr,,старети
1598,pija bud,adj indef,,превише
1599,pijaco,n m,,"трг, пијаца"
1600,pilta,n f,,"слика, фотографија, цртеж"
1601,piltari,n m,,"молер, сликар"
1602,piltarni,n f,,"молерка, сликарка"
1603,pindžardo,adj m,,"јаван, публичан"
1604,pingvino,n m,,пингвин
1605,piparka,n f,,"бибер, паприка"
1606,pipe,n m,,пиће
1607,pipiruga,n f,,лептир
1608,piri,n f,,шерпа
1609,pirinćo,n m,,пиринач
1610,pismeno ,adj m,,писмен
1611,pišom,n m,,вашка
1612,pita,n f,,пита
1613,plahovito,adj,,плаховит
1614,plameno,n m,,пламен
1615,planina,n f,,планина
1616,planirila,v tr,,планирати
1617,plastika,n f,,пластика
1618,platno,n m,,платно
1619,plav,prep,,иза
1620,plavo,adj m,,"1. плав, модар 2. плавокос"
1621,plavo patlidžano,n phr m,,плави патлиджан
1622,plemenito,adj,,племенит
1623,plino,n m,,"гас, плин"
1624,plivila,v itr,,пливати
1625,plovila,v tr,,"једрити, пловити"
1626,pluća,n f,,плуча
1627,plugo,n m,,"плуг, рало"
1628,plumbo,n m,,"пуцањ, метак"
1629,pľusko,n m,,пљусак с грмљавином
1630,po,prep,,"у, на, над"
1631,po aver gor,prep,,на другој страни
1632,po gor,adv temp,,"1. на крају 2. накрај, на рубу"
1633,pobeda,n f,,победа
1634,pobedila,prefv tr,,победити
1635,pobedniko,n m,,победник
1636,poboľšila,prefv tr,,побољшати
1637,podbacila,prefv tr,,"не успети, подбацити"
1638,podelila,prefv tr,,поделити
1639,podesila,prefv tr,,пружити моћи поднети
1640,podmazuila,prefv itr,,подмазати
1641,podo,n m,,"1. патос, под 2. плафон"
1642,podrignola,prefv itr,,(под)ригнути
1643,podrška,n f,,подршка
1644,podrumo,n m,,подрум
1645,pogodila,prefv itr,,погодити
1646,pogrešno,adj m,,погрешан
1647,pohlepo,adj m,,похлепан
1648,pojedinaćno,adj m,,"појединачни, један"
1649,pokaila pe,prefv tr,,покајати се
1650,pokisnime,adj,,"кишан, кишовит"
1651,poklonila,prefv itr,,опколити
1652,poklopco,n m,,поклопац
1653,pokrenila,prefv itr,,"почети, покренути"
1654,pokretno,adj,,"покретан, мобилан"
1655,pokrovco,n m,,"ћебе, покривач"
1656,pokušaj,n m,,покушај
1657,pokušila,v tr,,покушати
1658,polica,n f,,полица
1659,politićari,adj,,политички
1660,položaji,n m,,"ситуација, положај"
1661,pomorandže,n f,,наранџа
1662,ponašila pe,prefv itr,,понашати се
1663,ponosno,adj,,поносан
1664,ponoso,n m,,понос
1665,ponovila,prefv tr,,поновити
1666,ponuda,n f,,понуда
1667,ponudila,prefv tr,,понудити
1668,por,n f,,црево
1669,pora,n pl,,црева
1670,raca,n f,,патка
1671,raćunila,v itr,,"1. бројити, рачунати 2. израчунати"
1672,raćuno,n m,,рачун
1673,radije,adv mod,,радије
1674,radio,n m,,радио
1675,radosno,n m,,радост
1676,radosno,adj m,,радостан
1677,raji,n m,,"господин, джентлмен"
1678,rakija,n f,,"алкохолно пиће, ракија"
1679,rakľori,n f,,"девојчица, девојка (нец.)"
1680,rako,n m,,рак
1681,ramola,v tr,,1. писати 2. потписати
1682,ramomaski sinija,n phr f,,(писаћи) сто
1683,rana,n f,,"рана, повреда"
1684,raňeno,adj m,,рањен
1685,rano   ,adv temp,,рано
1686,rano ande zore,adv temp,,ујутро рано
1687,rašaj,n m,,"свештеник, поп"
1688,raširila,v tr,,раширити
1689,raspodelila,v tr,,"дистрибуирати, расподелити"
1690,raspoloženo,adj m,,"расположив, користљив"
1691,raspravipe,n f,,"расправљење, дискусија"
1692,rastopila,v itr,,"истопити, растопити се"
1693,rasturila,v tr,,"уништити, растурити"
1694,rat,n m,,крв
1695,ŕat,n f,,ноћ
1696,ŕat,adv temp,,ноћу
1697,ŕatardo,adj m,,"таман, мрачан"
1698,rato,n m,,рат
1699,ratvardo,adj m,,крвав
1700,ravan,adj m,,"прав, раван"
1701,ravno,adj m,,раван (површина)
1702,razderila,prefv tr,,"поцепати, раздерати"
1703,razdvajanipe,n m,,раздвајање
1704,razdvoila,prefv tr,,раздвојити
1705,razlika,n f,,разлика
1706,razlogo,n m,,разлог
1707,razmazila,prefv tr,,"покварити, размазити"
1708,razmekšila,prefv tr,,размекшати
1709,razmekšila pe,prefv itr,,размекшати се
1710,razmenila,prefv tr,,разменити
1711,raznipe,n f,,размена
1712,razno,adj,,"разни, различан"
1713,ražňo,n m,,ражањ
1714,ražo,n m,,раж
1715,razočareňe,n m,,разочарење
1716,razočarila pe,prefv tr,,разочарати
1717,razorila,prefv tr,,"уништити, разорити"
1718,razumila ,v tr,,"схватити, разумети"
1719,razumno,adj m,,"разуман, умерен"
1720,razvila,v tr,,развити
1721,razvodo,n m,,развод
1722,razvojo,n m,,"развој, развитак"
1723,recepto,n m,,расцеп
1724,redovno,adj m,,редован
1725,reka,n f,,река
1726,rekli,n m,,блуза
1727,religija,n f,,"вероисповест, религија"
1728,reno,n m,,рен
1729,rešeňe,n m,,"одлука, решење"
1730,rešila,v tr,,"одлучити, решити"
1731,restorano,n m,,ресторан
1732,retko,adj,,редак
1733,retko,adv mod,,ретко
1734,rezanco,n m,,резанац
1735,rezultato,n m,,резултат
1736,rig ,n f,,страна
1737,riklimos,n f,,"узвик, повик"
1738,riklipe,n m,,"зов, позив, вик"
1739,riknila,v itr,,"1. вриснути 2. јечати, стењати"
1740,rimola,v itr,,крварити
1741,rin,n m,,турпија
1742,rklipe,n f,,викање
1743,rknila,v itr,,(уз)викнути
1744,rndo,n m,,"1. ред, налог 2. ред, низ"
1745,rndza,n f,,1. стомак 2. желудац
1746,řndza,n f,,"мехови, дувалица"
1747,robija,n f,,затвор
1748,roda,n f,,рода
1749,rodalipe,n m,,"захтев, потражња"
1750,rodela,v tr,,"тражити, захтевати"
1751,rodimos,n m,,трагање
1752,rogila pe ,v itr,,молити се
1753,rogo,n m,,рог
1754,roguŕa,n f,,"рог са парошцима, рогови"
1755,roj,n f,,кашика
1756,rom,n m,,"1. Циганин, Ром 2. муж, супруг (циганин, ром)"
1757,romesko,adj,,човечији
1758,romňi,n f,,"1. Циганка, Ромкиња 2. супруга (циганка, ромкиња)"
1759,rosa,n f,,роса
1760,rota,n f,,точак
1761,rovela,v itr,,плакати
1762,rovipe,n f,,"оплакивање, жалост"
1763,roza,adj,,розе
1764,rućka,n f,,ручица
1765,rućko,n m,,ручак
1766,ruglo,n m,,ругло
1767,rukavi,n m,,рукав
1768,rukavica,n f,,рукавица
1769,rupun,n m,,сребро
1770,rupuno,adj m,,сребрн
1771,ruv,n m,,вук
1772,ruvica,n f,,вук (женски)
1773,ruža,n f,,ружа
1774,sa,pron indef,,све
1775,sabijila,v tr,,"натрпати, сабити"
1776,śadela,v itr,,поврачати
1777,sadržaji,n m,,садржај
1778,šaj,part mod,,моћи
1779,šajipe,n m,,могућност
1780,sajla,n f,,сајла
1781,śajte,part mod,,можда
1782,šajte,adv mod,,1. можда 2. вероватно 3. евентуално
1783,sakato,adj,,сакат
1784,sakovo,n m,,сако
1785,saksofon,n m,,саксофон
1786,salata,n f,,салата
1787,šalila pe,v itr,,"преварити, шалити се"
1788,šalila pe,v itr,,шалити се
1789,šalila pe varekasa,v itr,,"ругати се, терати шегу с неким"
1790,šalo,n m,,шал
1791,samo,adv mod,,1. само 2. тек
1792,samo so,conj,,"чим, тек што, што брже"
1793,šangarepa,n f,,"мрква, шагарепа"
1794,saňovo,adj m,,"сањив, поспан"
1795,sap,n m,,змија
1796,šapa,n f,,шапа
1797,šapućila,v itr,,шапутати
1798,sapuj,n m,,сапун
1799,sar,pron int,,"како, као, слично"
1800,sar,conj,,"како, као, слично"
1801,sar godi,adv indef,,како год
1802,šarand,n m,,"јастук, јастуче"
1803,sarsi,pron int,,какав
1804,sastanko,n m,,"сусрет, састанак"
1805,sastimaski biľka,n phr f,,лековита биљка
1806,sastimos,n m,,"1. оздрављење 2. повратак, оздрављење"
1807,sastoila,v itr,,састојати
1808,sastri,n m,,"1. гвожђе, железо 2. челик 3. клај"
1809,sasvim,adv mod,,"сасвим, потпуно"
1810,satipe,n m,,здравље
1811,šatra,n f,,шатор
1812,šatrako kŕango,n phr m,,шаторска мотка
1813,šatrako platno,n phr f,,шаторско платно
1814,śav,n m,,"син (циганин, ром)"
1815,śav pav očuxo,n phr m,,син по оћуху/маћехи
1816,savato,n m,,субота
1817,savatone,adv temp,,у суботу
1818,saveto,n m,,савет
1819,saveto,adj,,свет
1820,savore,pron indef,,сви
1821,śavori,n f,,"девојчица, девојка (циг.)"
1822,śavoro,n m,,"дечак, момак (циганин)"
1823,śavri,n f,,"девојчица, девојка (циг.)"
1824,śavro,n m,,"дечак, момак (циганин)"
1825,šax,n f,,купус
1826,saxrana,n f,,"сахрана, погреб"
1827,sazidila,v itr,,"изградити, сазидати"
1828,śe,n f,,"кћерка (циганка, ромкиња)"
1829,sedlo ,n m,,седло
1830,šekeri,n m,,шећер
1831,sekunda,n f,,секунд
1832,sekutićuŕa,n f,,"секутић, предњонепчани зуб"
1833,seľako,n m,,"фармер, сељак"
1834,šelo,n m,,сајла
1835,seme,n m,,семе
1836,senfo,n m,,"горушица, сенф"
1837,senica,n f,,сеница
1838,senka,n f,,сенка
1839,seno,n m,,сено
1840,septembro,n m,,септембар
1841,šerand,n m,,јастук
1842,šero,n m,,глава
1843,šerutno,n m,,председник
1844,šerutno po kher,n phr m,,домаћин
1845,šeširi,n m,,шешир
1846,šetalila pe,v itr,,шетати се
1847,šetalipe,n m,,"шетња, ход"
1848,šetipe,n f,,шетња
1849,sever,n m,,север
1850,severno,adj m,,северни
1851,si,prep,,"с, са"
1852,si radostan,v phr itr,,бити радостан
1853,śib,n f,,језик
1854,śibarela,v tr,,лизати
1855,šifoňeri,n m,,"орман, полица"
1856,siǧarela,v itr,,"1. пожурити 2. убрзати, журити се"
1857,siglipe,n m,,1. хитроћа 2. брзина
1858,sigo,adv mod,,"1. нагло, изненада 2. брзо"
