Index,Entry Word,Part of Speech,Affix,Definition
1979,pasa,n m,-es/-ja-,pass (football)
1980,pasadžeros,n m,-urja/-os-,"passenger, rider"
1981,pašal,part vb,,verbal particle based on the adverb 'pašal'
1982,pašal,prep,,"by, near by"
1983,pašal adajkha,adv,,"more, besides"
1984,pašaportos,n m,-urja/-os-,passport
1985,pasažos,n m,-urja/-os-,passage
1986,paše,adv loc,,1. near 2. nearly
1987,pašipe,n m,-imata/-imas-,neighbourhood
1988,pasiuňa,n f,-es/-a-,passion
1989,pašjol karing,v phr itr,-iľ-/-il-,approach
1990,pasos,n m,-urja/-os-,"step, footstep"
1991,pasterni,n m,,(baby's) napkins
1992,paťabe,n m,,"1. belief, faith 2. trust, confidence"
1993,paťal,v tr,-j-/-nil-,1. believe 2. hope 3. trust 4. suppose
1994,paťarel,v tr,-ď-/-d-,wrap up
1995,patetizel,v tr,,pack
1996,paťetizel,v tr,,pack in
1997,patiserija produsos,n phr m,-urja/-os-,pastries
1998,patos,n m,-urja/-os-,bed
1999,Patradi,n f,-ja/-ja-,Easter
2000,patri,n f,-ja/-ja-,leaf
2001,patrunželos,n m,-urja/-os-,parsley
2002,patuli,n m,-ja/-es-,barn
2003,patum,n f,,heel
2004,paunos,n m,-urja/-os-,peacock
2005,pauza,n f,-es/-ja-,recreation
2006,paxaros,n m,-urja/-os-,glass (drinking glass)
2007,peďapsa,n f,-es/-a-,penalty
2008,peinda,num card,,fifty
2009,peisažos,n m pl,-urja/-es-,landscape
2010,pekel,v tr,-ľ-/-l-,"1. bake, fry, roast 2. bake (bricks etc.)"
2011,pekel pes,v phr itr,-ľ-/-l-,"ripen, grow ripe"
2012,peko,adj m,,ripe
2013,pelipe,n m,-imata/-imas-,descent
2014,pêlmuizel,v itr,,slap
2015,pelo,n m,-e/-es-,testicle
2016,pelo,adj m,,1. fallen 2. unconscious
2017,pendulizel,v itr,,commute
2018,pensija,n f,-es/-a-,retirement
2019,pensiuňa,n f,-es/-a-,guesthouse
2020,penžardo,n m,-e/-os-,acquaintance
2021,penžardo,adj m,,known
2022,penžarel,v tr,-ď-/-d-,"1. admit, acknowledge [«kaj penžarel» - grateful] 2. confess 3. recognize, accredit 4. get to know"
2023,penžaripe,n m,-imata/-imas-,credit
2024,per,n m,-a/-es-,belly
2025,peralo,adj m,,big-bellied
2026,perďaua,n f,-es/-a-,curtain
2027,pereǩa,n f,-es/-a-,"pair, couple"
2028,perel,v itr,,"1. fall, topple 2. drop 3. collapse, crumble, crumple, tumble"
2029,perelipe,n m,-imata/-imas-,"1. crash 2. deposit, sediment 3. descent"
2030,perfekto,adj,,perfect
2031,perija,n f,-es/-a-,brush
2032,perikolos,n m,-urja/-os-,danger
2033,perikuloso,adj,,dangerous
2034,perina,n f,-es/-ja-,"cushion, pillow"
2035,perioda,n f,-es/-ja-,period
2036,peripe,n m,-imata/-imas-,1. fall 2. breakdown
2037,peripe le khameskoro,n phr m,-imata/-imas-,sunset
2038,perla,n f,-es/-a-,pearl
2039,permisiuňa,n f,-es/-a-,permission
2040,personalitaťa,n f,-es/-a-,personality
2041,personalo,adv mod,,"in person, personally"
2042,personalo,adj,,"personal, private"
2043,pes,pron refl,,"himself, herself"
2044,peskari,n m,-ja/-es-,fisherman
2045,peštera,n f,-es/-ja-,cave
2046,petala,n f,-es/-ja-,petal
2047,petipe,n m,,1. spit (for cooking) 2. pus
2048,pêtratos,n m,—/-os-,square
2049,petrečizel,v itr,,celebrate
2050,phabaj,n f,-a/-a-,apple
2051,phabalin,n f,-a/-a-,apple tree
2052,phaǧaripe,n m,-imata/-imas-,"crack, cleft"
2053,phagerdo,adj m,,broken
2054,phagerel,v tr,-ď-/-d-,"break sth., break sth. up"
2055,phageripe,n m,-imata/-imas-,1. break 2. gap
2056,phaǧol,v tr,-iľ-/-il-,break
2057,phak,n f,-a/-a-,1. wing 2. fin
2058,phandel,v tr,-∅-/-∅-,"1. close, lock, shut 2. lock sb. up, arrest 3. bind, tie 4. capture 5. hang up"
2059,phandipe,n m,-imata/-imas-,"1. prison, jail 2. catch 3. custody"
2060,phando,adj m,,"closed, shut, unopen"
2061,phanglipe,n m,-imata/-imas-,band
2062,phanglo,adj m,,"close, closed"
2063,pharavel,v itr,-ď-/-d-,"crack sth., break sth. up"
2064,phares,adv mod,,hardly
2065,pharipe,n m,-imata/-imas-,1. weight 2. load 3. difficulty
2066,pharo,adj m,,1. heavy 2. difficult
2067,pharozel,v tr,,bury
2068,phen,n f,-ja/-ja-,sister
2069,phen bičači,n phr f,-ja/-ja-,stepsister
2070,phenel,v tr,-ď-/-d-,"1. say, tell, suggest, report 2. claim, assert, affirm, maintain"
2071,pheŕas,n f,-a/-a-,joke [«kerel pheŕasa» - to joke]
2072,pherdo,adj m,,full
2073,pherdo praxos,adj m,,dusty
2074,pherel,v tr,-ď-/-d-,1. fill 2. complete
2075,pheŕol,v itr,-iľ-/-il-,become full
2076,pheŕol pani,v phr itr,-iľ-/-il-,sweat
2077,phiravel,v tr,-ď-/-d-,wear
2078,phiravel pes,v itr,-ď-/-d-,1. stroll 2. behave os.
2079,phiravel pes uruto,v itr,-ď-/-d-,"misbehave, be arrogant"
2080,phiravipe,n m,-imata/-imas-,"1. walk, stroll 2. ride 3. journey 4. attitude, behaviour"
2081,phirdo,adj m,,experienced
2082,phirel,v itr,-ď-/-d-,1. walk 2. travel
2083,phiripe,n m,-imata/-imas-,movement
2084,phirno,n m,-e/-es-,traveller
2085,phivli,n f,-ja/-ja-,widow
2086,phivlo,adj m,,widowed
2087,phral,n m,-a/-es-,brother
2088,phral bičačo,n phr m,-a/-es-,stepbrother
2089,phudel,v itr,-iň-/-in-,blow
2090,phuǩarel,v tr,-ď-/-d-,"charge (battery, weapon)"
2091,phuǩarel pes,v phr tr/itr,-ď-/-d-,become fat
2092,phumbalo,adj m,,purulent
2093,phure dada,n m pl,,grandparents
2094,phuri,n f,-ja/-ja-,1. old woman 2. grandmother
2095,phuri daj,n phr f,-a/-a-,grandmother
2096,phurikane melipe,n phr m,-imata/-imas-,age spot
2097,phurimata,n m pl,,old age
2098,phuro,adj m,,"1. old (person, age) 2. decrepit 3. senile"
2099,phuro,n m,-e/-es-,old man
2100,phuro dad,n phr m,-a/-es-,grandfather
2101,phuŕol,v itr,-iľ-/-il-,grow old(er)
2102,rabdaŕa,n f,-es/-a-,patience
2103,rabdatoro,adj,,patient
2104,rabinos,n m,-urja/-os-,rabbi
2105,raca,n f,-es/-ja-,duck
2106,racojos,n m,-urja/-os-,drake
2107,radačina,n f,-es/-ja-,root
2108,radiografija,n f,-es/-a-,X-ray
2109,radios,n m,-urja/-os-,radio
2110,raftos,n m,-urja/-os-,shelf
2111,ragušime,adj,,hoarse
2112,raj,n m,-a/-es-,king
2113,rajni,n f,-ja/-ja-,queen
2114,rajos,n m,-urja/-os-,heaven (religion)
2115,rakhli,n f,-ja/-ja-,1. girl (non-Roma) 2. daughter (non-Roma)
2116,rakhlo,n m,-e/-es-,1. boy (non-Roma) 2. son (non-Roma)
2117,rakoŕa,n f,-es/-a-,coolness
2118,rama,n f,-es/-ja-,"frame, framing"
2119,Ramadanos,n m,-urja/-os-,Ramadan
2120,ramifikozel,v tr,,"branch, fork"
2121,ranime,adj,,sore
2122,ranizel,v tr,,1. injure 2. wound
2123,ranizel pes,v phr itr,,hurt oneself
2124,rano,adv temp,,"tomorrow [«andar rano» - of tomorrow, tomorrow's]"
2125,rapitori,n m,-ja/-es-,kidnapper
2126,raportizel,v tr,,report
2127,raportos,n m,-urja/-os-,report
2128,raro,adv mod,,"seldom, rarely"
2129,raro,adj,,rare
2130,rasa,n f,-es/-ja-,race
2131,rašaj,n m,-a/-es-,1. priest 2. monk 3. pope
2132,rašina,n f,-es/-ja-,resin
2133,rasismos,n m,-urja/-os-,"racism, prejudice"
2134,rasisto,adj,,racist
2135,rasistos,n m,-urja/-os-,racist
2136,raspinžizel,v tr,,reject
2137,raspundeŕa,n f,-es/-a-,responsibility
2138,raspundizel,v tr,,"answer, reply"
2139,raspunsos,n m,-urja/-os-,answer
2140,rastornizel,v tr/itr,,1. overturn 2. topple
2141,rat,n f,-ja/-ja-,night [«opral i rat» - overnight]
2142,rat,n m,-a/-es-,blood [«del rat» - bleed] [«menstruacijakoro rat» - menstrual blood]
2143,ŕat,n f,-ja/-ja-,"1. evening 2. twilight, dusk 3. night"
2144,raťakiri rokija,n phr f,-es/-a-,gown
2145,ratalo,adj m,,bloody
2146,ratijakoro baros,n phr m,-urja/-os-,"club, cabaret"
2147,ratijakoro klubos,n m,-urja/-os-,"club, society"
2148,raťol,v itr,-iľ-/-il-,night draws on
2149,raušime,adj,,successful
2150,raušizel,v itr,,succeed [«raušizel te (+Inf.)» - succeed to]
2151,raza,n f,-es/-ja-,"1. gleam 2. beam, ray"
2152,razbojos,n m,-urja/-os-,war
2153,razbunizel,v tr/itr,,take revenge
2154,razuiŕa,n f,-es/-a-,rub
2155,reakcija,n f,-es/-a-,reaction [«kimijakiri reakcija» - chemical reaction]
2156,realitaťa,n f,-es/-a-,reality
2157,realizaŕa,n f,-es/-a-,achievement
2158,realizizel,v tr,,realise
2159,reanimaŕa,n f,-es/-a-,intensive care
2160,rečepcija,n f,-es/-a-,reception (hotel)
2161,rečesjuňa,n f,-es/-a-,recession
2162,receta,n f,-es/-ja-,prescription
2163,rečiproko,adj,,"common, mutual"
2164,rečizel,v itr,,have a cold
2165,redžionalo,adj,,regional
2166,redžiuňa,n f,-es/-a-,region
2167,referimaske punktos,n phr m,-urja/-os-,reference
2168,refudžos,n m,-urja/-os-,"flight, escape"
2169,refuzizel,v tr,,deny
2170,regatos,n m,-urja/-os-,kingdom
2171,reglaŕa,n f,-es/-a-,regulation
2172,regretos,n m,-urja/-os-,"regret, sorrow"
2173,regula,n f,-es/-ja-,rule
2174,regulamentos,n m,-urja/-os-,prescription
2175,reǩinos,n m,-urja/-os-,shark
2176,reklama,n f,-es/-a-,advertisement
2177,rekolta,n f,-es/-ja-,harvest
2178,rekomandizel,v tr,,recommend
2179,rekordaŕa,n f,-es/-a-,record (audio)
2180,rekordos,n m,-urja/-os-,record
