Index,Entry Word,Part of Speech,Affix,Definition
1089,živaňi,n m,,"tolvaj, rabló"
1090,živdo,adj m,,eleven
1091,zor,n f,,erő
1092,zorajvel,v itr,,megerősödik
1093,zoralo,adj m,,erős
1094,zubuň,n m,,kabát
1095,žukel,n m,,kutya
1096,zumi,n f,,leves
1097,zuralo,adj m,,erős
1098,žuto,adj m,,sárga
1099,žuva,n m,,"bokor, tüskebokor"
1100,žuvalo,adj m,,tetves
1101,žuvli,n f,,nő

