Index,Entry Word,Part of Speech,Affix,Definition
1573,lukumi,n m,,lokum (Turkish sweet)
1574,lulas,n m,,pipe
1575,lulinel,v,,swing
1576,lulka,n f,,cradle
1577,luludi,n f,,1. flower 2. measles
1578,lulugja,n pl,,flowers
1579,lulugjovel,v itr,,"bloom, blossom"
1580,lulugori,n f,,shrubbery
1581,lumja,n f,,world
1582,luna,n f,,moon
1583,lungipe,n m,,length
1584,lungjardes,adv,,continually
1585,lungjarel,v,,1. lengthen 2. become longer
1586,lungo,adj m,,long
1587,lungone-čangengoro,adj m,,long-legged
1588,lungone-nakheskoro,adj m,,long-nosed
1589,lunie,n m,,Monday
1590,luno,n m,,"sickle, reaping hook"
1591,lupima,n m,,peel
1592,lustro,n f,,glow
1593,ma,part neg,,"not (with imperative, ban)"
1594,ma,part neg,,no
1595,mačari,n m,,fisherman
1596,mačaroki,n m,,tomcat
1597,mačhano,adj m,,"fish-, fishy"
1598,mačheskoro karo,n phr f,,fish bone
1599,mačho,n m,,fish
1600,mačka,n f,,cat
1601,mačkinel,v,,crush
1602,mačo,n m,,fish
1603,mades,n m,,"diaphragm, midriff (anat.)"
1604,magia,n f,,witchcraft
1605,magiari,n m,,magician
1606,magjari,n m,,magician
1607,maiba,n m,,"delay, retardation"
1608,maili,adj,,in love
1609,mainel,v tr,,"delay, retard, hold up"
1610,mainel pes,v itr,,be late
1611,maj,part comp,,more (comparative)
1612,maj but,adj phr,,most (superlative)
1613,maj lačo,adj phr,,best
1614,maj palal,adv phr,,at least
1615,maj tele,adv phr,,underneath
1616,maj tele,adj phr,,beneath
1617,maj upre,adv phr,,upwards
1618,maj xari,adj phr,,less
1619,majmuna,n f,,monkey
1620,majo,n m,,May
1621,majos,n m,,May
1622,majstoras,n m,,craftsman
1623,makaronja,n pl,,noodle
1624,makazi,n f,,scissors
1625,makel,v tr,,"1. spread on, smear 2. paint"
1626,makhel,v tr,,"1. spread on, smear 2. paint"
1627,makhel,v,,1. grease 2. wax
1628,makhi,n f,,1. fly 2. gnat
1629,makhiba,n m,,1. spreading 2. smearing 3. painting 4. face-cream
1630,makhlo,adj m,,spread
1631,makjardo,adj m,,elated
1632,makjarel,v tr,,"intoxicate, excite, elate"
1633,makjariba,n m,,"intoxication, excitement, elation"
1634,makjovel,v itr,,"get drunk, become intoxicated"
1635,maklo,adj m,,"1. stained, marked 2. painted"
1636,makovo semes,n phr f,,poppy seed
1637,maksus,adv mod,,intentionally
1638,mami,n,,1. grandmother 2. old woman
1639,mamui ,adv loc,,"1. opposite, in front of 2. against, versus"
1640,mamuj,prep,,against
1641,manes,n m,,"song, (monotonous) melody"
1642,mangel,v tr,,"1. demand, want, wish, desire 2. ask for the permission to marry so. 3. insist 4. beg"
1643,mangel pes,v phr itr,,"must, shall"
1644,mangela pes,v mod,,"must, have to"
1645,mangen pes,v phr itr,,1. they want to marry 2. they love each other
1646,mangiba,n m,,"begging, mendicancy"
1647,mangin,n f,,"1. treasure 2. goods, capital"
1648,mangipe,n m,,"1. request, demand 2. wish, will 3. diligence"
1649,mangljarutno,n m,,prayer
1650,manuš,n m,,"1. man, human being, person 2. member"
1651,manušibe,n m,,"kindness, humaneness"
1652,manušikanes,adv mod,,"decently, like a human being"
1653,manušikanipe,n m,,1. mankind 2. humanity
1654,manušikano,adj m,,1. human 2. humane 3. personal
1655,marci,n m,,Tuesday
1656,mardo,adj m,,beaten
1657,marel,v tr,,"1. hit, fight 2. knock"
1658,margeritka,n f,,daisy
1659,maribe,n m,,"1. beating, fight 2. war"
1660,marjarel,v tr,,"make so. hit, make so. beat the drum"
1661,maro,n m,,bread
1662,mařo,n m,,bread
1663,mart,n m,,March
1664,marto,n m,,March
1665,marxama,n f,,towel
1666,marxome,adj,,frozen
1667,marxonel,v itr,,"freeze, die from cold"
1668,marxosti,n f,,frost
1669,mas,n m,,meat
1670,masa,n f,,table
1671,mašakar avreste,adv phr,,meanwhile
1672,mašakar okleste,adv phr,,by the way
1673,masalo,adj m,,"fleshy, meaty"
1674,masek,n m,,1. month 2. moon
1675,mašina,n f,,machine
1676,maškar,prep,,"between, in the midst of, among, amongst"
1677,maškar i rat,adv phr loc,,at midnight
1678,maškar i rat,n phr f,,midnight
1679,maškar i rat,n phr f,,midnight
1680,maškar o dies,adv phr loc,,at noon
1681,maškar themutno,adj m,,international
1682,maškaral,adv loc,,"from the middle, from the centre"
1683,maškare,adv loc,,"in the middle, in the centre"
1684,maškaripe,n m,,centre
1685,maškaruno,n m,,middle
1686,maškaruno,adj m,,"middle, central"
1687,maškarutne šel berša,n phr f,,Middle Ages
1688,maslines,n pl,,olive
1689,maštexo,n f,,stepmother
1690,maštexo čhai,n phr m,,stepdaughter
1691,materjalo,n m,,material
1692,matibe,n m,,drunkenness
1693,mato,adj m,,drunk
1694,matroska,n f,,shirt
1695,maxal,n m,,"desert, merit"
1696,maxal,adj m,,"deserved, merited"
1697,maxala,n f,,"district, neighbourhood"
1698,maxala,n f,,"settlement, quarter"
1699,maxana,n f,,mistake
1700,maxinel,v,,flourish
1701,mazes,n m,,"basement, cellar"
1702,mazninel,v tr,,"stroke, caress"
1703,mažutipe,n m,,help
1704,me,pron pers 1 sg,,I
1705,mebelja,n pl,,furniture
1706,meciba,n m,,"strain, exertion, effort"
1707,mecinel,v itr,,"strain, exert oneself"
1708,mečka,n f,,bear
1709,medaili,n m,,medal
1710,medicinska sestra,n phr m,,nurse (female)
1711,medicinski brat,n phr f,,nurse (male)
1712,meger,adv mod,,"in fact, in reality"
1713,mekel,v,,leave
1714,mel,n f,,"dirt, filth"
1715,melalipe,n m,,"dirt, filth"
1716,melalo,adj m,,"dirty, impure"
1717,melalo,n m,,dirt
1718,melime mas,n phr m,,minced meat
1719,meljardo,adj m,,dirty
1720,meljarel,v tr,,"1. make dirty, pollute 2. get dirty"
1721,melnica,n f,,mill
1722,memeli,n f,,wax
1723,memeli,adj,,waxen
1724,men,n f,,neck
1725,menadžirinel,v,,"1. govern, rule 2. sail, avjate"
1726,menedžerinel,v,,"1. govern, rule 2. sail, avjate"
1727,menidžirinel,v,,"1. govern, rule 2. sail, avjate"
1728,menija,n pl,,shoes
1729,menjalipe,n m,,"tenacity, stubbornness"
1730,menjalo,adj m,,"tenacious, stubborn"
1731,meraki,n m,,interest
1732,merdiven,n m,,ladder
1733,merel,v itr,,die
1734,merel bokhatar,v phr tr,,die of hunger
1735,merel panjeske,v phr tr,,be parched with thirst
1736,mêrgili,n m,,potato
1737,meriba,n m,,death
1738,meribe,n m,,death
1739,merinel,v tr,,measure
1740,merjarel,v,,make dirty
1741,merjarel,v,,measure
1742,mermeri,n m,,marble
1743,mesali,n f,,example
1744,mesalin,n f,,1. table 2. desk
1745,mesari,n m,,butcher
1746,mesečina,n f,,moon
1747,mesmereskoro xabe,n phr m,,lunch
1748,mexanička,n f,,mechanic (female)
1749,mexaniki,n m,,mechanic (male)
1750,mezdrime,adj,,filleted
1751,migalos,n m,,wreath
1752,milioni,num card,,million
1753,milja,num card,,thousand
1754,miljato,num ord,,thousandth
1755,miljato drom,num ord,,thousand times
1756,mimoras,n m,,"grave, tomb"
1757,mimoras,n m,,grave
1758,mindž,n f,,"vagina, vulva"
1759,mindžomujos,n m,,sycophant
1760,minika,n f,,little dog
1761,ministeri,n m,,minister
1762,minja,n,,shoe
1763,minuta,n f,,minute
1764,mireste isi,v phr,,succeed
1765,mirikle,n pl,,1. beads 2. necklace
1766,mirikli,n f,,pasty
1767,miro,pron poss 1 sg m,,my
1768,misafiri,n m,,guest
1769,misafirlaki,n m,,hospitality
1770,misiri,n m,,drake
1771,misirka,n f,,duck
1772,mislinel,v itr,,"think (about), reflect"
1773,mišteris,n m,,customer
1774,mišto,conj,,while
1775,mixani,n,,bellows
1776,mo,pron poss 1 sg m,,my
1777,moderno,adj,,modern
1778,modro,adj,,blue
1779,modronel,v,,1. blue 2. become blue
1780,mol,n f,,wine
1781,molinel pes,v tr,,"beg, ask"
1782,molivo,n m,,pencil
1783,mom,n m,,wax
1784,momeli,n f,,candle
1785,momentalno,adv,,currently
1786,momento,n m,,moment
1787,montjori,n m,,mechanic (male)
1788,montjorka,n f,,mechanic (female)
1789,mora,n f,,noodle
1790,moraibaskiri čuri,n phr f,,razor
1791,moravel,v,,"1. shave (sth.) 2. rip, rip up 3. hide (sth.)"
1792,mordo,adj m,,"1. scrubbed, polished 2. worn out"
1793,n ne,part neg,,"not,  negation"
1794,na,part neg,,"not,  negation"
1795,na,prep,,"of, to (local), on (local, temporal), upon, at, in"
1796,na angle,adv phr temp,,"1. forward, ahead 2. in front of"
1797,na avri,adv phr temp,,outside
1798,na palpale,adv phr temp,,"backwards, back"
1799,na telê,adv phr temp,,downwards
1800,naagle,adv,,1. ahead 2. further
1801,naangle,adv,,further
1802,naangle šeresa,adv phr,,straight ahead
1803,nabisterel,v,,remember
1804,naboraime,adj,,ill
1805,naboriame,n m,,"illness, disease"
1806,naboriamepe,n m,,illness
1807,naborjame,adj,,ill
1808,naborjanel (pes),v itr,,"1. become ill, fall ill, become sick 2. make ill, make sick 3. ache"
1809,naborjasti,n f,,"illness, disease"
1810,nacionalno,adj,,national
1811,nadedždno,adv,,hopefully
1812,nadikhel,v,,execrate
1813,nadžala mange,v,,miss (target)
1814,nadžardo,adv mod,,"unexpectedly, suddenly"
1815,nafaka,n f,,fate
1816,nagrada,n f,,reward
1817,nai,part comp,,"more, the most"
1818,nai,part neg,,"not,  negation"
1819,nai angle,adv phr loc,,"first, at first"
1820,nai angluno,num ord,,the first
1821,nai but,adj,,the most
1822,nais tuke,adv phr,,thank you
1823,naisardo,adj m,,grateful
1824,naisarel,v,,thank
1825,naj,n m,,"1. finger 2. fingernail, nail 3. claw"
1826,naj e sikavneskoro,n phr m,,"forefinger, trigger finger"
1827,naj sar,adv phr,,"in no way, not at all"
1828,najoro,n m,,pinkie
1829,nakadžinel,v,,punish
1830,nakamel,v,,hate
1831,nakariga,adv loc,,"this way, hither"
1832,nakazia,n f,,curse
1833,nakel,v tr/itr,,"1. pass, pass by 2. go by (time) 3. cross 4. happen"
1834,nakel okotar,v phr itr,,"pass from the other side, pass on the other side"
1835,nakh,n m,,nose
1836,nakhavel,v tr,,"1. carry across, put through 2. string up, thread 3. swallow 4. translate 5. lure"
1837,nakhel,v tr/itr,,"1. pass, pass by 2. go by (time) 3. cross 4. happen"
1838,nakheskeri xêrni,n phr m,,nostril
1839,nakhjarel,v tr,,"experience, go through"
1840,nakhlipe,n m,,1. passage 2. past
1841,nakhlo,adj m,,"past, former"
1842,nakovalnja,n f,,anvil
1843,nakuč,adj,,cheap
1844,nalča,n f,,horseshoe
1845,namangel,v,,1. avoid 2. refuse
1846,nami,n m,,miracle
1847,nan ,part neg,,"not,  negation"
1848,nana,part neg,,"not,  negation"
1849,nana,part neg,,"not,  negation"
1850,nanadel,v,,forbid
1851,nanaj,part neg,,there is no
1852,nanaj,part neg,,"not,  negation"
1853,nanaj,v cop,,is not (neg. of  is)
1854,nanašti,part mod,,cannot (neg. of can)
1855,nanašti bi …,part mod,,1. lack 2. miss
1856,nanežinel,v tr,,decorate
1857,nanežipe,n m,,horse blanket (as decoration)
1858,nange šereskoro,adj m,,"bare-headed, hatless"
1859,nangipe,n m,,nakedness
1860,nangjardo,adj m,,undressed
1861,nangjarel,v tr,,"1. undress, take off 2. take away, remove"
1862,nangjovel,v itr,,undress oneself
1863,nango,adj m,,1. naked 2. bare (weapon)
1864,nanjarel,v tr,,"bathe, give so. a bath (child)"
1865,nanjovel,v itr,,"bathe, take a bath"
1866,nanšti,part mod,,it is not possible
1867,nanšti,part mod,,cannot
1868,napered ,adv temp,,before
1869,naphenel,v,,endure
1870,napoleoni,n pl,,Napoleoni (gold coins)
1871,naredinel,v,,order
1872,narodos,n m,,"people, human being"
1873,narušno ,adv mod,,intentionally
1874,našajutno,adj m,,impossible
1875,našaldipe,n m,,loss
1876,našaldjovel,v itr,,"get lost, disappear"
1877,našaldo,adj m,,lost
1878,našalel,v tr,,"lose, get lost"
1879,našavdjovel,v itr,,"get lost, disappear"
1880,nasavo,pron indef,,"nobody, no-one"
1881,našel,v itr,,"1. run, flee, escape 2. go away 3. disappear"
1882,našiba,n m,,"1. running 2. run 3. breakaway, escape"
1883,našti,part mod,,cannot (neg. of can)
1884,našti te,part mod,,not be able to
1885,našto,n m,,"runaway, fugitive"
1886,nasvalipe,n m,,"illness, disease"
1887,nasvalo,adj m,,"ill, sick"
1888,naturalno,adj,,natural
1889,navasinel,v tr,,"serve, wait on"
1890,naxtari,n m,,key
1891,ne,part neg,,"not,  negation"
1892,ne,part mod,,let
1893,nebeti,n m,,"protection, safe guard"
1894,nedelja,n f,,Sunday
1895,nehari,adv temp,,"later, presently, in a moment"
1896,nekadarno,adj,,useless
1897,nekadarsazi,adj,,unable
1898,nekate,pron indef,,wherever
1899,nekate,adv indef,,somewhere
1900,nemlis,adj,,"moist, damp"
1901,nernipe,n m,,soberness
1902,nernjovel,v itr,,"become sober, sober down"
1903,nerno,adj m,,sober
1904,nerves,n pl,,nerve
1905,nevestulka,n f,,"weasel, stoat"
1906,nevimasko lil,n phr m,,newspaper
1907,nevipe,n m,,news
1908,nevo,adj m,,new
1909,nevo berš,n phr m,,New Year
1910,nevo breš,n phr m,,New Year
1911,ni - ni,conj,,neither – nor
1912,ni jek,pron indef,,"nobody, no-one"
1913,ni...ni,conj,,neither…nor
1914,niagoreskoro,adv,,continuously
1915,niekhvar,adv temp,,"not once, never"
1916,nietledinel,v tr,,wish
1917,nikadar,adv indef,,from nowhere
1918,nikate,adv indef,,wherever
1919,nikhana,adv temp,,never
1920,niko,pron indef,,"nobody, no-one"
1921,nikon,pron indef,,anyone
1922,nilaj,n m,,summer
1923,nisar,adv mod,,"not a bit, not at all, in no case, never, at all"
1924,nisavo,pron indef,,"nobody, no-one"
1925,nisoske,adv indef,,"in no way, not at all"
1926,ništo,pron indef,,nothing
1927,nivelo,n m,,level
1928,njamo,n m,,nation
1929,no,part neg,,"not,  negation"
1930,noemvri,n m,,November
1931,noemvro,n m,,November
1932,normalno,adv,,normally
1933,nosorogi,n m,,"rhino, rhinoceros"
1934,numa,part foc,,"just, only, merely"
1935,numa,adj,,only
1936,numa,conj,,but
1937,nužniko,n m,,toilet
1938,nužno,part mod,,need
1939,nа аvri,adv phr temp,,1. outside 2. out
1940,o,art def f sg,,the (f.)
1941,o,art def m sg,,the (m.)
1942,o,art def m sg,,art.def.sg.m.
1943,o,art def pl,,the (pl.)
1944,o,prep,,that
1945,o dui džene,pron indef,,both
1946,o ezeros kate barjares mačhen,n phr m,,fishpond
1947,o manuš kate kerel bukja kaštestar,n phr m,,joiner (male)
1948,obedi,n m,,noon
1949,oblaki,n f,,cloud
1950,odaja,n f,,room
1951,odaja soibnaskeri,n phr f,,bedroom
1952,odaja xabnaske,n phr f,,kitchen
1953,odealos,n m,,blanket
1954,odi,pron dem f,,pron.dem.f.
1955,odi blel,adv phr temp,,yesterday evening
1956,odika,pron dem f,,pron.dem.f.
1957,odotar,adv temp,,since then
1958,odovka,pron dem m,,pron.dem.m.
1959,oficialno,adj,,official
1960,ofiso,n m,,office
1961,ogêrlica,n f,,necklace
1962,ogi,n m,,1. belly 2. stomach
1963,ograda,n f,,"fence, railing"
1964,ogradiba,n m,,"blackout, unconsciousness"
1965,ogradinel,v itr,,"faint, lose consciousness"
1966,oj,pron pers 3 sg f,,she
1967,okatar ,adv loc,,"from here, from there (usually marks the entrance of a character)"
1968,okika,pron dem f,,pron.dem.sg.f.
1969,okoja,pron dem f,,pron.dem.sg.f.
1970,okolo,prep,,"close to, nearby, next to, beside"
1971,okotar,adv loc,,"from here, from there, from the other side (usually marks the entrance of a character)"
1972,okote,adv loc,,there
1973,okothar,adv loc,,"from here, from there (usually marks the entrance of a character)"
1974,okotka ,adv loc,,there
1975,okova,pron dem m,,pron.dem.sg.m.
1976,okova dives,adv phr,,the day before yesterday
1977,okovka,pron dem m,,pron.dem.sg.m.
1978,oktobro,n m,,October
1979,oktomvri,n m,,October
1980,okužika,n f,,midwife
1981,ol,pron pers 3 pl,,they
1982,ola,pron pers 3 pl,,they
1983,olekatar ,adv loc,,from there
1984,olivja,n f,,olive oil
1985,olovos,n m,,lead
1986,omnjazos,n m,,"look, image"
1987,opaška,n f,,tail
1988,opral,prep,,"on, over"
1989,opral ,adv loc,,"up, on it, over, above"
1990,opral k,prep,,on
1991,opravinel,v tr,,"arrange, put in order, fix, straighten out"
1992,opre,adv loc,,up
1993,oranževo,adj m,,orange
1994,oreli,n m,,eagle
1995,organizacia,n f,,organisation
1996,organizirinel,v,,organise
1997,orginalno,adv,,originally
1998,ori,n m,,hour
1999,orisi,n m,,rice
2000,orizi,n m,,rice
2001,orlos,n m,,eagle
2002,osa,n f,,wasp
2003,otar ,adv loc,,from there
2004,otelal,adv loc,,below
2005,othar,adv loc,,from there
2006,otharkiga,adv loc,,"that way, thither"
2007,othe ,adv loc,,there
2008,otkačinel,v tr,,"let loose, uncouple"
2009,otkotka ,adv loc,,"there, there around"
2010,otori,n m,,wheel
2011,otrova,n f,,poison
2012,otrovime,adj,,poisonous
2013,otsega ,adv temp,,from now on(wards)
2014,oturjal,prep,,around
2015,oturjal,n m,,environment
2016,otverka,n m,,screwdriver
2017,ov,pron pers 3 sg m,,he
2018,ovčari,n m,,herdsman
2019,ovda,part foc,,also
2020,ovel,v itr,,"be, exist, be available, become"
2021,ovi,part neg,,either (also + Neg.)
2022,oxlovi,n m,,snail
2023,oxluvi,n m,,snail
2024,oxto,num card,,eight
2025,oxtodeš,num card,,eighty
2026,oxtošel,num card,,eight hundred
2027,oxtoto,num ord,,eighth
2028,oxtovardeš,num card,,eighty
2029,pačas,n m,,cuff of trousers
2030,paciento,n m,,patient
2031,paciento,n m,,patient
2032,pačka,n f,,bundle
2033,padakjarel,v,,reward
2034,paitoni,n m,,cart
2035,pajaki,n m,,spider
2036,pajnalo,adj m,,"1. water-, aquatic 2. liquid, fluid"
2037,pakh,n f,,wing
2038,pakiv del,v phr,,1. honour 2. respect 3. bow
2039,pakivalo,adj m,,1. honourable 2. valuable
2040,pakjardo,adj m,,wrapped up
2041,pakjarel,v tr,,"1. wrap (up) 2. enclose, encircle 3. pack"
2042,pakjariba,n m,,wrapping
2043,pakjaripe,n m,,package
2044,pakos,n f,,"wrong, harm"
2045,pal,adv mod,,"all over again, re-, as regards that"
2046,pal ko mesmeri,adv phr,,at noon
2047,pala,prep,,behind
2048,pala,adv loc,,behind
2049,pala,adv mod,,"all over again, re-, as regards that"
2050,pala kodova,adv phr,,"then, afterwards"
2051,palal,prep,,"after, behind"
2052,palal,adv loc,,1. from behind 2. behind
2053,palal ,adv temp,,"then, afterwards"
2054,palal dumeste,adv loc,,behind
2055,palal javinate,n phr,,noon
2056,palal jevkares,adv phr loc,,one by one
2057,palal kurko,n phr m,,Monday
2058,palal obedi,n phr m,,afternoon
2059,palati,n m,,palace
2060,palatos,n m,,castle
2061,palcos,n m,,thumb
2062,pale,adv mod,,"again, all over again"
2063,pale džal,v phr,,continue
2064,pale kerel,v phr,,repeat
2065,palecos,n m,,thumb
2066,pali ,adv mod,,"again, all over again"
2067,palmakeri patrin,n phr m,,palm leaf
2068,palmesmeri,n m,,afternoon
2069,palpale,adv,,"1. again 2. at the end, afterwards, later"
2070,palroba,n m,,"changing, replacing"
2071,palrome,adj,,changed
2072,palrovel,v tr,,"change, replace"
2073,paltos,n m,,coat
2074,palune disa,adv phr,,"recently, lately"
2075,palunipe,n m,,rear
2076,paluno,adj m,,"last, late"
2077,paluno dand,n phr m,,molar
2078,panč,num card,,five
2079,pančšel,num card,,five hundred
2080,panda,adj,,additional
2081,panda,adv mod,,"1. still, yet 2. else 3. also"
2082,panda,part foc,,also
2083,panda ekhfar,adv phr,,once again
2084,panda kaj,adv phr,,even more
2085,pandelka,n f,,ribbon
2086,pandžto,num ord,,fifth
2087,pani,n m,,water
2088,panjalo,adj m,,liquid
2089,panš,num card,,five
2090,pantalonja,n m,,trousers
2091,pantoli,n m,,1. trousers 2. trouser leg
2092,papagali,n m,,"parrot, parakeet"
2093,papin,n f,,goose
2094,papuči,n f,,"slipper, clog"
2095,papus,n m,,1. grandfather 2. old man
2096,papuxni,n f,,puff-ball (mushroom)
2097,papuža,n f,,"doll, puppet"
2098,para,n f,,steam
2099,para,n f,,1. money 2. coin
2100,paramisi,n f,,1. fairy tale 2. story 3. situation
2101,paraskjuvin,n f,,1. market 2. Friday
2102,paraskjuvine,adv temp,,on Friday
2103,parastuj,n f,,Friday
2104,paraštuj,n f,,Friday
2105,paraštujne,n m,,Friday
2106,paratorinel,v,,report
2107,paraxodi,n m,,ship
2108,parčes,n m,,piece
2109,parel,v,,attack
2110,parikerel,v tr,,thank
2111,parikeriba,n m,,gratitude
2112,parinda,n pl,,things
2113,parisipirinel,v,,participate
2114,parni mečka,n phr m,,polar bear
2115,parnipe,n m,,"1. white, whiteness 2. grief"
2116,parnjovel,v tr/itr,,"1. whiten, turn white 2. bleach, whiten"
2117,parno,n m,,white clothes
2118,parno,adj m,,1. white 2. pale
2119,parno buko,n phr m,,lung
2120,parno buko,n phr m,,"lung, milt, spleen"
2121,parno maro,n phr m,,white bread
2122,paroba,n m,,"burial, funeral"
2123,parome,adj,,buried
2124,paronel,v tr,,bury
2125,paruvipe,n m,,funeral
2126,parvardo,adj m,,fed
2127,parvarel,v tr,,"feed, nourish"
2128,parvarel pes,v itr,,"eat, have one's meal(s)"
2129,parvariba,n m,,feeding
2130,paš,prep,,"at, to"
2131,pašarel,v,,approach
2132,pašavro,n m,,rib
2133,paše,adv loc,,"1. near, nearby, close by, close to 2. nearly"
2134,paše avel,v phr tr,,"come near, approximate"
2135,paše džik,prep phr,,near by
2136,paše thaj paše,adv phr,,by and by
2137,pašeste,adv loc,,"near, nearby, close by, close to"
2138,pašlindos,adj pp,,"lying, recumbent"
2139,pašljarel,v tr,,"lay down, put to bed"
2140,pašljovel,v itr,,"1. lie down, liе, sleep 2. rely"
2141,pašlo,adj m,,1. lying 2. asleep
2142,pasporti,n m,,passport
2143,pastiri,n m,,herdsman
2144,pašutno,adj m,,1. familiar 2. similar
2145,patave,n pl,,"foot-wrappings, puttees, leggings"
2146,patavo,n m,,(baby's) napkins
2147,patica,n f,,duck
2148,patjarel,v tr,,"surround, envelop, wind up"
2149,patladžani,n m,,tomato
2150,pato,n m,,"carpet, rug"
2151,patrin,n f,,"1. leaf 2. sheet of paper, page"
2152,patum,n f,,1. heel 2. sole
2153,pauni,n m,,peacock
2154,pavazja,n pl,,Gypsy group (Roma that traditionally work as tinkers)
2155,paxni,n m,,frost
2156,paxome,adj,,"frozen, icy"
2157,paxonel,v itr,,"freeze, ice"
2158,paxos,n m,,ice
2159,pazarinel,v tr,,"haggle, trade, deal"
2160,pečka,n f,,hearth
2161,pêdpêdêki,n f,,quail
2162,peinda,num card,,fifty
2163,peinda milja,num card,,fifty thousand
2164,pejka,n f,,bench
2165,pekari,n m,,baker (male)
2166,pekarka,n f,,baker (female)
2167,pekel,v tr,,"1. cook, bake, roast 2. warm (sun) 3. bake (bricks etc.)"
2168,pekiba,n m,,"baking, roasting, cooking"
2169,pekipe,n m,,singing
2170,pekjovel,v itr,,"1. cook 2. shine, glow"
2171,peklo,adj m,,"baked, roasted, cooked"
2172,pelo,n m,,testicle
2173,pelr,n m,,"belly, stomach, abdomen"
2174,pendarka,n f,,1. (piece of) jewelry 2. golden coin
2175,pendex,n f,,hazelnut
2176,pendžar,adj,,"known, well-known"
2177,pendžara,n f,,window
2178,pendžardjovel,v itr,,"know, be acquainted with, be familiar with"
2179,pendžardo,adj m,,known
2180,pendžardunuk,adj,,"known, well-known, familiar"
2181,pendžarel,v tr,,1. know 2. guess
2182,pendžarel,v tr,,"1. recognise, identify 2. confess"
2183,pendžariba,n m,,"1. knowing 2. guessing 3. introducing, getting acquainted with"
2184,pendžer,n f,,window
2185,pendžera,n f,,window
2186,pepel,n m,,ash(es)
2187,peperuda,n f,,butterfly
2188,peraiba,n m,,abortion
2189,peravdo,adj m,,overthrown
2190,peravel,v tr,,"1. throw down, drop, let fall 2. abort"
2191,perdes,n m,,curtain
2192,perel,v itr,,1. fall 2. topple 3. overturn 4. crash (airplane) 5. happen
2193,perel kočjende,v phr,,kneel down
2194,perel mulo,v phr itr,,"die, drop dead"
2195,perel palal,v phr itr,,"rush after, chase after, pursue, hunt"
2196,perel palal,v phr itr,,rush after so.
2197,periba,n m,,"falling, fall"
2198,perikîzlar,n pl,,fairy girls
2199,perkes e mačheskere,n phr m,,"fin, flapper, flipper"
2200,pêrlenta,n f,,silk cloth (used for wrapping the head)
2201,persarla,adj,,"from last year, last year's"
2202,persi,adv temp,,last year
2203,persutno,adj m,,last year's
2204,pêrvо,num ord,,first
2205,pes,pron refl,,himself
2206,peskoro,adj m,,peculiar
2207,pesse,adv mod,,by foot
2208,petaki,n m,,Friday
2209,petalonel,v,,1. forge 2. shoe a horse
2210,petolofka,n f,,coin
2211,petura,n f,,cake (with dough rolled to a stop)
2212,petura,n f,,sheet of pastry
2213,phabaj,n f,,apple
2214,phabajako,adj m,,apple-
2215,phabajalo kašt,n phr m,,apple tree
2216,phagavel,v,,pay
2217,phagavipe,n m,,payment
2218,phagel,v tr,,"break, break into pieces, smash"
2219,phagibe,n m,,break
2220,phagierdo,adj m,,"broken, declined"
2221,phagjovel,v itr,,break
2222,phagljarel,v tr,,"exchange, trade"
2223,phago,adj m,,"broken, declined"
2224,phak,n m,,1. wing 2. fin
2225,phakh,n f,,wing
2226,phakhalo,adj m,,"1. with wings, winged 2. wing-"
2227,phal,n f,,1. board 2. saddle
2228,phalikjaripe,n m,,gratitude
2229,raboši,n m,,"deep cut, notch"
2230,radika,n f,,turnip
2231,rafi,n f,,"shelf, rack"
2232,raja,n pl,,sticks used for weaving baskets
2233,rakenca,adv temp,,all night (long)
2234,rakija,n f,,"booze, schnapps"
2235,rakjakoro xabe,n phr m,,dinner
2236,rakjasa,adv temp,,at night
2237,rakjovel,v itr,,"become night, grow dark"
2238,rakli,n f,,1. girl 2. daughter (non-Gypsy)
2239,raklo,n m,,1. boy 2. son (non-Gypsy)
2240,raklori,n f,,girl (non-Gypsy)
2241,rakloro,n m,,boy (non-Gypsy)
2242,rakos,n m,,"crab, crayfish"
2243,rana,n f,,wound
2244,randel,v tr,,"1. reap, harvest 2. plough"
2245,randlo,adj m,,shaved
2246,rano ki  sabalin,adv phr,,early in the morning
2247,raporto,n m,,report
2248,raroljovel,v itr,,become dumb
2249,rarorikanes,adv mod,,using mimes and gestures
2250,raroro,adj m,,"dumb, mute"
2251,rašaj,n m,,"priest, cleric (male)"
2252,rašani,n f,,1. nun 2. priest's wife
2253,rasilnikos,n m,,"messenger, representative"
2254,rasotka,n f,,"walk, stroll"
2255,rasširinel pes,v itr,,stretch oneself
2256,rastiri,n,,workplace of smith
2257,raštra,n f,,side
2258,rat,n m,,blood
2259,rat,n f,,1. night 2. evening
2260,rat kerel,v phr tr,,"spend the night, stay overnight"
2261,rati,n f,,night
2262,ratjovel,v itr,,night falls
2263,ratvaljarel,v tr,,"stain with blood, smear with blood"
2264,ratvalo,adj m,,"bloody, full of blood"
2265,ravalos,n m,,sack
2266,raxvani,n,,trot (gait of horse)
2267,razmero,n m,,size
2268,realiteto,n m,,reality
2269,reblos,n m,,rib
2270,rebros,n m,,rib
2271,redinel,v tr,,"tidy up, clean up"
2272,redos,n m,,"time, moment"
2273,rêgalo,adj m,,"miserable, poor"
2274,rêgja,n f,,"penury, misery, poverty"
2275,rekomendirinel,v,,recommend
2276,resavel,v tr,,"1. finish, complete, end 2. supply, provide"
