Index,Entry Word,Part of Speech,Affix,Definition
1117,memnuni,adj,,content
1118,mendili,n m,,handkerchief
1119,meraki,n m,,"pleasure, joy"
1120,meraki čhuvela,v phr,,"be pleased, like"
1121,merela,v itr,,1. die 2. fade away
1122,merhametli,adv,,pitying
1123,merhametlindivola,v itr,,pity
1124,meripe,n m,,death
1125,merja,n f,,side
1126,merkima,adv,,as to say
1127,mesalja,part,,for instance
1128,meselja,part,,for instance
1129,metrinela,v tr,,1. measure 2. count
1130,mezari,n m,,tomb
1131,mezarlîki,n m,,graveyard
1132,mezes,n m,,entrée
1133,mijazdela,v itr,,resemble
1134,minderi,n m,,cushion
1135,mindro,pron poss 1 sg m,,my
1136,mindž,n f,,vagina
1137,mindžakiri džuv,n phr,,"1. crablouse 2. (male) nuisance, pest"
1138,mindžandivola,v itr,,turn into a whore
1139,mindžardžis,n m,,womaniser
1140,minleti,n m,,people
1141,miriklo,n m,,pearl
1142,mirmirinela,v itr,,smell pleasantly
1143,mîsafiri,n m,,"guest, visitor"
1144,mo,pron poss 1 sg m,,my
1145,mol,n f,,wine
1146,molinela,v tr,,"ask, pray"
1147,molipe,n m,,"prayer, request, intercession"
1148,momeli,n f,,1. candle 2. wax
1149,moravela,v tr,,"1. tear off 2. shave, shear"
1150,morela,v tr,,rub
1151,morti,n f,,1. skin 2. fur 3. leather
1152,mrminela,v itr,,mumble
1153,mučharela,v tr,,"squeeze, squash"
1154,mudakerela,v tr,,1. have so. killed 2. have so. beaten up
1155,mudardjola,v itr,,1. be beaten 2. be murdered
1156,mudardo,adj m,,1. worn out 2. dead
1157,mudarela,v tr,,"1. kill, murder 2. beat up 3. ruin"
1158,mudaripe,n m,,"murder, killing"
1159,muj,n m,,"1. mouth 2. face 3. facade 4. reputation, honour"
1160,mukela,v tr,,"1. let, permit 2. leave"
1161,muklakerela,v tr,,"make so. leave, cause a divorce"
1162,muklarela,v tr,,"make so. leave, cause a divorce"
1163,mukljola,v itr,,get divorced
1164,muklo,adj m,,1. left behind 2. divorced
1165,mulani,n f,,sleep
1166,mulano,adj m,,dead
1167,muli,n f,,"1. dead, corpse 2. ghost"
1168,muli len,n phr,,a deep one (with persons)
1169,mulo,n m,,"1. dead, corpse 2. ghost"
1170,mulo,adj m,,dead
1171,munaki,n f,,vagina
1172,mura,n f,,berry
1173,murš,n m,,1. man 2. hero 3. sun
1174,murš čang,n phr,,right leg / foot
1175,muršikano,adj m,,"1. male, manly 2. brave"
1176,muršipe,n m,,"1. manliness, masculinity 2. honour"
1177,muršmusi,adv,,right
1178,müsades,n m,,"permission, permit"
1179,musi,n f,,1. hand 2. arm 3. handle
1180,muškima,adv,,soaking wet
1181,musura,n f,,clay pot
1182,mutarde jakhengiri,n phr,,cry-baby
1183,mutardjola,v itr,,get pissed on
1184,mutardo,adj m,,pissed
1185,muter,n m,,urine
1186,mutfaki,n m,,kitchen
1187,mutrela,v itr,,piss
1188,muxlame,adj,,mouldy
1189,na,part neg,,not
1190,naj,n m,,nail
1191,nakhavela,v itr,,"endure, suffer"
1192,nakhela,v itr,,1. cross 2. pass by
1193,nakhjola,v itr,,pass the time
1194,nalbandžis,n m,,farrier
1195,namazi,n m,,Muslim prayer
1196,namazi kîldinela,v phr,,pray the Muslim prayers
1197,namborindivola,v itr,,fall ill
1198,namboripe,n m,,sickness
1199,namborome,adj,,"ill, sick"
1200,nane,v cop,,he/she is/they are not
1201,nanej,v cop,,he/she is/they are not
1202,nanes,n m,,peppermint
1203,nangipe,n m,,"nudity, misery"
1204,nango,adj m,,"1. naked, bare 2. poor, miserable"
1205,nanjola,v itr,,1. bathe 2. wash
1206,našadivola,v itr,,go to the dogs
1207,našado,n m,,fugitive
1208,našavela,v tr,,1. drive out 2. kidnap 3. rob 4. lose
1209,našavkerela,v tr,,kidnap
1210,našavkeripe,n m,,kidnapping
1211,našela,v itr,,"1. run away, flee 2. haste 3. avoid"
1212,našindos,adj pp,,running
1213,našipe,n m,,flight
1214,našti,part mod,,1. cannot 2. not to be able to
1215,ne...ne,conj,,neither… nor
1216,nejse,part,,anyway
1217,nernjarela,v tr,,1. make so. sober 2. wake so. up
1218,nernjola,v itr,,become sober
1219,nerno,adj m,,1. sober 2. sensible
1220,nevi bori,n phr,,young bride
1221,nevipe,n m,,"news, novelty"
1222,nevo,adj m,,1. new 2. fresh 3. young
1223,nikalela,v tr,,"take out, tear out"
1224,nikjola,v itr,,walk out
1225,niklila,v itr,,step up
1226,niklindos,adj pp,,stepping up
1227,nilaj,n m,,1. spring 2. summer
1228,ningarela pes,v itr,,get undressed
1229,ningjarela pes,v itr,,get undressed
1230,nišani,n m,,engagement
1231,novo,adj m,,1. new 2. fresh 3. young
1232,o,art def m sg,,the (masc.)
1233,o,art def pl,,the (pl.)
1234,odas,n m,,room
1235,odija,pron dem f,,that (one)
1236,odova,pron dem m,,that (one)
1237,oduleske,adv caus,,therefore
1238,oduva,pron dem m,,that (one)
1239,ojuni,n m,,1. play 2. joke
1240,ok'ozaman,adv temp,,then
1241,okariga,adv loc,,there
1242,okija,pron dem f,,that one (in contrast to the rest)
1243,okotar,adv loc,,from there
1244,okote,adv loc,,there
1245,okothe,adv loc,,there
1246,okova,pron dem m,,that one (in contrast to the rest)
1247,okova,pron dem m,,that one (in contrast to the rest)
1248,okuli,n m,,school
1249,okutinela,v tr,,read
1250,okuva,pron dem m,,that one (in contrast to the rest)
1251,okuva,pron dem m,,that one (in contrast to the rest)
1252,ondan,adv temp,,then
1253,ondan sora,adv temp,,afterwards
1254,opral,adv loc,,(from) above
1255,opre,adv loc,,"upwards, above"
1256,orakajis (GR),n m,,July
1257,ördeki,n m,,duck
1258,ormani,n m,,"forest, wood"
1259,orukšti,n f,,appetite
1260,othar,adv loc,,from there
1261,othe,adv loc,,there
1262,oxto,num card,,eight
1263,oxtovardeš,num card,,eighty
1264,ozaman,adv,,then
1265,pačas,n m,,trouser-leg
1266,pahalî,adv,,expensive
1267,pajida,n f,,"sling, trap, rib"
1268,pakjala,v tr,,1. believe 2. hope 3. trust
1269,pakjamaskoro,n m,,"faithful, pious"
1270,pakjamaskoro,adj m,,"faithful, pious"
1271,pakjape,n m,,1. faith 2. hope
1272,palal,adv temp,,later
1273,pale,adv,,again
1274,palikari,n m,,hero
1275,palpale,adv,,back
1276,paluno,adj m,,the last
1277,pambuki,n m,,cotton
1278,pampori,n m,,steam engine
1279,pampuri ,n m,,steam engine
1280,pandrinela,v itr,,marry
1281,pandž,num card,,five
1282,pani,n m,,water
1283,panjalo,adj m,,watery
1284,pantaloni,n m,,trousers
1285,pantaluni,n m,,trousers
1286,papara,n f,,porridge
1287,papazi,n m,,priest
1288,papin,n f,,goose
1289,papus,n m,,grandfather
1290,parapunos,n m,,problem
1291,paravela,v tr,,"make sth. fall, let sth. fall"
1292,pareja,n f,,1. people 2. community
1293,parime pani,n phr,,boiled water
1294,parmaki,n m,,1. finger 2. toe
1295,parnjarela,v tr,,"bleach, make white"
1296,parnjola,v itr,,turn white
1297,parno,adj m,,"1. white 2. fair, blond 3. pale"
1298,parno buko,n phr,,lungs
1299,parude vaktende,adv phr,,at different times
1300,paruvela,v tr,,"1. exchange, change 2. move"
1301,paša,prep,,"at, close at, with"
1302,pašas,n m,,pasha
1303,paše,adv,,1. close 2. at 3. approximately
1304,pašela,v itr,,approach
1305,pašljarela,v tr,,lay down
1306,pašljola,v itr,,1. lie 2. lie down 3. sleep
1307,pašpaše,adv,,very close
1308,patata,n f,,1. flower-bulb 2. tuber 3. potato
1309,patavo,n m,,1. diaper 2. piece of cloth
1310,patišaji,n m,,king
1311,patlatinela,v itr,,"explode, burst"
1312,patrin,n f,,leaf
1313,patrjalivola ,v itr,,come into leaf
1314,patrjandivola,v itr,,come into leaf
1315,paxni,n f,,"ice, frost, hoarfrost"
1316,paxnjalivola,v itr,,"turn to ice, freeze"
1317,pazari,n m,,market
1318,pazartesi,adv temp,,on Monday(s)
1319,pazartesi,n m,,Monday
1320,pehlivani,n m,,Pehlivan wrestler
1321,pekela,v tr,,"1. bake, roast 2. scald"
1322,pekjola,v itr,,"roast, frizzle"
1323,peklarela,v tr,,"make sb. bake sth., make sb. roast sth., have sth. baked, have sth. roasted"
1324,peko,adj m,,"roasted, grilled"
1325,pelalivola,v itr,,become impudent
1326,pelalo,adj m,,"impudent, aggressive"
1327,pelandivola,v itr,,become impudent
1328,pelo,n m,,testicles
1329,pendžerka,n f,,window
1330,peninda,num card,,fifty
1331,per,n m,,1. stomach 2. belly 3. intestines
1332,peravela,v tr,,"make sth. fall, let sth. fall"
1333,perdes,n m,,curtain
1334,perela,v itr,,1. fall 2. go to ruins
1335,peri,n f,,fairy
1336,perida,n f,,fairy
1337,peršembe,adv temp,,"on Thursday, on Thursdays"
1338,persi,adv temp,,last year
1339,persijarola,adv temp,,since last year
1340,pes,pron refl,,himself / herself
1341,petalongoro,n m,,farrier
1342,phabaj,n f,,apple
1343,phabalin,n f,,apple tree
1344,phabardo,adj m,,1. burnt 2. hot (spicy)
1345,phabarela,v tr,,burn
1346,phabjola,v itr,,burn
1347,phak,n f,,wing
1348,phal,n f,,board
1349,phande jakha,n phr,,blind man's buff
1350,phandela,v tr,,"1. tie, bind 2. lock in"
1351,phandjola,v itr,,1. be bound 2. be locked in
1352,phangela,v tr,,1. break 2. shatter
1353,phangjola,v tr,,"break, break apart"
1354,phanlipe,n m,,prison
1355,phanlo,adj m,,"1. bound, tied 2. locked in"
1356,pharavela,v tr,,1. split 2. tear apart
1357,phares,adv,,"heavy, hard"
1358,pharipe,n m,,1. difficulty 2. problem 3. heavy burden
1359,pharjarela,v tr,,1. make hard 2. make/let sth. burst
1360,pharjola,v itr,,become heavy
1361,pharo,adj m,,heavy
1362,pharo avela,v phr,,find it hard to …
1363,pharude vaktende,adv phr,,at different times
1364,phen,n f,,sister
1365,pherdjola,v itr,,"fill up, be filled"
1366,pherdo,adj m,,"filled, loaded, full"
1367,pherela,v tr,,fill (up)
1368,phiko,n m,,shoulder
1369,phiravela,v tr,,1. lead 2. carry 3. drive
1370,phiravela pes,v itr,,go for a walk
1371,phiravkerela,v tr,,make / let so. travel
1372,phirela,v itr,,"1. travel 2. wander, loiter"
1373,phirimaskoro,n m,,loiterer
1374,phiripe,n m,,1. walk 2. journey 3. wandering
1375,phivli,n f,,1. widow 2. unmarried non-virgin 3. divorced woman
1376,phivljola,v itr,,become a widow(er)
1377,phivlo,n m,,1. widower 2. unmarried non-virgin 3. divorced man
1378,phral,n m,,1. brother 2. friend
1379,phralipe,n m,,"brothership, fraternity"
1380,phudela,v tr,,1. blow 2. ignite
1381,phuknalo,adj m,,scabby
1382,phukni,n f,,"pimple, wart"
1383,phum,n m,,pus
1384,phumbalo,adj m,,festering
1385,phurdjola,v itr,,blow
1386,phuri,n f,,old woman
1387,phurindivola,v itr,,grow old
1388,phuripe,n m,,age (of persons)
1389,phurjalivola,v itr,,turn silly when getting old
1390,phurjandivola,v itr,,turn silly when getting old
1391,phurjarela,v tr,,"make sb. grow old, make sb. old"
1392,phurjola,v itr,,grow old
1393,phuro,n m,,old man
1394,phuro,adj m,,old
1395,phurt,n f,,bridge
1396,phus,n m,,straw
1397,phuv,n f,,eye-brow
1398,phuv,n f,,"1. ground 2. field 3. soil 4. country, world"
1399,pijavkerela,v tr,,make/let so. drink
1400,pila,v tr,,1. drink 2. smoke
1401,pinango,adj m,,barefoot
1402,pindro,n m,,foot
1403,pipe,n m,,1. drinks 2. drinking
1404,piperi,n m,,pepper
1405,piri,n f,,"clay pot, jar"
1406,pirištija,n f,,tripod
1407,pironi,n m,,fork
1408,pišela,v tr,,grind
1409,pišmani,adj,,remorseful
1410,pišom,n f,,flea
1411,pišomalivola,v itr,,have fleas
1412,pišot,n m,,"hose, hide"
1413,pišoteskoro kiral,n phr,,kind of Turkish cheese
1414,pitami,n f,,length of the span of a hand
1415,plaka,n f,,plate
1416,plastos,n m,,filled bread
1417,plata,n f,,side
1418,platanos,n m,,plane-tree
1419,plaviča,n f,,leech
1420,po,pron poss 3 sg m,,his own
1421,po,part comp,,more
1422,po idži,adv temp,,the day before yesterday
1423,podi,n f,,1. inside 2. centre
1424,pokindovola,v itr,,be paid
1425,pokinela,v tr,,1. pay 2. do penance for
1426,por,n m,,feather
1427,pori,n f,,1. tail 2. navel
1428,porika,n f pl,,fruits
1429,porikengoro rukh,n phr,,fruit tree
1430,portokali,n m,,orange
1431,pošom,n f,,wool
1432,pošomalo,adj m,,woollen
1433,postakija,n f,,"fur, fleece"
1434,poxani,adv,,slowly
1435,poxatar kunja,n phr,,hummock
1436,poxtan,n m,,1. linen 2. cloth
1437,prandime,adj,,married
1438,prandinela,v itr,,marry
1439,prandipe,n m,,marriage
1440,prandiskerela,v tr,,1. give in marriage 2. engage
1441,prasa,n f,,leek
1442,prasado,adj m,,1. laughed at 2. compromised
1443,prasajipe,n m,,1. mockery 2. laughter
1444,prasala,v tr,,"1. laugh, laugh at 2. mock"
1445,prasape,n m,,1. mockery 2. laughter
1446,praxalivola,v itr,,1. turn into dust 2. become dusty
1447,praxalo,adj m,,dusty
1448,praxandivola,v itr,,1. turn into dust 2. become dusty
1449,praxos,n m,,"dust, ashes"
1450,praxume,adv,,buried
1451,praxunela,v tr,,bury
1452,prensi,n m,,prince
1453,prokopi,n f,,"benefit, advantage"
1454,prošik,n f,,"earth, soil"
1455,prušinela,v tr,,sprinkle with water
1456,pučhavkerela,v tr,,make/let so. ask
1457,pučhela,v tr,,"ask, check"
1458,pučhipe,n m,,1. interrogation 2. examination
1459,pučhlarela,v tr,,make/let so. ask
1460,pučhljola,v itr,,be asked
1461,punda,n f,,pneumonia
1462,puranipe,n m,,age (of things)
1463,purano,adj m,,1. old 2. former
1464,purliča,n f,,1. donkey foal 2. mule
1465,radijos,n m,,radio
1466,rafin,n f,,back bone
1467,rahati,n m,,"1. break, pause 2. rest"
1468,rakhela,v tr,,1. find 2. meet
1469,rakija,n f,,liquor
1470,rakli,n f,,"daughter (non-Gypsy), girl (non-Gypsy)"
1471,raklo,n m,,"son (non-Gypsy), boy (non-Gypsy)"
1472,rat,n m,,1. blood 2. origin 3. passion
1473,rat,n f,,1. night 2. evening
1474,rateskere phrala,n phr,,bloodbrothers
1475,ratjakoro čiriklo,n phr,,bat
1476,ratjola,v itr,,1. grow dusky 2. spend the night
1477,ratvalo,adj m,,bloody
1478,ravalos,n m,,bag
1479,re!,interj,,Dear!
1480,rečeli,n m,,jam
1481,resavela,v tr,,reach
1482,resela,v itr,,it's enough
1483,resimi,n m,,picture
1484,rez,n f,,grapevine
1485,rigani,n f,,marjoram
1486,ril,n f,,fart
1487,rodela,v tr,,"1. look for, search 2. explore, research"
1488,rodindivola,v itr,,be searched for
1489,roj,n f,,spoon
1490,roja,n pl,,1. spoon 2. ribs
1491,rojimaskoro,n m,,cry-baby
1492,rojindos,adj pp,,crying
1493,rojipe,n m,,"crying, weeping, screaming"
1494,rokono,n m,,puppy
1495,rom,n m,,1. man 2. husband
1496,Rom,n m,,Gypsy
1497,romanes,adv,,Gypsy-
1498,romanes,n m,,Gypsy language
1499,romano,adj m,,Gypsy-
1500,romipe,n m,,1. Gypsydom 2. husbandry
1501,romli,n f,,"woman, wife"
1502,romlipe,n m,,1. womanliness 2. being a wife
1503,romni,n f,,"woman, wife"
1504,Romni,n f,,Gypsy woman
1505,romnipe,n m,,1. womanliness 2. being a wife
1506,rovdikano,adj m,,whining
1507,rovdiskerela,v tr,,make so. cry
1508,rovela,v itr,,1. cry 2. whine
1509,rovlarela,v tr,,make so. cry
1510,rovlik,n f,,switch
1511,rozuna,n f,,reed mat
1512,rukh,n m,,tree
1513,rukhalivola,v itr,,1. be full of trees 2. become a tree
1514,rukhandivola,v itr,,1. be full of trees 2. become a tree
1515,rukuni,n f,,puppy
1516,rup,n m,,silver
1517,rupano,adj m,,1. silvery 2. dear
1518,rupulos,n m,,rash
1519,rutuni,n f,,nose
1520,rutunja,n pl,,nostrils
1521,ruv,n m,,wolf
1522,sa,pron indef,,all
1523,sade,part,,only
1524,sadik,n f,,little cap
1525,šafki,n m,,1. dawn 2. light 3. lamp
1526,šafkjalivola,v itr,,"glitter, shine"
1527,šafkjandivola,v itr,,"glitter, shine"
1528,sahati,n m,,"hour, …. o'clock"
1529,sajbis,n m,,landlord
1530,sajginela,v tr,,"honour, respect"
1531,sajgis,n m,,"honour, respect"
1532,sakin,part,,just
1533,sali,n f,,"sister-in-law, sister of one's wife"
1534,salî,adv temp,,on Tuesday(s)
1535,salja,n pl,,"saliva, foam in the mouth"
1536,salo,n m,,"brother-in-law, brother of one's wife"
1537,šalvari,n m,,pantaloons
1538,šamari,n f,,box on the ear
1539,šamatas,n m,,noise
1540,šamija,n f,,headscarf
1541,sandîki,n m,,box
1542,šani,n m,,honour
1543,sanjarela,v tr,,1. thin sth. (down) 2. make sth. smooth
1544,sanjola,v itr,,become thin
1545,sano,adj m,,"1. thin, filmy 2. smooth"
1546,sap,n m,,snake
1547,sapeskoro mačho,n phr,,eel
1548,šapka,n f,,cap
1549,sapta,adv,,in a way
1550,sapuni,n m,,soap
1551,sapurni,n f,,varane
1552,sar,conj,,as soon as
1553,sar,adv,,"how, as"
1554,sar,pron int,,"how, as"
1555,sar jekh,adv,,"suddenly, at once"
1556,saranda,num card,,forty
1557,sarandimaskoro pani,n phr,,ritual bath for women in childbed
1558,sarandinela,v itr,,"be in childbed, end childbed"
1559,sarandiskerela,v itr,,"celebrate the fortieth day after the birth of a child,  celebrate the end of childbed"
1560,sarandume,adj,,in the time of childbed
1561,šarang,n m,,pillow
1562,sarilen,pron indef,,all of them
1563,sarimiz,pron indef,,all of us
1564,sarîs,adj,,yellow
1565,sarîskerela,v,,make sth. yellow
1566,sarmas,n m,,meat roll
1567,saro,pron indef,,all
1568,šaršîrdinela,v itr,,wonder
1569,sastarela,v tr,,heal
1570,sastipe,n m,,health
1571,sastjola,v itr,,get well
1572,sasto,adj m,,healthy
1573,sastri,n m,,iron
1574,sastrn,n m,,iron
1575,sastro,n m,,father-in-law
1576,sastruno,adj m,,of iron
1577,sasuj,n f,,mother-in-law
1578,savatos,n m,,Saturday
1579,savatoskiri džadija,n phr,,Saturday witch
1580,savo,pron int,,"that, which"
1581,šax,n m,,vegetables
1582,šeftalija,n f,,peach
1583,šeftalilin,n f,,peach-tree
1584,sehirlendinela,v tr,,poison
1585,šej,n m,,thing
1586,šejtani,n m,,1. devil 2. mischievous person
1587,šejtanlîki,n m,,"malice, wickedness"
1588,šekeri,n m,,sugar
1589,šel,num card,,hundred
1590,selami,n m,,greeting
1591,selamikerela,v tr,,greet
1592,šelja,n pl,,bran
1593,šelo,n m,,rope
1594,šelutno,adj m,,the hundredth
1595,semeri,n m,,saddle
1596,sepečika,n f,,basket weaver
1597,sepečis,n m,,basket weaver
1598,šerbeti,n m,,sorbet
1599,šerefi,n m,,honour
1600,šero,n m,,1. head 2. chief
1601,šerutno,n m,,1. mayor 2. chief
1602,sesi,n m,,1. voice 2. sound 3. tone
1603,sevlengere Roma,n phr,,basket weaver
1604,sevli,n f,,basket
1605,sigara,n f,,cigarette
1606,sigjarela,v tr,,"accelerate, push sb. on"
1607,sigjola,v itr,,"haste, hurry"
1608,sigo,adv,,1. quickly 2. soon
1609,šijes,n pl,,clothes
1610,sikado,adj m,,learned
1611,šikajuti,n m,,complaint
1612,sikavela,v tr,,show
1613,siklarela,v tr,,teach
1614,siklilo,adv,,used
1615,sikljola,v itr,,"1. learn, train, educate os. 2. get used to 3. experience"
1616,šil,n m,,"cold, coolness"
1617,šilalivola,v itr,,1. freeze 2. freeze sth. 3. get a cold
1618,šilalo,adj m,,1. cool 2. cold 3. icy
1619,simagi,n f,,1. sign 2. feature
1620,sinama,n f,,cinema
1621,sinema,n f,,cinema
1622,šing,n m,,horn
1623,šingalivola,v itr,,get horns
1624,šingalo,n m,,cockold
1625,šingalo,adj m,,1. horned 2. pointed
1626,šingina,n f,,relatives
1627,sira,n f,,"1. row, order 2. opportunity"
1628,siras,n m,,"1. row, order 2. opportunity"
1629,sita,n f,,sieve
1630,šixa,n f,,rest
1631,šixakerela,v,,calm sb. down
1632,šixame,adv,,"quiet, rested"
1633,šixamo,adj m,,quiet
1634,sîkîldinela,v itr,,be bored
1635,sîkîldinela leske,v itr,,yearn (for so.)
1636,sîktînela,v tr,,"squeeze, squash"
1637,sîr,n f,,garlic
1638,sîrîmi,n m,,left overs (of bread)
1639,skuruves,n m,,violet
1640,šliva,n f,,plum
1641,snanga,n f,,body
1642,so,pron rel,,"who, that, which"
1643,so,conj,,as soon as
1644,so,pron int,,what
1645,soba,n f,,small stove
1646,šoföri,n m,,driver
1647,sofras,n m,,small table
1648,soji,n m,,"kind, sort"
1649,sokaki,n m,,street
1650,šolo,n m,,rope
1651,sora,adv temp,,then
1652,šoro,n m,,1. head 2. chief
1653,soros,n m,,heap
1654,soske,adv,,"why, what for"
1655,sostar,pron int,,why
1656,soston,n f,,women's underwear
1657,šov,num card,,six
1658,sovdarela,v tr,,"let so. sleep, make sb. sleep, make sb. fall asleep"
1659,sovdiskerela,v tr,,1. let so. sleep 2. put so. to sleep
1660,sovel,n f,,"oath, curse"
1661,sovela,v itr,,"sleep, go to sleep"
1662,sovlarela,v tr,,1. let so. sleep 2. put so. to sleep
1663,špirta,n f,,matches
1664,šplina,n f,,spleen
1665,stavros,n m,,cross
1666,strafi,n f,,lightning
1667,strapi,n f,,lightning
1668,šudrakerela,v tr,,1. cool 2. estrange
1669,šudrarela,v tr,,cool
1670,šudripe,n m,,"coolness, cold"
1671,šudrjola,v itr,,cool down
1672,šudro,adj m,,"cool, cold"
1673,šuk,n f,,beauty
1674,šukar,adv,,"beautiful, good, pleasant"
1675,šukar,adj,,"beautiful, good, pleasant"
1676,šukardjola,v itr,,"become beautiful, improve"
1677,šukares,adv,,beautifully
1678,šukaripe,n m,,1. kindness 2. beauty
1679,šukarni,n f,,fairy
1680,šukipe,n m,,drought
1681,šukjola,v itr,,1. dry out 2. starve
1682,šuklarela,v tr,,"beautify, prettify"
1683,šuko,adj m,,"dry, arid"
1684,sulales,n m,,clan
1685,sülales,n m,,"clan, family"
1686,šulavela,v tr,,sweep
1687,šulavni,n f,,broom
1688,suluj,n m,,breath
1689,šundivola,v itr,,be heard
1690,šundjola,v itr,,be heard
1691,šundo,adj m,,"known, famous, ill-famed"
1692,šunela,v tr,,"hear, listen, pay attention"
1693,süneti,n m,,circumcision
1694,sung,n f,,"smell, odour"
1695,sungela,v itr,,smell
1696,šungurti,n m,,carob bean
1697,suno,n m,,1. dream 2. sleep
1698,sürüs,n m,,"herd, flock"
1699,susane pele,n phr,,daisy
1700,suslarela,v tr,,"sprinkle, make wet"
1701,suslo,adj m,,"wet, moist"
1702,sustinela,v itr,,be silent
1703,sustiskerela,v tr,,"silence sb., make sb. silent"
1704,šut,n m,,"vinegar, acid"
1705,šutalo,adj m,,sour
1706,suv,n f,,needle
1707,suvadinela,v tr,,"roughcast, plaster"
1708,šuvar,n f,,halter
1709,suvdarela,v tr,,have sth. sewn
1710,suvdavkerela,v tr,,have sth. sewn
1711,suvdjola,v itr,,be sewn
1712,suvela,v tr,,sew
1713,suvipe,n m,,needlework
1714,šuvlarela,v tr,,1. make sth. swell 2. beat up
1715,šuvljarela,v tr,,1. make sth. swell 2. beat up
1716,šuvljola,v itr,,swell
1717,šuvlo,adj m,,1. swollen 2. thick
1718,šxindixios,n m,,inn
1719,tabi,adv,,naturally
1720,tabijati,n m,,"nature, character"
1721,taj,conj,,and
1722,taj,conj,,"and, then"
1723,taljana,n f,,nippers
1724,tam,adv,,accurately
1725,tamam,adv,,o.k.
1726,tamami,adv,,o.k.
1727,tamburas,n m,,Tambour
1728,tang,adj,,narrow
1729,tangjola,v itr,,1. become narrow 2. become intolerant
1730,tani,n f,,piece
1731,tano,n m,,piece
1732,tapela,v tr,,"hit, beat up"
1733,tarafi,n m,,1. side 2. direction
1734,taraleli,n m,,"nerd, idiot"
1735,taratori,n m,,garlic-vinegar-mix
1736,tarlas,n m,,field
1737,tartînela,v tr,,1. weigh 2. pull
1738,tasadivola,v itr,,"suffocate, drown"
1739,tasado,adj m,,"strangled, choked, drowned"
1740,tasavela,v tr,,"strangle, choke, drown"
1741,tatipe,n m,,"warmth, heat"
1742,tatjarela,v tr,,warm sth. up
1743,tatjola,v itr,,"warm up, be warmed"
1744,tato,adj m,,"warm, fiery"
1745,tavdarela,v tr,,"make sth. boil, have sht. cooked"
1746,tavdjola,v itr,,"be cooked, boil"
1747,tavdo,adj m,,1. cooked 2. shrunk
1748,tavela,v tr,,"cook, prepare"
1749,tavušani,n m,,"rabbit, hare"
1750,taxti,n m,,throne
1751,tazja,n f,,greyhound
1752,tejares,n m,,plane
1753,telal,adv loc,,from underneath
1754,tele,adv loc,,1. underneath 2. down
1755,teletinela,v tr,,"furnish, decorate"
1756,teli,n m,,wire
1757,teljarela,v tr,,"hurry, rush"
1758,teljola,v itr,,bend
1759,telutno,adj m,,the lower
1760,temeli,n m,,fundament
1761,temizi,adj,,1. clean 2. orderly
1762,tendžera,n f,,cooking pot
1763,teneki,n m,,barrel
1764,tenekija,n f,,barrel
1765,tepsija,n f,,sauce-pan
1766,teri,n m,,sweat
1767,terni,n f,,young woman
1768,ternipe,n m,,youth
1769,ternjarela,v tr,,"make so. young, make so. become young"
1770,ternjola,v itr,,become young
1771,terno,n m,,young man
1772,terno,adj m,,young
1773,terzika,n f,,tayloress
1774,terzis,n m,,taylor
1775,thaj,conj,,"and, then"
1776,thaj,conj,,and
1777,than,n m,,"place, spot"
1778,thar,n f,,molar tooth
1779,thav,n m,,thread
1780,thavdarela,v tr,,"let so. run away, chase sb. away"
1781,thavdela,v itr,,1. run 2. drip
1782,thavdimaskoro,n m,,scamper
1783,thavdindos,adj pp,,running
1784,them,n m,,"country, state, area, world"
1785,therdjola,v itr,,there is
1786,therela,v tr,,"have, hold, get"
1787,thojipe,n m,,washing
1788,thovdjola,v itr,,"be washed, wash os."
1789,thovela,v tr,,wash
1790,thudeskere phrala,n phr,,male persons raised by the same wetnurse
1791,thudeskoro,n m,,milkman
1792,thulipe,n m,,"obesity, fatness"
1793,thuljarela,v tr,,make fat
1794,thuljola,v itr,,get fat
1795,thulo,adj m,,"fat, stout"
1796,thut,n m,,milk
1797,thuv,n m,,smoke
1798,ti,conj,,"that, so that"
1799,ti,conj,,"that, so that"
1800,tilikija,n f,,fox
1801,tilkija,n f,,fox
1802,tinanela,v tr,,"shake, jog"
1803,tirax,n f,,shoe
1804,to,pron poss 2 sg m,,your (masc.)
1805,topka,n f,,ball
1806,torbas,n m,,"bag, pocket"
1807,tordjarela,v tr,,stop
1808,tordjola,v itr,,stop
1809,tover,n m,,axe
1810,tozluki,n m,,gaiter
1811,travinela,v tr,,pull out
1812,traxana,n f,,semolina pudding
1813,trčka,n f,,buttocks
1814,treska,n f,,fever
1815,trijanda,num card,,thirty
1816,trin,num card,,three
1817,troš,n f,,"pap, mash"
1818,trošalo,adj m,,mashed
1819,truš,n f,,"thirst, greed"
1820,trušalo,adj m,,thirsty
1821,tu,pron pers 2 sg,,you
1822,tufa,n f,,bunch of hay
1823,tumaro,pron poss 2 sg m,,your
1824,tumba buljakiri,n phr,,coccyx
1825,tumba GR,n f,,rump
1826,tumen,pron pers 2 pl,,you 2.p.pl
1827,tutuni,n m,,tobacco
1828,tuvla,n f,,brick
1829,tuzala,v itr,,burning and itching like salt
1830,učaki,n m,,plane
1831,učhalin,n f,,shade
1832,učhardivola,v itr,,"1. be covered, cover os. 2. be covered up"
1833,učharela,v tr,,"1. cover 2. cover up, hide"
1834,učharipe,n m,,cover(ing)
1835,učipe,n m,,height
