Index,Entry Word,Part of Speech,Affix,Definition
2077,našala,v tr,-j-/-il-,run (away)
2078,našalavla,v tr,-dž-/-d-,"1. expel, chase away 2. rob 3. take away 4. lose"
2079,našaldo,adj m,,lost
2080,našaldo,n m,-e/-es-,"ecstasy, rapture"
2081,našaldzola,v itr,-j-/-il-,"1. be expelled 2. disappear, get lost"
2082,našalzipe,n m,—/-as-,"1. destruction, demolition, wipeout 2. execution, death penalty"
2083,našalzola,v itr,-j-/-il-,"collapse, crumble"
2084,našibe,v tr,-j-/-il-,"flight, escape"
2085,nasihaci,n m,"-ja, -ija/-es-","direction, guidance, counsel"
2086,nasilno,adj,,violent
2087,našipe,n m,—/-as-,"flight, escape"
2088,našjarla,v tr,-dž-/-d-,rob (bride)
2089,našjаrzola,v itr,-j-/-il-,evade
2090,našla,v itr,-j-/-il-,"1. flee, run away 2. desert, defect"
2091,našti,part mod,,"not be able to, cannot"
2092,našunibe,n m,—/-as-,disobedience
2093,nasvaipe,n m,—/-as-,disease
2094,nasvajarla,v tr,-dž-/-d-,"make so. ill, make so. sick"
2095,nasvajola,v itr,-∅-/-il-,"become ill, become sick"
2096,nasvajpa,n m,—/-as-,illness
2097,nasvajpe,n m,—/-as-,illness
2098,nasvalipe,n m,—/-as-,illness
2099,nasvalo,adj m,,"ill, sick"
2100,nasvarla,v tr,-dž-/-d-,"make so. ill, make so. sick"
2101,natele,adv loc,,down
2102,naučniko,n m,-oja/-os-,scientist
2103,naučno,adj,,scientific
2104,nauka,n f,-es/-a-,science
2105,naupre,adv loc,,above
2106,nauspeizla,v itr,-∅-/-d-,fail
2107,navasipe,n m,—/-as-,"1. competition, contention, rivalry 2. competition, contest"
2108,navika,n f,,habit
2109,naviknimo,adj m,,"familiar, accustomed"
2110,navreda,n f,-es/-a-,offence
2111,nazoraipe,n m,—/-as-,instability
2112,nebo,n m,-oja/-os-,sky
2113,nedelakoro,adv temp,,on Sunday
2114,nedelno,adj,,weekly
2115,nedelno,adv temp,,weekly
2116,nedostižno,adj,,unattainable
2117,negde,adv indef,,"anywhere, somewhere"
2118,nego,n m,-oja/-os-,wart
2119,nego,conj,,than (comparative)
2120,negujzla,v tr,-∅-/-d-,care for sb.
2121,nejasno,adj,,unclear
2122,nejse,part,,"however, howsoever, may it be"
2123,neka,part,,may
2124,nekad,adv temp,,once
2125,nekana,adv temp,,some time
2126,nekatar,adv loc,,1. from somewhere 2. from nowhere
2127,nekate,adv loc,,somewhere
2128,nekerla,v tr,-dž-/-d-,"1. hold, support 2. endure 3. keep [«nekerla ki gozi» - to remember, to keep sth. in mind] 4. support [«nekerla sa i familja» - to keep the entire family] 5. lift 6. own"
2129,neko,pron indef,,a certain (person)
2130,nekobor droma,adv indef,,several times
2131,nekoj,pron indef,,"anyone, someone"
2132,nekoj,adj indef,,some
2133,nekorisno,adj,,useless
2134,nektari,n m,"-ja, -ija/-es-",nectar
2135,nemirno,adj,,"unsettled, restless"
2136,neočekuvano,adv mod,,unexpectedly
2137,nepotrebno,adv mod,,unnecessarily
2138,nepoznato,adj,,"unknown, strange"
2139,neprijateli,n m,-ja/-is-,enemy
2140,nerno,adj m,,sober
2141,nervi,n m,-ja/-is-,nerve
2142,nervozno,adv mod,,nervously
2143,nervozno,adj,,nervous
2144,nesar,adv mod,,"somehow, anyhow, in some way"
2145,nesave,pron indef,,some
2146,nesavi,pron dem f,,that (female)
2147,nesavo,pron dem m,,that
2148,nesavo,pron indef,,anyone
2149,nesavo drom,adv temp,,1. sometimes 2. ever
2150,nesigurno,adj,,"insecure, doubtful"
2151,nesigurnost,n f,,uncertainty
2152,nesposobno,adj,,unable
2153,nesposobnost,n f,,inability
