Index,Entry Word,Part of Speech,Affix,Definition
867,lačho,adj m,,"nice, wonderful, glad"
868,ladž,n f,,"1. shame, disgrace 2. confusion"
869,ladžakirêl,v tr,,make so. feel ashamed
870,ladžal,v itr,,be ashamed
871,ladžanduno,adj m,,"shy, ashamed"
872,lakiro,pron poss 3 sg m,,her
873,ľampa,n f,,lamp
874,langal,v itr,,limp
875,langalo,adj m,,lame
876,lapa,n f,,claw
877,lapša,n f,,noodle
878,lathêl,v tr,,"find, discover"
879,lav,n m,,1. word 2. name
880,laxmana,n f,,coat
881,lêjcî,n,,rein
882,lêl romňa,v phr itr,,get married
883,lêngero,pron poss 3 sg m,,their
884,lenivo,adj,,lazy
885,lentînica,n f,,shelf
886,lêskiro,pron poss 3 sg m,,his
887,li,conj,,whether
888,limono,n m,,lemon
889,linija,n f,,line
890,lipa,n f,,olive
891,lisa,n f,,"vixen, female fox"
892,lisčina,n f,,walnut tree
893,listo,n m,,sheet
894,lîdžal,v tr,,1. carry 2. lead
895,lîdžal lau dêvlêskiro,v phr itr,,preach
896,lîdžal pês,v itr,,behave
897,lîka,n f,,sleep
898,lîkh,n f,,nit
899,lîl,n m,,1. letter 2. document 3. passport
900,lîm,n f,,snot
901,lîmalo,adj m,,snotty
902,lînaj,n m,,summer
903,lîtka,n f,,"thigh, lower leg"
904,ločel,v itr,,be born
905,ločkirêl,v tr,,give birth
906,ľodîtko,adj,,icy
907,ľodo,n m,,ice
908,lokhibê,n m,,ease
909,lokhipê,n m,,lightness
910,lokho,adj m,,"light (opposite of heavy), easy (opposite of difficult)"
911,lolîpê,n m,,redness
912,lolo,adj m,,red
913,loľol,v itr,,"become red, redden"
914,loľol ladžatê,v phr itr,,blush
915,lončkirêl,v tr,,salt
916,lond,n m,,salt
917,londo,adj m,,salty
918,ľono,n m,,flax
919,lopata,n f,,shovel
920,lotka,n f,,boat
921,lovê,n pl,,money
922,lovina,n f,,beer
923,ľoxa,n f,,gap
924,loza,n f,,willow tree
925,ložko,n m,,bed
926,ľubo,pron indef,,any
927,ľuľka,n f,,pipe
928,luska,n f,,peel
929,ľustro,n m,,mirror
930,lynaskiro,adv temp,,in summer
931,mačhin,n f,,fly
932,mačhinori,n f,,gnat
933,mačho,n m,,fish
934,mačol,v itr,,get drunk
935,mačoxa,n f,,stepmother
936,majo,n m,,May
937,malpa,n f,,monkey
938,mamuj,adj,,straight
939,mamuj,adv,,"straight, straight ahead, directly"
940,mangel,v tr,,"ask for, beg, demand"
941,mangipê,n m,,"demand, request"
942,manuš,n m,,"man (human), person"
943,manuš vavrê thêmêstê,n phr m,,foreigner
944,manuša,n pl,,"people, society"
945,manušîkanîbê,n m,,"1. mankind 2. humanity, hospitality"
946,manušîkano,adj,,"human, friendly"
947,marêl,v tr,,beat
948,marêl čupňasa,v phr tr,,whip
949,marêl-pê,v itr,,fight
950,maribê,n m,,1. fight 2. war
951,markfa,n f,,carrot
952,marko,n m,,market
953,maro,n m,,bread
954,marto,n m,,March
955,mas,n m,,meat
956,mašir,prep,,between
957,mašîna,n f,,1. car 2. machine
958,maškiral,n m,,middle
959,maškiral,prep,,"among, in the middle of, amongst"
960,maškiral,adv,,in the middle (of)
961,matêľka,n f,,butterfly
962,mateŕalo,n m,,material
963,matiŕalo,n m,,fabric
964,mato,adj m,,drunk
965,mê,pron pers 1 sg,,I
966,mebeľo,n m,,furniture
967,medno,adj,,"copper-, of copper"
968,meďo,n m,,copper
969,mêdvêdica,n f,,female bear
970,mêdvêďo,n m,,bear
971,mêkhel,v tr,,1. let 2. permit 3. leave
972,mêľakirêl,v tr,,grease
973,mêľakirêl,v tr,,make dirty
974,mêľakirêl-pê,v itr,,get dirty
975,mêlalîpê,n m,,dirt
976,mêlalo,adj m,,"dirty, greasy, impure"
977,mêlimê mas,n phr m,,minced meat
978,melinêl,v tr,,mill
979,mên,n f,,neck
980,mêrêl,v itr,,die
981,merinêl,v tr,,measure
982,mêšînêl,v itr,,bother
983,mêšînêl,v tr,,"1. mix 2. interfere, meddle 3. stit"
984,mêtra,n f,,metre
985,mexo,n m,,fur
986,miliono,num card,,million
987,mindž,n f,,vulva
988,ministro,n m,,minister
989,miňkinêl,v tr,,knead
990,minuta,n f,,minute
991,miriklo,n f,,necklace
992,miro,pron poss 1 sg m,,my
993,miro,n m,,1. peace 2. world
994,mišľa,n f,,idea
995,mištîpê,n m,,"1. goodness 2. good 3. pleasure, splendour"
996,mlîno,n m,,mill
997,mlotko,n m,,hammer
998,močinêl,v tr,,dip
999,molinêl-pê,v itr,,pray
1000,momento,n m,,moment
1001,momoľakro,adj m,,waxen
1002,momolî,n f,,candle
1003,morêl,v tr,,wash
1004,morêl-pê,v itr,,"have a bath, bathe"
1005,moro,n m,,sea
1006,mosto,n m,,bridge
1007,možêt,adv,,1. probably 2. approximately
1008,možêt,part,,"1. maybe, perhaps 2. it is posssible"
1009,mrazjakirêl,v tr,,freeze
1010,mrazo,n m,,coldness
1011,muj,n m,,1. mouth 2. face
1012,mulo,n m,,ghost
1013,mulo,adj m,,dead
1014,muravêl,v tr,,shave (sth.)
1015,muravêl-pê,v itr,,shave (os.)
1016,murš,n m,,man (male)
1017,murš lisa,n phr m,,fox
1018,murš papin,n phr m,,gander
1019,murš rêca,n phr m,,drake
1020,murš stîrna,n phr m,,roebuck
1021,murškano,adj m,,male
1022,muši,adv,,"allegedly, supposedly"
1023,mutêr,n m,,urine
1024,mutno,adj,,unclear
1025,mutrêl,v itr,,urinate
1026,muzîka,n f,,music
1027,muzîkaľno,adj,,musical
1028,muzîkanto,n m,,musician
1029,na,part,,"not (+ indicative), not (+ imperative)"
1030,na,part,,no
1031,na adžjake,adv phr,,unusually
1032,na čhêbi,adv phr,,unnecessarily
1033,na dykhi,prep,,despite
1034,na ghara,adj indef,,latter
1035,na saro,adv phr,,partly
1036,na sîr sarê,adj phr,,unusual
1037,nabango,adj m,,innocent
1038,nabut,pron indef,,a little
1039,načačuno,adj m,,"wrong, false"
1040,načaľno škola,n phr f,,elementary school
1041,načerpelivo,adj,,eager
1042,načerpinêl,v tr,,hate
1043,nacîonaľno,adj,,national
1044,nadîxno,adj m,,invisible
1045,nadolončkirdo,adj m,,unsalted
1046,nadomêkhe,v tr,,forbid
1047,nadoprinčkirêl-pê,v itr,,deny
1048,nadorêsêl,v itr,,lack
1049,nadur,prep,,near by
1050,nadur,adj,,close
1051,nadžinîpê,n m,,inability
1052,nadžinîpê,n m,,ignorance
1053,nagharatunê poratê,adv phr,,"recently, lately"
1054,nagharatuno,adj m,,recent
1055,nagipê,n m,,nakedness
1056,naglo,adj,,"impertinent, rude, rough"
1057,naj,n m,,finger nail
1058,nakami,adv,,by chance
1059,nakandîpê,n m,,defiance
1060,nakh,n m,,nose
1061,nakhavêl,v tr,,swallow
1062,nalačhi čar,n phr f,,weed
1063,nalačho,adj m,,"worthless, bad, awful"
1064,nanê,part,,no
1065,nangešrêsa,adj,,"bare-headed, hatless"
1066,nango,adj m,,naked
1067,napočhebno,adj,,useless
1068,napopêrêl,v itr,,miss (target)
1069,naprênčkirdo,n m,,stranger
1070,napričkirdo,adj,,unknown
1071,narakiribnaskro,adj m,,silent
1072,narakirindoj,adv,,silently
1073,našadîpê,n m,,loss
1074,našado,adj m,,lost
1075,našavêl,v tr,,lose
1076,našavêl-pê,v itr,,get lost
1077,našêl,v itr,,1. run 2. flow
1078,našêl pêske,v phr itr,,"1. run away 2. flee, escape"
1079,našêl têlê ratêstê,v phr itr,,bleed
1080,našîbê,n m,,flight (escape)
1081,nasîgno,adj m,,slow
1082,naskpokojno,adj,,worried
1083,nasmožînêl,v itr,,fail
1084,nasovi,adj,,sleepy
1085,naštî,v,,not be able to
1086,našty,part,,not be able to
1087,nasufka,n f,,handkerchief
1088,našukar,adj,,ugly
1089,nasuto,adj m,,awake
1090,nasvalîpê,n m,,illness
1091,nasvalo,adj m,,"ill, sick"
1092,nasvalo,n m,,patient
1093,nasvalo,v itr,,become ill / sick
1094,nasvaľol,v itr,,have a cold
1095,nê,conj,,but
1096,nê,part,,yes
1097,nemo,adj,,dumb
1098,nervo,n m,,nerve
1099,nêvo,adj m,,new
1100,Nêvo Bêrš,n phr m,,New Year
1101,nežno,adj,,tender
1102,ni,adj indef,,no
1103,ni ... ni,conj,,neither … nor
1104,nikaj,adv loc,,nowhere
1105,nikarik,adv loc,,from nowhere
1106,nikedy,adv,,1. never 2. by no means
1107,nikon,pron indef,,nobody
1108,niksčo,n m,,thumb
1109,niotbajlo,adj,,careless
1110,nirko,n m,,kidney
1111,nisyr,adv,,"in no way, not at all"
1112,nizko,adj,,low
1113,nizkubnastê,adv loc,,from below
1114,nižňo daraka,n phr f,,underskirt
1115,nojabŕo,n m,,November
1116,nomero,n m,,number
1117,nora,n f,,1. hole 2. mousehole
1118,normaľno,adj,,regular
1119,nosčinêl,v tr,,wear
1120,novina,n m,,news
1121,nozdra,n f,,nostril (human)
1122,nožnicî,n,,scissors
1123,nudno,adj,,1. sad 2. boring
1124,numêkhel-pê,v itr,,go down
1125,o,art def m sg,,the (m.)
1126,o,art def pl,,the (pl.)
1127,"o, čačo",adv phr,,by the way
1128,obiginês,v tr,,offend
1129,objasninêl,v tr,,explain
1130,objazateľnês,adv,,necessarily
1131,oblêl,v tr,,embrace
1132,obnêvinêl,v tr,,renew
1133,obrakiribê,n m,,discussion
1134,obsčo,adj,,"general, common"
1135,obsondžinêl,v tr,,1. condemn 2. discuss
1136,obšvjatlînêl,v tr,,illuminate
1137,obxačkirdo,adj,,burned
1138,obxačkirêl,v tr,,bake (bricks etc.)
1139,obxoxavêl,v itr,,deceive
1140,obžal-pê,v itr,,treat
1141,octo,n m,,vinegar
1142,odmečinêl,v tr,,mark
1143,odmêkhel,v tr,,let go
1144,odoj,adv loc,,there
1145,odorik,adv loc,,from there
1146,odripirêl,v tr,,1. mention 2. remind
1147,odrisčjol,v itr,,reject
1148,oficîaľno,adj,,official
1149,okťabŕo,n m,,October
1150,opoto,n m,,experience
1151,orinêl,v tr,,plough
1152,orlo,n m,,eagle
1153,oslîca,n f,,female donkey
1154,oslîco,n m,,little donkey
1155,oslo,n m,,"donkey, ass"
1156,ostorožno,adj,,careful
1157,otdêl,v tr,,"return, give back, give away"
1158,otdelinêl,v tr,,separate
1159,otdeľno,adj,,separate
1160,otkerdo,adj m,,open
1161,otkerdo,adv,,open
1162,otkerêl,v tr,,1. open 2. uncover
1163,otkeribê,n m,,opening
1164,otkhinîbê,n m,,rest
1165,otkhiňol,v itr,,"rest, have a rest"
1166,otmrazjakirêl,v tr,,melt
1167,otmrazjol,v itr,,thaw
1168,otparňakirêl,v tr,,bleach
1169,otphênêl,v itr,,"1. answer, reply 2. refuse"
1170,otphênîbê,n m,,responsibility
1171,otphênîbnaskro,adj m,,responsible
1172,otradîpê,n m,,arrival
1173,otrîginêl-pê,v itr,,belch
1174,ovosčo,n m,,vegetable(s)
1175,oxto,num card,,eight
1176,oxtodêša,num card,,eighty
1177,oxtoto,num ord,,eighth
1178,pačabê,n m,,hope
1179,pačaibê,n m,,"1. trust, confidence 2. belief, faith, religion"
1180,pačal,v tr,,believe
1181,pačasam,adv,,hopefully
1182,pačkirêl,v tr,,wrap
1183,pačoŕa,n f,,prayer
1184,padarko,n m,,gift
1185,paka,conj,,as long as
1186,pal,adv,,instead
1187,pal,prep,,"1. because of 2. about 3. across, beyond"
1188,palal,adv,,behind
1189,palal,prep,,behind
1190,palatuno dand,n phr m,,molar
1191,paľco,n m,,finger
1192,paldava,adv,,therefore
1193,paldava so,conj,,because
1194,palê,adv,,"1. back, backwards 2. about"
1195,palo,prep,,through
1196,palso,pron int,,why
1197,paltašja,adv temp,,1. the day before yesterday 2. the day after tomorrow
1198,pamidoro,n m,,tomato
1199,pamjať,n f,,consciousness
1200,panč,num card,,five
1201,pančoxa,n f,,stocking
1202,pančto,num ord,,fifth
1203,pandêša,num card,,fifty
1204,pani,n m,,water
1205,paningalo,adj m,,liquid
1206,papin,n f,,goose
1207,papiri,n m,,paper (material)
1208,papiritka lovê,n phr,,banknote
1209,papu,n m,,grandfather
1210,para,n f,,steam
1211,para,n f,,"pair, couple"
1212,paramaro,n m,,cake
1213,paramišj,n f,,"tale, fairy-tale"
1214,parasčovin,n f,,Friday
1215,parasčovinê,adv temp,,on Friday(s)
1216,paraxodo,n m,,ship
1217,parikirêl,v tr,,thank
1218,parikiribê,n m,,"thankfulness, gratitude"
1219,parikirow,adv,,thank you
1220,parňakirêl,v tr,,whiten
1221,parnîpê,n m,,1. whiteness 2. paleness
1222,parno,adj m,,white
1223,parňol,v itr,,become white
1224,parnoro,n m,,egg
1225,parubê,n m,,exchange
1226,paruvêl,v tr,,change
1227,paruvêl-pê,v itr,,exchange
1228,paš,n m,,half
1229,paš,num fract,,half
1230,paš,n f,,"1. part, section 2. side 3. direction"
1231,paš listo,n phr m,,page
1232,paš lokhe,n phr m,,lung
1233,pašdîvês,n m,,1. noon 2. lunch
1234,pašê,prep,,1. by 2. along
1235,pašê,adj,,near
1236,pašê,adv,,1. near 2. nearly
1237,pašê godî,n phr m,,temple
1238,pasînêl,v itr,,like
1239,pasjolko,n m,,settlement
1240,pasledňo,adj,,last
1241,pašrat,n f,,midnight
1242,pašyl,adv,,past
1243,patavo,n m,,rag
1244,patêľňa,n f,,pan
1245,patîv,n m,,honour
1246,patîvalo,adj m,,1. honourable 2. proud 3. haughty
1247,patrin,n f,,leaf
1248,patriňa,n pl,,card
1249,pauko,n m,,spider
1250,pava,n f,,peacock
1251,pečatînêl,v tr,,print
1252,pêčkirêl,v tr,,bake
1253,pêghênd,n m,,nut
1254,pêghêndîtko,adj,,"nut-, of nut"
1255,pêkel,v tr,,"fry, roast"
1256,peklo,n m,,hell
1257,pêlêda,n f,,owl
1258,pêlo,n m,,testicle
1259,peplo,n m,,ash(es)
1260,pêr,n m,,belly
1261,perco,n m,,"pepper, sweet pepper"
1262,pêrêl,v itr,,fall
1263,pervo,num ord,,first
1264,pervo,adj,,first
1265,pês,pron refl,,"himself, herself"
1266,pêskiro,adj indef,,own
1267,pêskro,adj m,,"private, personal"
1268,pêtalînêl,v tr,,shoe a horse
1269,pêtalo,n m,,horseshoe
1270,pêzal,adv,,on foot
1271,phabaj,n f,,apple
1272,phabalîn,n f,,apple tree
1273,phagirdo,adj,,broken
1274,phak,n f,,1. armpit 2. wing 3. fin
1275,phal,n f,,board
1276,phar,n m,,silk
1277,pharadžol,v itr,,"split, burst"
1278,phardo,adj m,,replete
1279,pharipê,n m,,difficulty
1280,pharo,adj m,,"heavy, difficult"
1281,phaŕol,v itr,,explode
1282,pharuno,adj m,,of silk
1283,phên,n f,,sister
1284,phênêl,v tr,,say
1285,phênêl jesčo molo,v phr tr,,repeat
1286,phêrdo,adj m,,"full, entire"
1287,phêrnoro,n m,,(baby's) napkins
1288,phu,n f,,1. earth 2. ground 3. loam
1289,phučel,v tr,,ask
1290,phučibê,n m,,question
1291,phumba,n pl,,pus
1292,phumbalo,adj m,,purulent
1293,phurdêl,v itr,,blow
1294,phuri,n f,,old woman
1295,phuro,n m,,old man
1296,phuro,adj m,,old (age)
1297,phuŕol,v itr,,grow old(er)
1298,phus,n m,,straw
1299,piibê,n m,,beverage
1300,pika,n f,,lance
1301,pila,n f,,saw
1302,pilînêl,v tr,,saw
1303,pirango,adj m,,barefoot
1304,piri,n f,,"cauldron, cooking pot"
1305,pirori,n f,,pot
1306,pixinêl,v tr,,push
1307,pîlo,n m,,dust
1308,pjada,n f,,foot
1309,pjel,v itr,,drink
1310,plano,n m,,plan
1311,plêskirêl,v itr,,pay
1312,plêskiribê,n m,,payment
1313,plîvinêl,v tr,,swim
1314,plîvinêl,v itr,,sail
1315,plosko,adj,,flat
1316,plugo,n m,,plough
1317,po,prep,,"1. on, upon 2. over"
1318,po dživo,adv phr,,surprisingly
1319,po ghučipê,adv phr,,above
1320,po vavir dyvês,adv phr,,the next day
1321,po vavir paš,prep,,on the other side of
1322,počhebno,v,,require
1323,počhebno,adv,,importantly
1324,počhebno,adj m,,necessary
1325,počhebno,adj m,,useful
1326,počhenîbê,n m,,need
1327,počhuvêl,v tr,,lay
1328,počipinêl,v tr,,hang up
1329,podarko,n m,,present
1330,podêšva,n f,,heel
1331,podkedêl,v tr,,pick up
1332,podlêl,v tr,,take
1333,podloga,n f,,floor
1334,podlogakiro patavo,n phr m,,mat
1335,podobno,adv,,alike
1336,podphênêl,v tr,,recommend
1337,podrikirêl,v tr,,support
1338,podrikiribê,n m,,support
1339,podsal,v tr,,"mock, make fun of"
1340,podxačkirêl,v tr,,set fire
1341,poghadêl,v tr,,reward
1342,poghadêl-pê,v itr,,go up
1343,poghadîpê,n m,,greatness
1344,poghučipê,n m,,surface
1345,pogoda,n f,,weather
1346,pogrobo,n m,,funeral
1347,poinêl,v tr,,solder
1348,pojezdo,n m,,train
1349,pokaľol,v itr,,become black
1350,poki,conj,,while
1351,poki,prep,,during
1352,pokoštînêl,v tr,,attempt
1353,pokušêl,v tr,,rip up
1354,pokušêl-pê,v itr,,tear up
1355,pola,n f,,lap
1356,političesko,adj,,political
1357,polzînêl,v itr,,creep
1358,poľzînêl-pê,v tr,,use
1359,pomišne,adv,,intentionally
1360,pomožînêl,v tr,,help
1361,poniďalko,n m,,Monday
1362,ponidžalko,adv temp,,on Monday(s)
1363,pophênêl,v itr,,inform
1364,por,n m,,feather
1365,pori,n f,,tail
1366,posabê,n m,,mockery
1367,pošle,conj,,after
1368,pošle,prep,,after
1369,posle pašdîvês,n phr m,,afternoon
1370,pošle pašdyvês,adv phr,,in the afternoon
1371,pošledyr,adv,,"later, afterwards"
1372,posliskinêl-pê,v itr,,slip
1373,postînêl,v itr,,fast
1374,postojanês,adv,,continually
1375,potînêl,v itr,,sweat
1376,poto,n m,,sweat
1377,potom,adv temp,,"then, afterwards"
1378,račkirêl,v itr,,spend a night
1379,radija,n m,,radio
1380,radînêl,v tr,,please
1381,radînêl-pê,v itr,,be glad
1382,radkes,adv,,"seldom, rarely"
1383,rado,adj,,pleased
1384,radoma,n m,,joy
1385,raitko,adj,,royal
1386,raja,n pl,,government
1387,rajo,n m,,heaven
1388,rajonno,adj,,regional
1389,rajono,n m,,1. neighbourhood 2. region
1390,rakhel,v tr,,"1. care, look after 2. guard 3. protect 4. defend 5. secure 6. keep"
1391,rakhel-pê,adv,,carefully
1392,rakirêl,v itr,,1. speak 2. talk
1393,rakiribê,n m,,1. speech 2. talk 3. talking
1394,raklî,n f,,1. daughter (non-Gypsy) 2. girl (non-Gypsy)
1395,raklo,n m,,1. son (non-Gypsy) 2. boy (non-Gypsy)
1396,rako,n m,,"crab, crayfish"
1397,rana,n f,,wound
1398,randêl,v tr,,peel
1399,raninêl,v tr,,injure
1400,raňšêdyr,adv temp,,before
1401,raptovnês,adv,,"1. suddenly, all of a sudden 2. unexpectedly"
1402,rapugha,n f,,toad
1403,rašaj,n m,,priest
1404,rat,n m,,blood
1405,rat,n f,,night
1406,ratfalo,adj m,,bloody
1407,ratînêl,v tr,,save
1408,raty,adv temp,,1. at night 2. overnight
1409,razno,adj,,various
1410,raznocvetno,adj,,coloured
1411,raznocvetno,adv,,multi-coloured
1412,rêca,n f,,duck
1413,rêdkes,adv,,occasionally
1414,redko,adj,,1. thin 2. rare
1415,rêka,n f,,river
1416,rêkica,n f,,1. brook 2. stream
1417,reľsa,n f,,rail
1418,rêšnika,n f,,towel
1419,rêšo,n m,,hand
1420,rezuľtato,n m,,result
1421,rikirêl,v tr,,1. hold 2. retain
1422,rin,n m,,file
1423,ripirêl,v tr,,remember
1424,risčol,v itr,,return (come back)
1425,risînêl,v itr,,paint
1426,riskirdo,adj m,,ragged
1427,riso,n m,,rice
1428,ristorano,n m,,restaurant
1429,rizo,n m,,clothes
1430,rîl,n f,,fart
1431,rîžo,adj,,orange
1432,rodêl,v tr,,"look for, seek, search"
1433,rodîpê,n m,,search
1434,rodo,n f,,nation
1435,rogo,n m,,1. antler 2. horn (of animal)
1436,roj,n f,,spoon
1437,rom,n m,,1. husband (Gypsy) 2. husband (non-Gypsy)
1438,Rom,n m,,Gypsy
1439,romanduno,adj m,,married
1440,romnî,n f,,1. wife (Gypsy) 2. wife (non-Gypsy)
1441,Romnî,n f,,Gypsy woman
1442,rosa,n f,,dew
1443,rosčhinîbê,n m,,description
1444,rosčhuvêl,v tr,,1. pack 2. arrange
1445,rosdîkhel,v tr,,view
1446,roskedêl-pê,v itr,,gather
1447,roskerêl,v tr,,make
1448,rosphênêl,v tr,,tell
1449,rosprinčkirêl,v tr,,introduce
1450,rostêrdžjakirêl,v tr,,1. stop (so.) 2. place
1451,rostêrdžol,v itr,,stop (os.)
1452,rostîrdêl,v tr,,stretch
1453,rostvardinêl,v itr,,grow stiff
1454,rošutľol,v itr,,turn sour
1455,rota,n f,,wheel
1456,rovêl,v itr,,"cry, weep"
1457,rovňakirêl,v tr,,1. straighten 2. compare
1458,rovnês,adv,,1. equally 2. upright
1459,rovno,adj,,equal
1460,rovo,n m,,trench
1461,roza,n f,,rose
1462,rozdelinêl,v tr,,distribute
1463,rozdîlňol,v itr,,go mad
1464,rozghurel,v tr,,undress (so.)
1465,rozghurel-pê,v itr,,undress (os.)
1466,rozgurel ghêra,v phr itr,,take off shoes
1467,rozmarêl,v tr,,1. break 2. smash
1468,ru,n m,,wolf
1469,rudo,adj,,brown
1470,rudžêň,n f,,autumn
1471,rudžêňake,adv,,in autumn
1472,rudžinêl,v itr,,rust
1473,rup,n m,,silver
1474,rupovo,adj m,,silver…
1475,sabê,n m,,1. joke 2. laughter
1476,šabľa,n f,,sword
1477,sabnîtko,adj,,funny
1478,sado,n m,,garden
1479,sadžinêl,v tr,,plant
1480,sadzî,n f,,soot
1481,šago,n m,,"step, footstep"
1482,sal-pê,v itr,,1. laugh 2. smile
1483,saľa,n,,saliva
1484,šalalo,adv,,cold
1485,salato,n m,,salad
1486,samaľoto,n m,,plane
1487,sandlî mina,n phr f,,smile
1488,sano,adj m,,fine
1489,sap,n m,,snake
1490,sapanîbê,n m,,wetness
1491,sapano,adj m,,"wet, humid, damp, moist"
1492,sapaňol,v tr,,make wet
1493,saplîn,n f,,female snake
1494,sapuni,n f,,soap
1495,šarandunî,n f,,pillow
1496,šarandunori,n f,,cushion
1497,šarduno,n m,,bigmouth
1498,sarê,pron indef,,"all, everybody, everyone"
1499,sarêdujenge,adv,,mutual
1500,šarêl,v tr,,praise
1501,sarêndê butyr,part sup,,most (superlative)
1502,sarêsa,adv,,"1. forever 2. entirely, at all"
1503,šaribê,n m,,praise
1504,saro,pron indef,,everything
1505,saro,adv,,"wholly, completely"
1506,sasčakirdo,adj,,cured
1507,sasčakirêl,v tr,,heal
1508,sasčakiribê,n m,,healing
1509,sastêr,n m,,1. iron 2. metal
1510,saštî,adj,,capable
1511,saštî,v,,"1. be able to 2. may, be allowed to"
1512,sastîpê,n m,,health
1513,sasto,adj m,,healthy
1514,sastrunê lovê,n phr,,coin
1515,sastruno drom,n phr m,,railway
1516,sašty,part,,"1. can, be able to 2. may"
1517,sašty tê jal,part,,"1. maybe, perhaps 2. it is posssible"
1518,sašty tê jal,adv phr,,"maybe, perhaps, possibly"
1519,saunakuno,adj m,,golden
1520,savari,n m,,yoke
1521,savato,n m,,Saturday
1522,savatonê,adv temp,,on Saturday(s)
1523,savê časostê,adv phr,,since when
1524,savo,pron int,,what kind of which (one) (interr.)
1525,savo-to,pron indef,,a certain
1526,šax,n f,,cabbage
1527,ščana,n f,,wall
1528,sčoka,n f,,cheek
1529,sčoto,n m,,bill
1530,sčuro,n m,,"mouse, rat"
1531,seinêl,v tr,,"sow, sieve"
1532,sekunda,n f,,second
1533,šêl,num card,,hundred
1534,šêl moly,num mult,,hundred times
1535,šêlto,num ord,,hundredth
1536,semena,n pl,,seed
1537,sêmênca,n f,,relative
1538,semjja,n f,,family
1539,sêňka,n f,,"bough, branch"
1540,senťabŕo,n m,,September
1541,šêptînêl,v itr,,whisper
1542,šêro,n m,,head
1543,šêro palal,n phr m,,back of the head
1544,seŕozno,adj,,serious
1545,severno,adj,,northern
1546,severo,n m,,north
1547,sigarêta,n m,,cigarette
1548,simiri,n m,,leather
1549,šiňakirêl,v tr,,blue
1550,šiňo,adj,,blue
1551,šiňol,v itr,,become blue
1552,sî lê,v cop,,exist
1553,sîgňakirêl-pê,v itr,,hasten
1554,sîgnîbê,n m,,speed
1555,sîgno,adj m,,"1. quick, fast 2. immediate"
1556,sîgoma,n m,,quickness
1557,sîkavêl,v tr,,"show, point"
1558,sîkavêl-pê,v itr,,seem
1559,sîkľakirdo,n m,,scientist
1560,sîkľakirdo,adj,,1. learned 2. scientific
1561,sîkľakirêl,v tr,,"teach, educate"
1562,sîkľakiribê,n m,,"education, upbringing"
1563,sîkľol,v itr,,"learn, study"
1564,šîľakirêl,v tr,,cool
1565,šîlalo,adj m,,"cold, cool"
1566,sîr,n f,,garlic
1567,sîr sarê,adj phr,,1. ordinary 2. familiar
1568,sîrovo,adj,,raw
1569,sîrsarê,adj,,usual
1570,sîrsavo,adj m,,some
1571,sîvo,adj,,grey
1572,šjašeľo,n m,,shadow
1573,sjatka,n f,,net
1574,skala,n f,,rock
1575,skamin,n m,,"table, desk"
1576,škarpêtka,n f,,sock
1577,skaržînêl-pê,v itr,,complain
1578,skedêl-pê,v itr,,prepare
1579,skerêl,v tr,,create
1580,škľanka,n f,,1. glass (drinking glass) 2. glass (material)
1581,sklêpo,n m,,cellar
1582,škodînêl,v itr,,regret
1583,škodîpê,n m,,"1. regret 2. mercy, pity"
1584,škola,n f,,school
1585,skompo,adj,,greedy
1586,skompuma,n m,,greed
1587,škorňa,n f,,boot
1588,skotki,n pl,,1. stair 2. ladder
1589,skriňka,n f,,"drawer, chest (box)"
1590,skriňkica,n f,,box
1591,skripka,n f,,violin
1592,skromno,adj,,"modest, humble"
1593,skvarka,n f,,greaves
1594,slabinêl,v itr,,weaken
1595,slabîpê,n m,,weakness
1596,slabo,adj,,weak
1597,slaboda,n f,,freedom
1598,slavno,adj,,famous
1599,sliskinêl,v itr,,slide
1600,sliva,n f,,plum
1601,slivki,n pl,,cream
1602,sloga,n f,,cold (sickness)
1603,šmeči,n pl,,rubbish
1604,šmerč,n f,,death
1605,smiľo,n m,,index finger
1606,smjalo,adj,,brave
1607,smjaloma,n m,,courage
1608,smola,n f,,resin
1609,snačala,adv,,originally
1610,snêvo,adv,,first
1611,šnurko,n m,,shoelace
1612,šnuro,n m,,"cord, string, rope"
1613,so,conj,,that
1614,so,pron int,,what
1615,so … na,pron,,whatever
1616,so-nibuď,pron indef,,anything
1617,socîaľno,adj,,social
1618,soko,n m,,juice
1619,šokolado,n m,,chocolate
1620,sondari,n m,,judge
1621,sondo,n m,,1. trial (of court) 2. court (of law) 3. council
1622,sondžinêl,v tr,,judge
1623,sorto,n m,,sort
1624,sosedo,n m,,neighbour
1625,šoška,n f,,tent pole
1626,soske,pron int,,why
1627,sosna,n f,,pine (tree)
1628,šov,num card,,six
1629,šovdêša,num card,,sixty
1630,sovêl,v itr,,sleep
1631,soveto,n m,,advice
1632,sovlax,n f,,oath
1633,sovlaxal,v itr,,swear
1634,šovto,num ord,,sixth
1635,spêcaľno,adj,,special
1636,spelo,adj,,ripe
1637,spervo,adv,,firstly
1638,spešînêl,v itr,,hurry
1639,spokojno,adj,,"calm, peaceful"
1640,špora,n f,,spur
1641,sportinêl,v tr,,spoil
1642,spotkinêl,v tr,,meet
1643,spravinêl-pê,v itr,,handle
1644,sredňo,adj,,"central, middle"
1645,sroda,n f,,Wednesday
1646,srodake,adv temp,,on Wednesday(s)
1647,šrubo,n m,,screw
1648,stadîk,n f,,"hat, cap"
1649,štala,n f,,stable
