Index,Entry Word,Part of Speech,Affix,Definition
1552,sî lê,v cop,,существовать
1553,sîgňakirêl-pê,v itr,,спешить
1554,sîgnîbê,n m,,скорость
1555,sîgno,adj m,,"1. быстрый 2. немедленный, сиюминутный"
1556,sîgoma,n m,,быстрота
1557,sîkavêl,v tr,,"показать, указывать"
1558,sîkavêl-pê,v itr,,казаться
1559,sîkľakirdo,n m,,ученый
1560,sîkľakirdo,adj,,1. ученый 2. научный
1561,sîkľakirêl,v tr,,"учить, обучать"
1562,sîkľakiribê,n m,,"образование, воспитание"
1563,sîkľol,v itr,,"учиться, изучать"
1564,šîľakirêl,v tr,,остудить
1565,šîlalo,adj m,,"холодный, прохладный"
1566,sîr,n f,,чеснок
1567,sîr sarê,adj phr,,1. обыкновенный 2. привычный
1568,sîrovo,adj,,сырой
1569,sîrsarê,adj,,обычный
1570,sîrsavo,adj m,,некоторый
1571,sîvo,adj,,серый
1572,šjašeľo,n m,,тень
1573,sjatka,n f,,сеть
1574,skala,n f,,скала
1575,skamin,n m,,стол
1576,škarpêtka,n f,,носок
1577,skaržînêl-pê,v itr,,жаловаться
1578,skedêl-pê,v itr,,приготавливаться
1579,skerêl,v tr,,создать
1580,škľanka,n f,,1. стакан 2. стекло
1581,sklêpo,n m,,подвал
1582,škodînêl,v itr,,сожалеть
1583,škodîpê,n m,,"1. сожаление 2. милосердие, жалость"
1584,škola,n f,,школа
1585,skompo,adj,,жадный
1586,skompuma,n m,,жадность
1587,škorňa,n f,,сапог
1588,skotki,n pl,,1. ступень 2. лестница
1589,skriňka,n f,,"ящик, сундук"
1590,skriňkica,n f,,коробка
1591,skripka,n f,,скрипка
1592,skromno,adj,,скромный
1593,skvarka,n f,,шкварки
1594,slabinêl,v itr,,слабеть
1595,slabîpê,n m,,слабость
1596,slabo,adj,,слабый
1597,slaboda,n f,,свобода
1598,slavno,adj,,знаменитый
1599,sliskinêl,v itr,,скользить
1600,sliva,n f,,слива
1601,slivki,n pl,,сливки
1602,sloga,n f,,насморк
1603,šmeči,n pl,,мусор
1604,šmerč,n f,,смерть
1605,smiľo,n m,,указательный палец
1606,smjalo,adj,,храбрый
1607,smjaloma,n m,,смелость
1608,smola,n f,,смола
1609,snačala,adv,,изначально
1610,snêvo,adv,,сначала
1611,šnurko,n m,,шнурок
1612,šnuro,n m,,"шнур, веревка"
1613,so,pron int,,что
1614,so,conj,,что
1615,so … na,pron,,что-либо
1616,so-nibuď,pron indef,,что-нибудь
1617,socîaľno,adj,,социальный
1618,soko,n m,,сок
1619,šokolado,n m,,шоколад
1620,sondari,n m,,судья
1621,sondo,n m,,"1. судебный процесс 2. суд 3. совет, совещание"
1622,sondžinêl,v tr,,судить
1623,sorto,n m,,сорт
1624,sosedo,n m,,сосед
1625,šoška,n f,,шест для палатки
1626,soske,pron int,,почему
1627,sosna,n f,,сосна
1628,šov,num card,,шесть
1629,šovdêša,num card,,шестьдесят
1630,sovêl,v itr,,спать
1631,soveto,n m,,совет
1632,sovlax,n f,,клятва
1633,sovlaxal,v itr,,клясться
1634,šovto,num ord,,шестой
1635,spêcaľno,adj,,специальный
1636,spelo,adj,,спелый
1637,spervo,adv,,сперва
1638,spešînêl,v itr,,спешить
1639,spokojno,adj,,"спокойный, мирный"
1640,špora,n f,,шпора
1641,sportinêl,v tr,,портить
1642,spotkinêl,v tr,,встретить
1643,spravinêl-pê,v itr,,справляться
1644,sredňo,adj,,средний
1645,sroda,n f,,среда
1646,srodake,adv temp,,в среду
1647,šrubo,n m,,шуруп
1648,stadîk,n f,,"шапка, кепка"
1649,štala,n f,,конюшня
1650,staľo,n m,,сталь
1651,stancîja,n f,,станция
1652,štar,num card,,четыре
1653,štar molo,num mult,,четырежды
1654,štardêš,num card,,сорок
1655,starêl mačhên,v phr tr,,рыбачить
1656,staribê,n m,,тюрьма
1657,štarto,num ord,,четвертый
1658,štarto paš,n phr f,,четверть
1659,stasavêl,v tr,,1. раздавить 2. сжимать
1660,stêčka,n f,,тропа
1661,stêňkinêl,v itr,,стонать
1662,štêto,n m,,"место, местность"
1663,stîrna,n f,,косуля
1664,štormo,n f,,буря
1665,strana,n f,,страна
1666,stranno,adj,,странный
1667,strašno,adj,,страшный
1668,strax,n m,,опасность
1669,straxanduno,adj m,,испуганный
1670,straxavêl,v tr,,1. грозить 2. пугать 3. путать кого-либо
1671,strogo,adj,,строгий
1672,strupitko,adj,,прыщавый
1673,strupo,n m,,"струп, короста на ране"
1674,stukinêl,v itr,,стучать
1675,tabako,n m,,табак
1676,tačkirêl,v tr,,1. обогревать 2. греть
1677,tajna,n f,,"тайна, секрет"
1678,tajno,adj,,тайный
1679,talatunê rizî,n phr pl,,нижнее белье
1680,talatuno,adj m,,нижний
1681,talê,prep,,"под, поднизом, ниже"
1682,tano,adj,,дешевый
1683,tapka,n f,,тапок
1684,tarelka,n f,,тарелка
1685,targinêl-pê,v itr,,торговать
1686,targo,n m,,базар
1687,tarkinêl,v tr,,тереть
1688,taša,n f,,сумка
1689,tasadžjol,v itr,,тонуть
1690,tasavêl,v tr,,1. надавить 2. душить
1691,tašja,adv temp,,1. вчера 2. завтра
1692,tasjarla,n f,,утро
1693,tašjarlake,adv temp,,"утром, спозаранку"
1694,tašjarlaskiro xabê,n phr m,,завтрак
1695,tašjarlo,adv,,рано
1696,tašjatunê dyvêsêstê,adv phr,,со вчерашнего дня
1697,tašjatuno,adj m,,завтрашний
1698,tašjma,n m,,лента
1699,ťasto,n m,,тесто
1700,tatîbê,n m,,обогрев
1701,tatîpê,n m,,тепло
1702,tato,adj m,,теплый
1703,tavariška,n f,,подруга
1704,tavarišo,n m,,друг
1705,teatro,n m,,театр
1706,têdy,adv,,тогда
1707,telefono,n m,,телефон
1708,têrdo,v itr,,стоять
1709,têrdžakirêl,v itr,,ставить
1710,têrdžjakirêl,v tr,,1. строить 2. сооружать
1711,têrdžjol po čanga,v phr tr,,становиться на колени
1712,têrdžol,v tr,,стать
1713,têrnî,n f,,невеста
1714,têrnîpê,n m,,молодость
1715,têrno,adj m,,молодой
1716,têrno,n m,,жених
1717,têsči,n pl,,"родители мужа, родители жены"
1718,têsčo,n m,,тесть/ свекр
1719,têsčova,n f,,теща/ свекровь
1720,têvêr,n m,,топор
1721,tfardo,adj,,"жесткий, черствый, твердый"
1722,thav,n m,,нитка
1723,thêm,n f,,граница
1724,thêm,n m,,край
1725,thêmitko,adj,,иностранный
1726,thud,n m,,молоко
1727,thulîpê,n m,,жир
1728,thulo,adj m,,жирный
1729,thuv,n m,,дым
1730,tisjonco,num card,,тысяча
1731,tisjoncy moly,num mult,,тысячу раз
1732,tîkňakirêl,v tr,,"1. уменьшать, сокращать 2. ослаблять"
1733,tîkno,adj m,,маленький
1734,tîkňol,v itr,,"уменьшаться, сокращаться"
1735,tîknoro,adj m,,крошечный
1736,tîknoro paľco,n phr m,,мизинец
1737,tîkva,n f,,тыква
1738,tîrax,n m,,сапог
1739,tîrdêl,v tr,,тянуть
1740,tîrdêl,v tr,,двигать
1741,točinêl,v tr,,точить
1742,točka,n f,,точка
1743,točnês,adv,,"1. точно, непременно 2. точно"
1744,točno,adj,,"уверенный, точный"
1745,ťotka,n f,,"тетя (сестра отца, сестра матери)"
1746,tožê,adv,,также
1747,tradêl,v itr,,1. ехать 2. путешествовать
1748,tradêl pêske,v phr itr,,уезжать
1749,tradîpê,n m,,"езда, поездка, путешествие"
1750,trêmba,n f,,1. труба 2. труба (дома)
1751,trêmo,n m,,коридор
1752,trênckirêl,v tr,,трясти
1753,trevoga,n f,,"тревога, беспокойство"
1754,trevožno,adj,,"тревожный, беспокойный"
1755,trezvo,adj,,трезвый
1756,trijanda,num card,,тридцать
1757,trijanda moly,num mult,,тридцать раз
1758,trijandato,num ord,,тридцатый
1759,trin,num card,,три
1760,trin molo,num mult,,трижды
1761,trinďa,n f,,гусеница
1762,trito,num ord,,третий
1763,truba,n f,,труба
1764,trupo,n m,,1. тело 2. плоть
1765,trusčal,adv,,"вокруг, кругом"
1766,trusčal,prep,,вокруг
1767,trušul,n m,,1. крест 2. бедро
1768,truta,n f,,яд
1769,tu,pron pers 2 sg,,ты
1770,tulinêl-pê,v itr,,касаться
1771,tumano,n m,,"туман, дымка"
1772,tumaro,pron poss 2 sg m,,ваш
1773,tumê,pron pers 2 pl,,вы
1774,tyknêdyr,adv,,меньше
1775,tyro,pron poss 2 sg m,,твой
1776,udar,n m,,"дверь, ворота"
1777,udobno,adj,,удобный
1778,ukedêl,v tr,,чистить
1779,ulica,n f,,улица
1780,upratuno,adj m,,верхний
1781,urakirêl,v tr,,убеждать
1782,uspokoinêl,v tr,,успокоить
1783,uspokoinêl-pê,v itr,,успокоиться
1784,uštêl,v itr,,1. просыпаться 2. встать
1785,uvažênije,n m,,уважение
1786,uvažînêl,v tr,,уважать
1787,uxtêl,v itr,,прыгать
1788,uxtîlêl,v tr,,"ловить, хватать, вцепиться, схватить, захватить"
1789,uxtîpê,n m,,прыжок
1790,užê,part,,уже
1791,užjakirêl,v tr,,1. ждать 2. ожидать
1792,užjakiribê,n m,,ожидание
1793,užlîpê,n m,,1. штраф 2. долг
1794,vajkinêl,v tr,,прогонять
1795,vangar,n m,,уголь
1796,vangara,n pl,,тлеющие угли
1797,vangaritko,adj,,углевой
1798,vanna,n f,,ванная комната
1799,varikaj,adv,,где-либо
1800,varikaj,pron indef,,где-то
1801,varikon,pron indef,,кто-нибудь
1802,varisavo,adj indef,,какой угодно
1803,variso,pron indef,,что-то
1804,varisyr,adv,,каким то образом
1805,varthanês,adv,,"иначе, по-другому"
1806,vaš,prep,,для
1807,vast,n m,,1. рука 2. запястье
1808,vastîtka,n pl,,часы
1809,vastîtko,adj,,ручной
1810,vavir,num ord,,вторoй
1811,vavir,adj indef,,1. другой 2. следующий 3. предыдущий
1812,vavir,adv,,"еще, кроме"
1813,vavir,adj,,"1. иной, другой 2. разный"
1814,vavir molo,adv phr,,в другой раз
1815,vavir štêto,adv phr,,где-то в другом месте
1816,vavrê pašjatê,adv phr,,с другой стороны
1817,važnosjť,n f,,важность
1818,večno,adj,,вечный
1819,vêdra,n f,,ведро
1820,veko,n m,,век
1821,vêlna,n f,,шерсть
1822,vêlnîtko,adj,,шерстяной
1823,vêndzîmê balavas,n phr m,,копченое сало
