Index,Entry Word,Part of Speech,Affix,Definition
626,dešušouv,num card,,sixteen
627,dešušov,num card,,sixteen
628,dešuštaur,num card,,fourteen
629,dešutrin,num card,,thirteen
630,detelca,n f,,clover
631,deteľica,n f,,clover
632,ďevkar,num mult,,once
633,ďevkar,adv,,once
634,devlipe,n m,,divinity
635,dežela,n f,,"country, land"
636,dihaňe,n m,,breath
637,dihaulinel,v itr,,breathe
638,dij,n m,,day
639,dijskro svetlo,n m,,daylight
640,dikhel,v tr,,"1. see 2. watch, look, view"
641,dikhel uze,v tr,,observe
642,dikhjol,v tr,,it seems
643,dikhlo,adj,,visible
644,dikibe,n m,,look
645,ďilavipe,n m,,singing
646,ďili,n f,,song
647,diliňaribe,n m,,deception
648,diliňaurel,v tr,,cheat
649,diliňipe,n m,,1. stupidity 2. mockery
650,dilino,n m,,fool
651,dilino,adj,,"1. silly, stupid 2. mad, crazy 3. foolish 4. dumb"
652,diliňol,v itr,,go mad
653,dilňaurel,v tr,,fool
654,dino,n m,,dishes
655,diploma,n f,,diploma
656,direkno,adv,,directly
657,direktor,n m,,director
658,dis,n f,,castle
659,disjoul,v itr,,day is breaking
660,ďiv,n m,,snow
661,ďiva,n m pl,,wheat
662,ďivejnde,adv,,in winter
663,divejse,adv,,in the daytime
664,divesa,n pl,,days
665,diveseskro,adj,,daily
666,diveseskro,adv,,1. daily 2. in the daytime
667,ďiveskro,adj,,snowy
668,divjo,adj,,wild
669,dleta,n f,,chisel
670,dnejvna soba,n phr f,,living room
671,dnejvni soba,n phr f,,living room
672,dobijček,n m,,profit
673,dobo,n m,,drum
674,dodautno,adj,,additional
675,dogodek,n m,,event
676,dogovor,n m,,arrangement
677,dohauzinel,v tr,,"smoke (pipe, cigarette)"
678,dokauzinel,v tr,,prove
679,dokument,n m,,document
680,dolina,n f,,valley
681,določinel,v tr,,determine
682,doloučime,pron indef,,a certain
683,domauči nalouga,n phr f,,homework
684,domaučo,adj,,domestic
685,dombo,n m,,1. mountain 2. hill 3. slope
686,domnevno,adj,,supposed
687,domovina,n f,,native land
688,ďomra,n f,,sack coat
689,donde čhingejrel,v tr,,rip up
690,donde kedipe,n phr m,,split
691,dork čhil,v tr,,experience
692,doronga,n f,,"pole, bar"
693,dosadno,adj,,1. boring 2. nasty
694,dosegninel,v tr,,1. achieve 2. reach
695,dosta,adv,,enough
696,douba,n f,,period
697,dour adau,adv,,therefore
698,dourik,n f,,1. rein 2. string
699,dovica,n f,,widow
700,dovoľeňe,n m,,permission
701,dovolinel,v tr,,allow
702,drab,n m,,medicine
703,dragoceno,adj,,valuable
704,drakhalin,n f,,grapevine
705,drakhalindža,n m,,grapevine
706,draukha,n f,,grape
707,draukhalin,n f,,grapevine
708,draukhi,n f pl,,grape
709,draužinel,v tr,,annoy
710,dres,n m,,track suit
711,driminel,v itr,,slumber
712,drobovina,n f pl,,entrails
713,drom,n m,,1. way 2. road 3. path
714,droto,n m,,wire
715,droto,n m,,rope
716,drouto,n m,,wire
717,drsaulinel,v itr,,iceskate
718,društvo,n m,,society
719,držauva,n f,,state
720,držauvno sveco,n phr m,,National holiday
721,državľansko,adj,,civil
722,dudom,n m,,pumpkin
723,dudum,n m,,pumpkin
724,ďufkaulinel,v itr,,crow
725,duge nakheskro,adj,,long-nosed
726,duge prengro,adj,,long-legged
727,dugi cejt,n f,,boredom
728,dugi ďupa,n phr f,,1. coat 2. overcoat 3. winter jacket
729,dugi džupa,n phr f,,1. coat 2. overcoat 3. winter jacket
730,dugi ǧupa,n phr f,,1. coat 2. overcoat 3. winter jacket
731,dugi roj,n f,,wooden spoon
732,dugipe,n m,,duration
733,dugisajaurel,v tr,,lengthen
734,dugo,adj,,long
735,dugo paul,adv,,long ago
736,duh,n m,,ghost
737,duhano,n m,,tobacco
738,dujezeri,num card,,two thousand
739,dujšel,num card,,two hundred
740,dujto,num ord,,second
741,duk,n f,,pain
742,dukhal,v tr,,ache
743,dukhal,v itr,,it hurts
744,dukhaudo,adj,,painful
745,dumo,n m,,back
746,dumuk,n f,,fist
747,ďupa,n f,,sack coat
748,duplisajaurel,v tr,,double
749,dupliško,adj,,double
750,dur,adj,,far
751,eči,adv,,so much
752,edino,adj,,only
753,ejbigi,part,,always
754,ejfta,num card,,seven
755,ejftato,num ord,,seventh
756,ejftavardeš,num card,,seventy
757,ejfter,part,,"sometimes, now and then"
758,ejlinel,v tr,,"grind, mill"
759,ejlo,n m,,oil
760,ejncian,n m,,gentian
761,ejpaš,num fract,,half
762,ejpaš,n m,,half
763,ejvda,adv,,hardly
764,ejza,n f,,donkey
765,ejzimpong,n f,,train
766,ek,n m,,corner
767,ekonomija,n f,,economy
768,ekonomsko,adj,,economic
769,eksploderinel,v itr,,explode
770,ekstra,adv,,particularly
771,eňa,num card,,nine
772,eňato,num ord,,ninth
773,eňavardeš,num card,,ninety
774,enďisajaurel,v tr,,melt
775,enostauvno,adj,,simple
776,epaš phen,n f,,stepsister
777,epaš phral,n m,,stepbrother
778,epaširat,n f,,midnight
779,erďavo,adj,,1. evil 2. naughty 3. cruel
780,erdžavo,adj,,1. evil 2. naughty 3. cruel
781,eril,n m,,fart
782,ermauňa,n f,,vow
783,eroplaun,n m,,plane
784,erš,adv,,hardly
785,eršti,adj,,first
786,eršti,num ord,,first
787,eršti,adv,,originally
788,erštimoj,adv,,firstly
789,eťi,adv,,so much
790,ezbe lel,v tr,,notice
791,ezbelipe,n m,,feeling
792,ezeri,num card,,thousand
793,ezerto,num ord,,thousandth
794,ezerval,num mult,,thousand times
795,fabrik,n f,,factory
796,faďime,adj,,"frozen, icy"
797,faďinel,v itr,,freeze
798,fadžime,adj,,"frozen, icy"
799,faǧime,adj,,"frozen, icy"
800,faginel,v itr,,freeze
801,fala,adv,,thank you
802,falato,n m,,piece
803,falinga,n f,,error
804,falinipe,n m,,1. lack 2. absence
805,falo,n m,,wall
806,fantazija,n f,,imagination
807,faťu,n m,,child (non-Gypsy)
808,faurba,n f,,colour
809,faurbica,n f,,crayon
810,faurbinel,v tr,,"dye, colour"
811,faurbitiko,adj,,multi-coloured
812,faurbitiko,adj,,"coloured, colourful"
813,faurbno,adj,,"coloured, colourful"
814,faušča,n f,,bandage
815,fazan,n m,,pheasant
816,februaur,n m,,February
817,feder,adv,,better
818,feder kaumel,v tr,,prefer
819,fejder,adv,,better
820,fejftin,n f,,1. fir 2. spruce
821,fejhou,n m,,1. cloud 2. storm 3. thunderstorm
822,fejn,adv,,beautifully
823,fejn,adj,,"1. fine 2. dear 3. nice, lovely"
824,fejrma,n f,,company
825,fejs,part,,very
826,fejs,adv,,1. much 2. very
827,fejs bauro,adj,,huge
828,fejzova,n f,,shoelace
829,ferčhil,v tr,,1. sieve 2. move
830,ferdel,v tr,,hand (over)
831,ferdikhel,v tr,,check
832,ferikejrel,v tr,,"1. retain, keep 2. renew"
833,fermukel,v tr,,1. give away 2. let go 3. forgive 4. rip
834,ferpej,adv,,past
835,fertauj,n m,,quarter
836,fertauji,n m,,quarter
837,fertik,adj,,ready
838,fervakejrel,v tr,,persuade
839,ficko,n m,,nest
840,figa,n f,,fig
841,fino,adj,,fine
842,firisi,n f,,saw
843,firisinel,v tr,,saw
844,fiškauloši,n m,,lawyer
845,fiškauloškiňa,n f,,lawyer
846,fizova,n f,,shoelace
847,flejsi,adj,,industrious
848,fogadauši,n m,,threat
849,fogastrika,n f,,butterfly
850,forma,n f,,1. form 2. figure
851,foslino,n m,,plank
852,fouro,n m,,"1. town, city 2. place"
853,fouroskro,n m,,citizen
854,fouroskro kher,n phr m,,town hall
855,foušing,n m,,carneval
856,foušingeskri hetvin,n phr f,,Carneval Monday
857,foušingeskri ked,n phr f,,"Shrove Tuesday, pancake day"
858,fouto,n m,,1. rag 2. clothes
859,frej,adj,,free
860,frej,adv,,simply
861,frejli,adv,,"of course, naturally"
862,frejthov,n m,,cemetary
863,frenti,adj,,foreign
864,frenti,n m,,"stranger, foreigner"
865,frišno,adj,,fresh
866,frizejri,n m,,hairdresser (male)
867,frizerkiňa,n f,,hairdresser (female)
868,frula,n f,,flute
869,funtuši,n m,,property
870,furinel,v tr,,drill
871,fusekla,n f,,sock
872,gad,n m,,"shirt, blouse"
873,ǧag,n f pl,,fire
874,ǧagakro,adj,,fiery
875,gagaulinel,v itr,,gaggle
876,ǧagaulo,adj,,hot
877,ǧak,n f,,eye
878,ǧalič,n m,,fir
879,garantejrinel,v tr,,"ensure, secure"
880,garudo,adj,,secretly
881,garudo,adj,,1. secret 2. hidden
882,garul,v tr,,hide (sth.)
883,garvano,n m,,"raven, crow"
884,ǧaulo,adj,,raw
885,ǧauro,n m,,flour
886,gauži,n f,,1. Non-Gypsy woman 2. peasant woman
887,gav,n m,,village
888,gaveskro,adj,,rural
889,gečmen,n m,,barley
890,ǧego,n m,,ice
891,gejnauši,n m,,reader
892,gejnauškiňa,n f,,reader
893,gejnel,v tr,,count
894,gejnel,v tr,,"1. read 2. count, numerize"
895,gejt,n m,,godfather
896,ǧek,num card,,one
897,ǧek dij,adv,,someday
898,ǧeke khrauvreske,adv,,mutual
899,ǧekero,n m,,root
900,gepard,n m,,cheetah
901,geraulo,adj,,scabby
902,gerinel,v tr,,"1. obtain, get, receive 2. acquire, purchase 3. gain"
903,germiši,n m,,thunder
904,ǧevkar,adv,,once
905,ǧevkar,num mult,,once
906,gilaul,v tr,,sing
907,gilavipe,n m,,singing
908,ǧili,n f,,song
909,ginau,adv,,1. right 2. exactly
910,ginau,adj,,accurate
911,gitaura,n f,,guitar
912,ǧiv,n m,,snow
913,giv del,v,,it snows
914,ǧiva,n m pl,,wheat
915,ǧivejnde,adv,,in winter
916,givende,n m,,winter
917,ǧiveskro,adj,,snowy
918,glanc,n m,,gleam
919,glasno,adj,,"loud, noisy"
920,glauso,n m,,1. voice 2. sound
921,glauvno,n m,,leader
922,glauvno,adj,,"central, middle"
923,glavno fouro,n phr m,,capital
924,gledališče,n m,,theatre
925,glejdalo,n m,,mirror
926,glejžeň,n m,,ankle
927,glina,n f,,clay
928,gliska,n f,,worm
929,glumac,n m,,player
930,glumica,n f,,player
931,gnojno,adj,,eager
932,gnojo,n m,,1. dung 2. pus
933,gnojozimo,adj,,purulent
934,goďarikaun,adv,,wisely
935,goďaripe,n m,,1. mind 2. wisdom
936,goďaur,adv,,wisely
937,goďaur,adj,,1. intelligent 2. wise 3. smart 4. reasonable
938,godžarikaun,adv,,wisely
939,godžaripe,n m,,1. mind 2. wisdom
940,godžaur,adj,,1. intelligent 2. wise 3. smart 4. reasonable
941,goǧaripe,n m,,1. mind 2. wisdom
942,goǧaur,adv,,wisely
943,goǧaur,adj,,1. intelligent 2. wise 3. smart 4. reasonable
944,golen,n m,,lower leg
945,golob,n m,,pigeon
946,goloub,n m,,pigeon
947,golubica,n f,,pigeon
948,gombo,n m,,button
949,gombouca,n f,,dumpling
950,ǧomra,n f,,stomach
951,gonc,adv,,"entirely, wholly, completely"
952,gondaušno,adj,,doubtful
953,gondo,n m,,thought
954,gondolinel,v tr,,1. think 2. suppose 3. intend
955,gondolipe,n m,,thinking
956,gondolipe,n m,,thinking
957,gordžikauno,adj,,non-Gypsy
958,gos,n f,,goose
959,gosjak,n m,,gander
960,gospodarsko,adj,,economic
961,gospodaursko,adj,,economic
962,gospodiňa,n f,,housewife
963,gostiteľ,n m,,host
964,gosto,adj,,dense
965,gostoľubnost,n f,,hospitality
966,gouca,n f,,duck
967,goucou,n m,,drake
968,goudi,n f,,1. brain 2. advice
969,gouja,n f pl,,sausage
970,goula,n f,,stork
971,gouno,n m,,sack
972,gourďikauno,adj,,non-Gypsy
973,gourǧikano,adj,,non-Gypsy
974,gouri,n m,,1. non-Gypsy 2. farmer
975,gouriskro,adj,,agricultural
976,gousanca,n f,,caterpillar
977,gousenca,n f,,caterpillar
978,goust,n m,,guest
979,gousto,adj,,dense
980,gouti,n f,,godmother
981,govornik,n m,,speaker
982,gra,n m,,horse
983,gradinel,v tr,,build
984,gradňa,n f,,construction
985,grajšček,n m,,pea
986,grasteskri štala,n phr f,,stable
987,graubľa,n f,,rake
988,graud,n m,,castle
989,grausni,n f,,mare
990,grebeno,n m,,ridge
991,grejde,n f pl,,garden
992,grejšček,n m pl,,pea
993,grejsibe,n m,,greeting
994,grejsinel,v itr,,"welcome, greet"
995,grejsinibe,n m,,greeting
996,grejšno,adj,,sinful
997,griho,n m,,sin
998,grihoskro,adj,,sinful
999,grminel,v itr,,it thunders
1000,grmiši,n m,,thunder
1001,grobo,adj,,"rough, rude"
1002,grobo,n m,,grave
1003,groubo,adj,,"rough, rude"
1004,grozľivo,adj,,terrible
1005,grožňa,n f,,threat
1006,grozno,adj,,terrible
1007,gučma,n f,,"cap, hood"
1008,gučmouri,n f,,cap
1009,ǧufkaulinel,v itr,,crow
1010,gujaurel,v tr,,"sweeten, sugar"
1011,gulo,adj,,sweet
1012,gulubica,n f,,pigeon
1013,gumbo,n m,,button
1014,ǧupa,n f,,sack coat
1015,ǧupa,n f,,1. jacket 2. sack coat
1016,gurudo,adj,,1. secret 2. hidden
1017,gurudo,adj,,secret
1018,gurul,v tr,,hide (sth.)
1019,gurumňani štala,n phr f,,byre
1020,gurumni,n f,,cow
1021,guruv,n m,,1. cattle 2. bull
1022,guruvano mas,n phr m,,beef
1023,gusturica,n f,,lizard
1024,hajoul,v tr,,understand
1025,hal,v tr,,feed
1026,hal,v itr,,eat
1027,halgataušne,adv,,silently
1028,halgataušno,adj,,"quiet, silent"
1029,halgatime,adj,,quiet
1030,halgatimo,adj,,silent
1031,halgatinel,v itr,,grow silent
1032,ham,conj,,but
1033,ham,adv,,"nevertheless, however"
1034,hanďa,n f,,ant
1035,hanďoš,n m,,ant-eater
1036,handža,n f,,ant
1037,hanǧa,n f,,ant
1038,harango,n m,,bell
1039,haranguzinel,v itr,,ring
1040,harni ďupa,n phr f,,jacket
1041,harni džupa,n phr f,,jacket
1042,harni ǧupa,n phr f,,jacket
1043,harnipe,n m,,shortness
1044,harul,v tr,,scratch
1045,haubara,n m,,war
1046,haube,n m,,1. food 2. dish
1047,haufni,n m,,1. heap 2. bundle
1048,haufni gnojo,n phr m,,dunghill
1049,hauklin,n m,,peg
1050,haumo,n m,,yoke
1051,haunel,v tr,,dig
1052,hauňik,n f,,1. well 2. fountain
