Index,Entry Word,Part of Speech,Affix,Definition
2176,raklouri,n f,,"1. dekle, deklica 2. hči"
2177,rakovica,n f,,rakovica
2178,rana,n f,,1. rana 2. krasta
2179,ranimo,adj,,ranjen
2180,raninel,v tr,,raniti
2181,rasi,adj,,"žarek, žaltav"
2182,rastlina,n f,,rastlina
2183,rasto,n m,,hrast
2184,rat,n m,,kri
2185,rat,n f,,noč
2186,raťaskro,n m,,jutro
2187,raťaskro,adv,,zjutraj
2188,ratvajol,v itr,,krvaveti
2189,ratvaulo,adj,,krvav
2190,rauba,n f,,"raba, uporaba"
2191,raudija,n f,,radio
2192,raufongeri,n m,,dimnikar
2193,raufongo,n m,,dimnik
2194,rauginel,v tr,,žvečiti
2195,raukli,n f,,"dekle, deklica"
2196,rauklo,n m,,1. fant 2. sin
2197,rauni,n f,,1. gospa 2. učiteljica
2198,rauňik,n f,,šiba
2199,raušej,n m,,duhovnik
2200,rauvno,adj,,"1. raven 2. pokončen, zravnan 3. plosk"
2201,rauvno,adv,,1. naravnost 2. pokončno
2202,ŕauvo,adj,,rjav
2203,rauzlog,n m,,1. vzrok 2. razlog
2204,ravnaulime,adj,,"pokončen, zravnan"
2205,ravnisajaurel,v tr,,poravnati
2206,ravno,adv,,1. naravnost 2. pokončno
2207,razbuŕeňe,n m,,"razburjenje, vznemirjenje"
2208,razcebano,adj,,razcapan
2209,razdaľa,n f,,razdalja
2210,razdelinel,v tr,,razdeliti
2211,razdelitev,n f,,"razdelitev, razporeditev"
2212,raziskovaulinel,v tr,,1. pregledati 2. raziskati
2213,razlauga,n f,,"pojasnilo, razlaga"
2214,različno,adj,,različen
2215,razlika,n f,,razlika
2216,razložinel,v tr,,"pojasniti, razložiti"
2217,razočaraňe,n m,,razočaranje
2218,razočaraulinel,v tr,,razočarati
2219,razprauva,n f,,razprava
2220,razprava,n f,,razprava
2221,razpravľaulinel,v itr,,razpravljati
2222,razstauva,n f,,razstava
2223,razumno,adj,,razumen
2224,razvidno,adj,,razviden
2225,razvijaulinel,v tr,,razviti
2226,razvoj,n m,,"razvoj, napredek"
2227,rebežou,n m,,"rašpa, strgača"
2228,rebujberi,n m,,*revolver
2229,reca,n f,,1. raca 2. racak
2230,redno,adj,,reden
2231,regaulinel,v itr,,"kvakati, regljati"
2232,rein,adj,,čist
2233,rej,n m,,gospod
2234,rejdke,adv,,redko(kdaj)
2235,rejdko,adj,,redek
2236,rejdko kada,adv,,redko(kdaj)
2237,rejn,adj,,čist
2238,rejnipe,n m,,čistoča
2239,rejs,n f pl,,riž
2240,rejšinel,v tr,,"rešiti, razrešiti"
2241,reka,n f,,reka
2242,religiozno,adj,,religiozen
2243,rešitev,n f,,rešitev
2244,resnično,adv,,resničen
2245,resno,adj,,resen
2246,rezdal,v itr,,"drgetati, tresti se"
2247,rezdaušno,adj,,trepetajoč
2248,ribauri,n m,,ribič
2249,ribič,n m,,ribič
2250,ribinel,v itr,,ribariti
2251,ribnik,n m,,ribnik
2252,ricin,n f,,1. smola 2. vosek
2253,rik,n m,,1. kraj 2. stran 3. smer
2254,rikejrel,v tr,,držati
2255,rikejrel auri,v tr,,zdržati
2256,ril,n m,,prdec
2257,risaulinel,v tr,,"slikati, risati"
2258,riso,n m,,del
2259,rito,n m,,travnik
2260,riža,n f,,riž
2261,rodel,v tr,,iskati
2262,rodipe,n m,,iskanje
2263,roj,n f,,žlica
2264,rojstno dij,n phr m,,rojstni dan
2265,roǩa,n f,,krilo
2266,rokavica,n f,,rokavica
