Index,Entry Word,Part of Speech,Affix,Definition
354,bura,n m pl,,Gebüsch
355,burňik,n f,,1. Handvoll 2. Faust 3. Handfläche
356,buš,n m,,(Brat)Spieß
357,but,adj,,viele
358,but,adv,,viel
359,but buter,adv,,zum größten Teil
360,but fareder,adv,,"1. oft 2. mehrmals, einige Male 3. regelmäßig 4. gewöhnlich, üblicherweise"
361,but filitiko,adj,,verschiedenartig
362,but gnojo,n m,,Misthaufen
363,but khul,n m,,Misthaufen
364,buťakro dij,n phr m,,Tag der Arbeit
365,buťakro sveco,n phr m,,Tag der Arbeit
366,buteder,adj,,mehr
367,buter,adv,,viel
368,buter,adj,,mehr
369,buter,prep,,"über, mehr als"
370,buter,part,,"noch, dazu"
371,buter,part,,mehr (Komparativpartikel)
372,buter faurbno,adj,,verschiedenfärbig
373,buter felitiko,adj,,verschiedenartig
374,buteskri,adj,,viele
375,čačipe,n m,,1. Wahrheit 2. Wirklichkeit
376,čafagou,n m,,Zange
377,čak,conj,,"1. aber 2. außer, bis auf"
378,čak,adv,,"1. nur, bloß 2. erstens 3. allein"
379,čak adau,adv,,1. bloß 2. außerdem
380,čak gejvkar,adv,,"auf einmal, plötzlich"
381,čak ravno,adv,,geradeaus
382,čak vaštadau,adv,,bloß
383,čang ,n f,,Knie
384,čapimo,adj,,geschlossen
385,čapinel,v tr,,verschließen
386,čapinel,v tr,,1. schließen 2. verschließen
387,čapinel (valakas),v tr,,"einsperren, verhaften"
388,čarobno,adj,,magisch
389,častno,adj,,ehrenwert
390,čauče,adv,,"1. wirklich, tatsächlich 2. ehrlich 3. ernsthaft"
391,čaučo,adj,,1. wahr 2. richtig 3. echt 4. rechte
392,čaučo,adv,,"1. wahr 2. genau, sorgfältig"
393,čaulo,adj,,satt
394,čaur,n f,,1. Gras 2. Rasen
395,čaur te čhinel ,v,,mähen
396,čaurel,v tr,,lecken
397,čauro,n m,,Schüssel
398,čaust,n f,,Ehre
399,čavorengro čhavoro,n phr m,,Enkel
400,čebelňauk,n m,,Bienenstock
401,cefa,n f,,Schale (Obst etc.)
402,čefagou,n m,,Zange
403,cefja,n f,,Schale (Obst etc.)
404,cejdola,n f,,Nachricht
405,čejkat,n m,,Stirn
406,cejna,n f,,Preis
407,cejt,n f,,Zeit
408,cejtunďa,n m pl,,Zeitung
409,cejtundža,n m pl,,Zeitung
410,cejtunǧa,n m pl,,Zeitung
411,čeňa,n f,,Ohrring
412,centimeter,n m,,Zentimeter
413,ceplinel,v tr,,spalten
414,čepo,n m,,Tropfen
415,čerešňa,n f,,Kirsche
416,čerešňin,n f,,Kirschenbaum
417,cerha,n f,,Zelt
418,cerhakro kijlo,n phr m,,Zeltstange
419,cerhakro klin,n phr m,,Zeltpflock
420,cerhakro than,n phr m,,Zeltplane
421,čerheja,n f,,Stern
422,čerheňa,n f,,Stern
423,cesarica,n f,,Kaiserin
424,cesauri,n m,,Kaiser
425,cesaurstvo,n m,,Reich
426,češňauko,n m,,Knoblauch
427,čestitka,n f,,Glückwunschschreiben
428,četrtek,n f,,Donnerstag
429,četrtekakro,adv,,"am Donnerstag, donnerstags"
430,čham,n f,,Wange
431,čhamuhal,n m,,Kinn
432,čhau,n m,,1. Bub (zig.) 2. Sohn (zig.)
433,čhaundel,v tr,,kotzen (sich übergeben)
434,čhauri,n f,,kleines Mädchen
435,čhavorengri čhauri,n phr f,,Enkelin
436,čhavoripe,n m,,Kindheit
437,čhavoro,n m,,"Baby, Kind"
438,čhavouro,n m,,"Baby, Kind"
439,čhavri,n f,,Küken
440,čhej,n f,,1. Mädchen (zig.) 2. 
441,čhib,n f,,1. Zunge 2. Sprache
442,čhidel,v tr,,"1. werfen 2. stürzen, umstürzen"
443,čhijl fogadauši,v tr,,bedrohen
444,čhijl uze,v tr,,hinzufügen
445,čhil,v tr,,"1. stellen 2. stellen, legen, setzen 3. säen, pflanzen 4. stecken"
446,čhil aunde,v tr,,stecken
447,čhil lauč,v itr,,beschämen
448,čhil pe thejl,v tr,,Schuhe ausziehen
449,čhil tejl,v tr,,1. platzieren 2. ausziehen (Kleidung)
450,čhil upre,v tr,,befehlen
451,čhindipe,n m,,Schnitt
452,čhinel,v tr,,"1. schneiden 2. schlagen, zuschlagen, prügeln"
453,čhinel dural,v tr,,andeuten
454,čhinel pri peste keresto,v,,herübergehen
455,čhingejrel,v tr,,"1. reißen, zerreißen, aufreißen, auftrennen 2. schaben"
456,čhingejrel pro tikne falati,v,,auftrennen
457,čhingerdo,adj,,zerlumpt
458,čhinipe,n m,,Schnitt
459,čhito,adj,,überheblich
460,čhom,n f,,Schritt
461,čhon,n m,,Mond
462,čhor,n f pl,,Schnurbart
463,čhordo kaš,n phr m,,Holzscheit
464,čhourel,v tr,,gießen
465,čhunga(u)r,n m,,Speichel
466,čhungaurel,v tr,,spucken
467,čhungaurel,v tr,,spucken
468,čhuri,n f,,Messer
469,cidel,v tr,,ziehen
470,cidel auri,v tr,,herausnehmen
471,cidipe,n m,,Musik
472,čiga,n f,,Schnecke
473,cigaretlin,n m,,Zigarette
474,čijvo,n m,,Röhre
475,čik,n f,,1. Schlamm 2. Ton (Material) 3. Lehm
476,čikňipe,n m,,1. Talg 2. Fett 3. Schmierfett 4. Schmalz 5. Butter
477,čikno,adj,,schmierig
478,ciľ,n m,,Ziel
479,cili cejt,prep,,überall in
480,cili cejt,adv,,1. dauernd 2. fortgesetzt
481,cilinel,v tr,,"beabsichtigen, bezwecken"
482,cilo,adj,,"ganz, vollständig"
483,ciloun,adv,,vollständig
484,cilu,adv,,insgesamt
485,cimba,n f,,"Augenbraue, Wimper"
486,cin,n m,,Zinn
487,činela,n f,,Cimbal
488,cinkalo,n m,,Glocke
489,cinkalou,n m,,Glocke
490,cipa,n f,,1. Haut 2. Fell
491,čiraušno,adj,,pustelig
492,čirikli,n f,,Vogel
493,cirka,n f,,Grammeln
494,cirkus,n m,,Zirkus
495,čistilec,n m,,Reinigungskraft
496,čistilka,n f,,Putzfrau
497,citron,n f,,Zitrone
498,člaun,n m,,Mitglied
499,cnider,adj,,niedrig
