Index,Entry Word,Part of Speech,Affix,Definition
651,jek,num card,,one
652,jek,art indef sg,,"a, an"
653,jekvar,adv temp,,once
654,jekvar,num mult,,1. one time 2. once
655,jekvares,adv,,"each other, one another"
656,jelo,n m,,sign
657,jepaš,adj,,half
658,jerno,adj m,,sober
659,jigo,n m,,south
660,jiilo,n m,,heart
661,jiv,n m,,snow
662,jivend,n m,,winter
663,jivende,adv temp,,in winter
664,joj,pron pers 3 sg f,,she
665,jokharsa,adv mod,,suddenly
666,juhaasi,n m,,shepherd
667,kaa,conj,,1. for 2. that
668,kaa,pron rel,,where
669,kaa,pron int,,where
670,kaaj,pron rel,,where
671,kaaj,pron int,,where
672,kaaj,conj,,1. for 2. that
673,kaajol,v itr,,turn black
674,kaalo,adj m,,black
675,kaaľol,v itr,,turn black
676,kaar,n m,,penis
677,kaaraalo,adj m,,thorny
678,kaaŕaalo,n m,,1. gun 2. coat
679,kaaraalo baalo,n phr,,hedgehog
680,kaaro,n m,,thorn
681,kaaveeja,n f,,coffee
682,kafidi,n f,,table
683,kamel,v itr,,owe
684,kamel,v tr,,"1. want, wish 2. love, like"
685,kamiši,n,,pipe stem
686,kampel,v mod,,"must, need"
687,kampol,v mod,,"must, need"
688,kan,n m,,ear
689,kana,conj,,"when, if, in case, since"
690,kana,pron int,,when
691,kana,pron rel,,when
692,kangli,n f,,comp
693,kaňhi,n f,,hen
694,kantuši,n m,,clothes
695,kapuva,n f,,gate
696,karaačoňi,n,,Christmas
697,kaŕadel,v itr,,shoot
698,karavdi,n f,,crab
699,kardo,n m,,sword
700,karmuci,n f,,cat
701,kašt,n m,,"wood, tree"
702,kaštuno,adj m,,wooden
703,kašuko,adj m,,deaf
704,kat,n f,,scissors
705,katel,v tr,,spin
706,kathar,prep,,from
707,kathar,pron int,,from where
708,katli,n f,,"spindle, bobbin"
709,ke,prep,,"to, near, beside"
710,kedel,v tr,,"collect, gather"
711,kedvešno,adj m,,dear
712,kekeraaška,n f,,1. magpie 2. vulva
713,kelo,n m,,throat
714,keňino,adj m,,"easy, light"
715,keraptatinel,v tr,,have made
716,keravel,v tr,,have made
717,kerbuuzi,n f,,musk melon
718,kerdo,adj m,,"1. made 2. artificial, false"
719,kereko,n m,,wheel
720,kerel,v tr,,"1. do, make 2. behave 3. practise magic"
721,kerel ek ril,v phr itr,,fart
722,kerel pe,v itr,,"pretend, feign"
723,keresto,n m,,cross
724,kerestül,adv mod,,"across, through"
725,kerko,adj m,,bitter
726,kerko,n m,,beer
727,kersto,n m,,cross
728,kezdinel,v tr,,begin
729,khabňi,adj f,,pregnant
730,khak,n f,,armpit
731,kham,n m,,sun
732,khamňi,adj f,,pregnant
733,khan,n f,,"smell, stink, bad smell"
734,khaňarel,v itr,,fart
735,khandel,v itr,,stink
736,khandilo,adj m,,"stinking, smelly"
737,khangeeri,n f,,church
738,khas,n m,,hay
739,kheere,adv loc,,"at home, home"
740,khelel,v itr,,1. dance 2. play
741,khelel lilenca,v phr tr,,play cards
742,khelimo,n m,,dancing
743,khelipe,n m,,dancing
744,kher,n m,,house
745,kheraari,n m,,peddler (a Vlax Gypsy group)
746,kheral,adv loc,,from home
747,khooro,n m,,jug
748,khosel,v tr,,"wipe, dry"
749,khosel pe,v itr,,towel oneself
750,khosno,n m,,"kerchief, shawl"
751,khul,n m,,"droppings, shit"
752,khur,n f,,hoof
753,khurmin,n f,,"millet pap, gruel"
754,khuuro,n m,,"colt, foal"
755,khuvel,v tr,,"spin, plait, weave"
756,ki,prep,,"to, near, beside"
757,kia,pron int,,"where, in which direction"
758,kia,prep,,towards
