Index,Entry Word,Part of Speech,Affix,Definition
535,gero,adj m,,"1. szegény, szerencsétlen 2. elhúnyt"
536,ginel,v tr,,1. számol 2. olvas
537,giv,n m,,búza
538,gizdavo,adj m,,"gőgös, büszke"
539,glinda,n f,,tükör
540,goďar,adj,,okos
541,goďaver,adj,,okos
542,goj,n f,,kolbász
543,goodi,n f,,ész
544,gooďi,n f,,ész
545,gooja,n pl,,belek
546,gra,n m,,ló
547,graho,n m,,borsó
548,granica,n f,,határ
549,grasni,n f,,kanca
550,grastano,adj m,,ló-
551,grastano bal,n phr,,lószőr
552,griho,n m,,bűn
553,griminel,v itr,,mennydörög
554,grobo,n m,,sír
555,guli daj,n phr,,édesanya
556,gulo,adj m,,1. édes 2. kedves
557,gulo dad,n phr,,édesapa
558,guruv,n m,,"bika, ökör"
559,guruvaano,adj m,,marha
560,guruvni,n f,,tehén
561,guruvňi,n f,,tehén
562,Gurvaari,n m,,Gurvari (egy cigány csoport)
563,ha,conj,,ha
564,haabe,n m,,étel
565,haaben,n m,,étel
566,haaboruuvo,n m,,háború
567,haat,part narr,,hát
568,hahavel,v tr,,etet
569,hajnel,v tr,,bán
570,hajol,v tr,,1. ért 2. érez
571,hajoovo,n m,,hajó
572,hal,v tr,,eszik
573,hal aari,partv tr,,kirág
574,hal teele,partv tr,,lerág
575,hal upe,partv tr,,felfal
576,halgatinel,v tr,,hallgat
577,hamzinel,v itr,,ásít
578,handžel,v tr,,vakar
579,handžol,v itr,,viszket
580,hanel,v tr,,ás
581,haňig,adv mod,,kút
582,hanvalo,n m,,ennivaló
583,hap,v,,"elkap, megragad"
584,harbuuzi,n f,,sárgadinnye
585,harbuz,n m,,sárgadinnye
586,harkum,n f,,réz
587,harno,adj m,,rövid
588,harťa,n m,,kovács
589,hasarel,v tr,,"elveszít, elpusztít"
590,hasel,v itr,,köhög
591,hataaro,n m,,1. határ 2. földek
592,heďo,n m,,hegy
593,heev,n f,,lyuk
594,heevjalo,adj m,,lyukas
595,heevjarel,v tr,,lyukaszt
596,hera,n f,,lóhere
597,hi,v cop,,van
598,hiira,n f,,hír
599,hiirešo,adj m,,híres
600,hiiro,n m,,hír
601,hijel,v itr,,szarik
602,hilaadi,adv mod,,szívesen
603,hinel,v itr,,szarik
604,hoď,conj,,hogy
605,hoď te,conj,,"hogy, célhatározo"
606,hohamno,n m,,hazug
607,hohavel,v tr,,"1. becsap 2. hazudik 3. csal, csábít"
608,hohavno,n m,,hazug
609,hohoo,interj,,hohó
610,holev,n f,,nadrág
611,holov,n f,,nadrág
612,holovengro,n m,,szabó
613,hooli,n f,,harag
614,hoor,adj m,,mély
615,hot te,conj,,hogyha
616,hudel,v tr,,"fog, megfog, megragad, kap"
617,huhur,n f,,gomba
618,hulaj,n m,,gazda
619,hulavel,v tr,,fésül
620,hulavel pe,v itr,,fésülködik
621,humer,n m,,tészta
622,hurdi,n f,,polyva
623,hurdo,adj m,,apró
624,hurťi,n f,,polyva
625,hušinel,v tr,,gyúr
626,hušnel,v tr,,dagaszt
627,huumi,n m,,"rongyok, holmi"
628,i,art def f sg,,"a, az"
629,ič,adv temp,,"múlt éjjel, tegnap"
630,iileto,n m,,élet
631,iiš,conj,,és
632,ikrel,v tr,,1. tart 2. eltart
633,inkaab,adv mod,,inkább
634,ipen,adv mod,,éppen
635,iškola,n f,,iskola
636,ispidel,v tr,,"lök, tol, beleszúr"
637,ispitel,v tr,,"dug, nyom, lök, tol, beleszúr"
638,ispitkerel,v tr,,"szúrkál, lökdös"
639,ištaaloova,n f,,istálló
640,jaageri,n m,,vadász
641,jaalo,adj m,,nyers
642,jaaro,n m,,tojás
643,jaaro,n m,,liszt
644,jaaro kerel,v phr tr,,tojik
645,jag,n f,,tűz
646,jagalo,n m,,rendőr
647,jagate avel,v phr itr,,tűzbe jön
648,jaj,interj,,jaj
649,jeek,art indef sg,,egy
650,jeek,num card,,egy
651,jek,num card,,egy
652,jek,art indef sg,,egy
653,jekvar,adv temp,,egykor
654,jekvar,num mult,,1. egyszer 2. egykor
655,jekvares,adv,,egymást
656,jelo,n m,,jel
657,jepaš,adj,,fél
658,jerno,adj m,,józan
659,jigo,n m,,dél (égtáj)
660,jiilo,n m,,szív
661,jiv,n m,,hó
662,jivend,n m,,tél
663,jivende,adv temp,,télen
664,joj,pron pers 3 sg f,,ő
665,jokharsa,adv mod,,egyszerre
666,juhaasi,n m,,juhász
667,kaa,conj,,1. mert 2. hogy
668,kaa,pron rel,,"ahol, ahová"
