Index,Entry Word,Part of Speech,Affix,Definition
123,astarďol,v itr,-iľ/—,hold on
124,astarel,v tr,-ď/-d,"1. detain, hold 2. hire"
125,aťal,adv mod,,so
126,athar,adv loc,,from here
127,athe,adv loc,,here
128,athkha,adv loc,,this is here
129,athkhar,adv loc,,this is from here
130,athkharutno,adj m,,"local, of this place"
131,atlîs,adv loc,,astride
132,atlîs,adj pp m,,riding
133,avdes,adv temp,,today
134,avdesutno,adj m,,"today 's, contemporary"
135,avdželîki,n m,-ja/-es,game animal
136,avel,v itr,-ď/-d,come
137,aver,adj indef,,another
138,avgos,adv temp,,"earlier, before"
139,avgutnes,adv mod,,in an antiquated way
140,avgutno,adj m,,"ancient, old"
141,avi,n m,-ja/-es,fly (of trousers)
142,avŕal,adv loc,,outside
143,avri,adv loc,,outside
144,avśalo,adj m,,tearful
145,avśaskerel,v tr,-ď/-d,make sb. cry
146,avśazel,v itr,-ď/-d,water (about eyes)
147,avsi,n f,-ja/-ja,tear
148,axčas,n m,-adês/-as,money
149,axerzamani,n m,-ja/-es,1. time of misfortune and unhappiness 2. natural calamity
150,axtardijel,v tr,-ď/-îmê,"1. turn over 2. stir up, turn up"
151,azbari,n m,-ja/-es,farmstead
152,aždaxas,n m,-adês/-as,winged serpent (fairy-tale character)
153,ba,part,,emphatic particle
154,baba,n f,-ja/-ja,grand mother
155,baj,n f,-a/-a,sleeve
156,baji,n m,-ja/-es,eldest brother in law
157,bajildijel,v tr,-ď/-îmê,"choke (from crying, laughing etc.)"
158,bajŕami,n m,-ja/-es,"holiday, feast"
159,bakrano,adj m,,ram-
160,bakŕano,adj m,,sheep-
161,bakri,n f,-ja/-ja,sheep
162,bakro,n m,-ê/-ês,ram
163,bal,n m,-a/-ês,hair
164,balakadijel,v itr,-ď/-îmê,"creep, crawl"
165,balaki,n m,-ja/-es,trouser-leg
166,balalo,adj m,,hairy
167,balaľol,v itr,-iľ/—,bristle up
168,balandźas,n m,-adês/-as,"hair on the man's face (moustache, whisker and beard)"
169,balano,adj m,,pig-
170,balasto,adj m,,hairy
171,balastuno,adj m,,"hairy, shaggy"
172,baleski burli,n phr f,-ja/-ja,bee
173,bali,n m,-ja/-es,"honey, mead"
174,balo,n m,-ê/-ês,"fat, lard"
175,balval,n f,-a/-ês,wind
176,balvaľol,v itr,-iľ/—,blow (about wind)
177,balvaľutno,adj m,,windy
178,bamburas,n m,-adês/-as,spider
179,banǧarel,v tr,-ď/-d,bend
180,banges,adv mod,,"crookedly, walk limping"
181,bango,adj m,,"crooked, lame"
182,banǧol,v itr,-iľ/—,"bend, become crooked"
183,bar,n f,-a/-ês,1. fence 2. yard
184,bar,n m,-a/-ês,stone
185,baŕakerel,v tr,-ď/-d,bring up
186,baŕarel,v tr,-ď/-d,"increase, grow"
187,bares,adv mod,,"like a big one, like the eldest one"
188,bari,n f,-ja/-ja,chief
189,baro,adj m,,1. big 2. eldest
190,baro,n m,-ê/-ês,1. chief 2. policeman
191,baŕol,v itr,-iľ/—,grow
192,baruno,adj m,,stone
193,barvaľakerel,v tr,-ď/-d,enrich sb.
194,barvales,adv mod,,rich
195,barvalo,adj m,,rich
196,barvaľol,v itr,-iľ/—,grow rich
197,barxamoti,n m,-ja/-es,pear
198,basamaki,n m,-ja/-es,step (of a ladder)
199,bašavel,v tr,-ď/-d,play musical instruments (stringed)
200,bašel,v itr,-ď/-d,"1. bark 2. produce sounds, speak (about radio)"
201,basîldijel,v tr,-ď/-îmê,suffocate
202,basmas,n m,-adês/-as,"material, fabric"
203,bašno,n m,-ê/-ês,cock
204,baštan,adv mod,,at first
205,bastijel,v tr,-ď/-îmê,1. press 2. stiffle
206,baštutno,adj m,,first
207,batijel,v itr,-ď/-îmê,"sink, stick"
208,batmaki,n m,-ja/-es,"slush, dirt"
209,bavi,n m,-ja/-es,lace (of pants etc.)
210,bax,n f,-ja/-ja,1. happiness 2. fate
211,baxalîndijel,v tr,-ď/-îmê,"shiver, tremble"
212,baxalîs,adj m,,"expensive, costly"
213,baxas,n m,-adês/-as,"price, high cost"
214,baxerde,adv temp,,in spring
215,baxeri,n m,-ja/-es,spring
216,baxtaľakerel,v tr,-ď/-d,make happy
217,baxtales,adv mod,,"happily, successfully"
218,baxtalo,adj m,,lucky
219,baxtaľol,v itr,-iľ/—,have luck
220,bazaresko des,n phr,,Sunday
221,bazari,n m,-ja/-es,"market, bazaar"
222,bazari,n m,-ja/-es,week
223,bazendijel,v tr,-ď/-îmê,treat with respect
224,be,interj,,form of address to a man
225,bebej,n m,-e/-es,pupil (of the eye)
226,beberi,n m,-ja/-es,scream
227,beda,n f,-ja/-ja,"misfortune, trouble"
228,begîndijel,v itr,-ď/-îmê,be liked
229,bekladijel,v tr,—/-îmê,1. wait 2. wait for the death of a dying man
230,bela,n f,-ja/-ja,"grief, sorrow"
231,beli,n m,-ja/-es,stake of a tent (back one)
232,beľmes,n m,-êdês/-ês,"walleye, glass eye"
233,belveľ,n f,-e/-es,evening
234,belveľazel,v itr,-ď/-d,night falls
235,belvele,adv temp,,in the evening
236,belveľutno,adj m,,evening-
237,beneri,n m,-ja/-es,"cause, reason"
238,beng,n m,-a/-ês,devil
239,bengales,adv mod,,devilishly
240,bengalo,adj m,,devilish
241,beran,n m,-a/-ês,stake of a tent (front one)
242,berim,part,,exactly
243,bešavkerel,v tr,-ď/-d,seat sb.
244,bešel,v itr,-ľ/-l,"1. take a seat, sit 2. lead settled life"
245,bešel baška,v phr itr,-ď/-d,live separately
246,bešipe,n m,-imatês/-imas,settled life
247,bešľol,v itr,-iľ/—,"sink, subside"
248,bešni,n f,-ja/-ja,squatting
249,beza,n f pl,-ja/-ja,sin
250,bezales,adv mod,,it's a sin
251,bezalo,adj m,,sinful
252,bezderdijel,v tr,-ď/-îmê,"torment, make sb. exhausted"
253,bezdijel,v itr,-ď/-îmê,be tired out
254,bi,part neg,,"without, not"
255,bi,part,,would (conditional particle)
256,bibax,n f,-ja/-ja,"misfortune, unhappiness"
257,bibaxtalo,adj m,,unhappy
258,bibi,n f,-ja/-ja,aunt
259,bičhalďol,v itr,-iľ/—,be sent
260,bičhalel,v tr,-ď/-d,send
261,bidamlîs,adj m,,tasteless
262,bigade,adv mod,,without a shirt
263,bijanďol,v itr,-iľ/—,1. be born 2. be layed
264,bijanel,v tr,-ď/-d,1. give birth 2. lay eggs
265,bijav,n m,-ês/-a,wedding
266,bikim,part,,as if
267,bikinďol,v itr,-iľ/—,be sold
268,bikinimari,n m,-ja/-es,"merchant, tradesman"
269,bikinimarka,n f,-ja/-ja,"merchant, tradeswoman"
270,bikinipe,n m,-imatês/-imas,"sale, trade"
271,biknel,v tr,-ď/-d,sell
272,bilal,v itr,,melt
273,bilavel,v tr,-ď/-d,melt sth. down
274,biľeki,n m,-ja/-es,"wrist, part of arm (from wrist to elbow)"
275,biľi,part,,even
276,bilove,adv mod,,without money
277,binas,n m,-adês/-as,"fortress, castle"
278,biňato,num ord,,thousandth
279,bini,num card,,"thousand, thousand of monetary units"
280,birden,adv mod,,"abruptly, straight away"
281,birizel,v itr,-ď/-d,get lost
282,biš,num card,,twenty
283,bišekeŕe,adv mod,,without sugar
284,bisim,part,,"as if, not unlike"
285,biskaj,conj,,"while, till"
286,bišto,num ord,,twentieth
287,bišujek,num card,,twenty one
288,biterdijel,v tr,-ď/-îmê,finish
289,bitijel,v itr,—/-îmê,be finished
290,bohčas,n m,-adês/-as,"bundle, pack"
291,boja,n f,-ja/-ja,paint
292,boji,n m,-ja/-es,growth
293,bokh,n f,-ja/-ja,hunger
294,bokhales,adv mod,,hungry
295,bokhalo,adj m,,hungry
296,bokhaľol,v itr,-iľ/—,get hungry
297,bolavel,v tr,-iľ/—,turn sth./sb. (to the side)
298,boldel,v tr,,twist
299,boldini,n f,-ja/-ja,(twisted) doughnut
300,boldiňol,v itr,-iľ/—,"turn, twist"
301,bolel,v tr,-ď/-d,dip
302,bordžalo,adj m,,due
303,bordži ,n m,-ja/-es,debt
304,boreki,n m,-ja/-es,pasty
305,bori,n f,-ja/-ja,1. bride 2. daughter-in-law
306,boripe,n m,-imatês/-imas,respect
307,bos boteni,adv phr mod,,uselessly
308,boši,adj,,"big, loose (about clothes)"
309,boteni,adv mod,,for nothing
310,botkas,n m,-adês/-as,Kasha (dish of cooked grain or groats)
311,brekh,n m,-a/-ês,bosom
312,breš,n m,-a/-ês,year
313,brešin,n m,-ês/-a,rain
314,brešindalo,adj m,,rainy
315,brešuko,adj m,,one-year-old
316,bristel,v tr,-ď/-d,forget
317,bristerďol,v itr,-iľ/—,be forgotten
318,bućhol,v itr,-iľ/—,be called
319,budźo,n m,-ê/-ês,duster
320,bugdlipe,n m,-imatês/-imas,"width, breadth"
321,bukadar,adj indef,,numerous
322,bukadar,adj indef,,"a lot, much"
323,bukavas,n m,-adês/-as,handcaff
324,buklidijel,v tr,-ď/-îmê,"1. cut out 2. put, put together"
325,buko,n m,-ê/-ês,liver
326,bukradijel,v tr,-ď/-îmê,stew sth. (in its own juice)
327,bul,n f,-ja/-ja,"croup, bottom"
328,buľalo,adj m,,having big bottom
329,buluti,n m,-ja/-es,"storm-cloud, cloud, fog"
330,bundžarďol,v itr,-iľ/—,"be tucked up, be rolled up"
331,bundžarel,v tr,-ď/-d,"tuck up, roll up"
332,buraklandijel,v itr,-ď/-îmê,"ramble, wander"
333,burbeki,n m,-ja/-es,kidney
334,burdijel,v tr,-ď/-îmê,1. drill 2. wring out (washing and so on)
335,burli,n f,-ja/-ja,fly
336,burnekh,n m,-a/-ês,handful
337,buros,n m,-ja/-os,"scent, smell"
338,buruli,adj,,Isabella (colour of horses)
339,burum,adv temp,,"ahead, at first"
340,burumi,n m,-ja/-es,1. front 2. beginning
341,burundžuki,n m,-ja/-es,kerchief with tassels
342,buruvďol,v itr,-iľ/—,"get tousled, become frayed"
343,buruvel,v tr,-ď/-d,"tousle, fray"
344,burxija,n f,-ja/-ja,"drill, auger"
345,busti,n f,-ja/-ja,fork
346,but,n m,-a/-ês,"a great deal, much"
347,but,adj indef m,,many
348,but,adj indef,,"1. a lot, many 2. very"
349,buťa,n pl,,blacksmith's goods
350,buťari,n m,-ja/-es,blacksmith
351,buti,n f,-ja/-ja,work (in a forge shop)
352,buturi,n m,-ja/-es,push
353,cačaki,n m,-ja/-es,"tassel, fringe"
354,ćačes,adv mod,,"1. correctly, frankly 2. familial"
355,ćači,n f,-ja/-ja,truth
356,ćačipe,n m,-imatês/-imas,truth
357,ćaćo,adj m,,"right (about a side), native, correct"
358,ćaćol,v itr,-iľ/—,become relatives
359,ćaji,n m,-ja/-es,tea
360,ćajkadijel,v tr,-ď/-îmê,rinse
361,ćajľarel,v tr,-ď/-d,"make gorged, make full"
362,ćajles,adv mod,,full
363,ćajlipe,n m,-imatês/-imas,satiety
364,ćajlo,adj m,,"gorged, full"
365,ćajľol,v itr,-iľ/—,"become gorged, become full"
366,ćakija,n f,-ja/-ja,knife (clasp)
367,ćalaperdo,adj m,,absurd
368,ćalas,n m,-adês/-as,firebrand
369,ćalavďol,v itr,-iľ/—,"hurt oneself, bang oneself, hook oneself"
370,ćalavel,v tr,-ď/-d,"touch, hurt"
371,ćaldijel,v tr,-ď/-îmê,scythe
372,ćalîšijel,v tr,-ď/-îmê,earn
373,ćalîšima,n f,-ja/-ja,earnings
374,ćaľtan,adv mod,,"fast, quickly"
375,ćaľti,adv mod,,"fast, quickly"
376,ćalxîja,n f,-ja/-ja,scythe
377,ćam,n f,-ja/-ja,cheek
378,ćamauli,n m,-ja/-es,chin
379,ćamik,n f,-ja/-ja,"raisin, raisins"
380,ćamňalo,adj m,,having big cheeks
381,ćamukerďol,v itr,-iľ/—,be chewed
382,ćamukerel,v tr,-ď/—,chew
383,ćamukerni,n f,-ja/-ja,chewing-gum
384,ćamukerno,adj m,,chewing
385,ćang,n f,-ja/-ja,"leg, paw"
386,ćangalo,adj m,,"leg-, paw-"
387,ćani,n f,-ja/-ja,earring
388,ćap ko,prep phr,,"till the very one, by the very one"
389,ćap tele,n phr,,"bottom, downmost"
390,ćapa,n f,-ja/-ja,pick axe
391,ćar,n f,-ja/-ja,grass
392,ćaŕavel,v tr,-ď/-d,pasture
393,ćarďol,v itr,-iľ/—,be licked
394,ćarel,v tr,-ď/-d,lick
395,ćares,n m,-a/-es,profit
396,ćaŕol,v itr,-iľ/—,"graze, pasture"
397,ćarpuki,adj,,"spoilt, epileptic"
398,ćarpundijel,v itr,-ď/-îmê,"fool, be epileptic"
399,ćaŕutno,adj m,,grassy
400,ćatlaki,adj,,"not good, untidy"
401,cave-ňebuť,adj indef,,"some, any"
402,cavi-ňebuť,adj indef,,"some, any"
403,čekes,n m,-a/-es,temple
404,čerkeji,n m,-ja/-es,mosquito
405,čerxen,n f,-a/-es,star
406,četi,n m,-ja/-es,edge
407,cexla,n f,-ja/-ja,brick
408,čezma,n f,-a/-a,high boot
409,ćhadel,v tr,-ď/-d,"vomit, feel  sick"
410,ćhadipe,n m,-imatês/-imas,"nausea, vomit"
411,ćhaj,n f,,"daughter, girl (Roma)"
412,ćhavo,n m,-ê/-ês,"son, young man (Roma)"
413,čhe,interj,,form of address to a woman
414,čhel,n f,-ja/-ja,shadow
415,čhel,v tr,-ď/-d,"throw, pour, strew, put"
416,čhel boja,v phr itr,-ď/-d,grow up
417,čhel jakh,v phr tr,,put the evil eye on sb.
418,čhel jakhaluno,v phr tr,,put the evil eye on sb.
419,čhel rîl,v phr tr,,fart
420,čhel rîla,v phr tr,,fart
421,čhel sama,v phr tr,,pay attention
422,čhel trad,v phr itr,,jump
423,čhel traďa,v phr itr,,jump
424,čhib,n f,-ja/-ja,tongue
425,čhibalo,adj m,,"talkative, sharp-tongued"
426,čhinavel,v tr,-ď/-d,promise
427,čhindi,n f,-ja/-ja,razor
428,čhinďol,v itr,-iľ/—,"be torn, be broken off, be cut"
429,čhinel,v tr,-ď/-d,"1. cut, tear off, cut off 2. think"
430,čhingerďol,v itr,-iľ/—,be chopped
431,čhingerel,v tr,-ď/-d,chop
432,čhiťarďarel,v tr,-ď/-d,make sb. throw
433,čhiťarel,v tr,-ď/-d,make sb. throw
434,čhiťol,v itr,-iľ/—,"be thrown on, be strewn, be put on"
435,čhiťol ande xalavde,v itr,,be taken to the army
436,ćhon,n m,-ê/-ês,month
437,ćhonut,n m,,moon
438,ćhora,n pl,,beard
439,ćhoralo,adj m,,bearded
440,ćhorďol,v itr,-iľ/—,rain
441,ćhorel,v tr,-ď/-d,"pour over, rain"
442,ćhororo,n m,,small beard
443,ćhućharel,v tr,-ď/-d,make empty
444,ćhućhel,v itr,-ď/-d,get empty
445,ćhućho,adj m,,empty
446,ćhungarel,v tr,-ď/-d,"spit, spit out"
447,ćhungaripe,n m,-imatês/-imas,spitting
448,ćhuri,n f,-ja/-ja,knife
449,čik,n f,-ja/-ja,dirt
450,čikalo,adj m,,dirty
451,čikat,n m,-a/-ês,forehead
452,čikindijel,v tr,-ď/-îmê,be afraid of
453,čikladijel,v itr,-ď/-îmê,"drizzle, spit (about rain)"
454,čikles,n m,-a/-es,chewing-gum
455,čimčidijel,v tr,-ď/-îmê,"pinch, dab"
456,činataji,n m,,little finger
457,čipčes,n m,-êdês/-ês,"chick, poult"
458,čirčiri,n m,-ja/-es,small meat-pie in the shape of moon
459,čirikli,n f,-ja/-ja,bird
460,čirǩeni,adj,,swarthy
461,čivi,adj,,uncooked
462,čivi boreki,n phr m,,meat pasty
463,cîbe,interj,,stop! (lie) down! (to dogs)
464,ćoćkainka,n f,-ja/-ja,pig
465,ćoćkas,n m,-adês/-as,wild boar
466,ćoćkasoro,n m,-ê/-ês,young pig
467,ćokmar,n f,-ja/-ja,cudgel
468,ćokraki,n m,-ja/-es,"spring, source"
469,ćoktan,adv temp,,long ago
470,ćoktanlîs,adj m,,"old, long-time"
471,ćoldes,adv mod,,bald
472,ćoldo,adj m,,bald
473,ćolďol,v itr,-iľ/—,become bald
474,ćolel,v tr,-ď/-d,"scrape, hew"
475,ćolpus,n m,-udês/-us,colander
476,ćomdijel,v itr,-ď/-îmê,dive
477,ćoplija,n f,-ja/-ja,iron tool for lifting of a hot pan
478,ćopliki,n m,-ja/-es,rubbish
479,ćor,n m,-ê/-ês,thief
480,ćorapi,n m,-ja/-es,sock (clothes)
481,ćorba,n f,-ja/-ja,"borscht, beet-root soup"
482,ćorďol,v itr,-iľ/—,"be stolen, vanish (from the place)"
483,ćorel,v tr,-ď/-d,"steal, thieve"
484,ćores,adv mod,,poorly
485,ćori,n f,-ja/-a,theft
486,ćoripe,n m,-imatês/-imas,poverty
487,ćoro,adj m,,poor
488,ćoŕol,v itr,-iľ/—,get poor
489,ćubari,adj,,"freckled, pimpled"
490,ćuči,n f,-ja/-ja,"1. nipple, breast, bosom 2. udder 3. baby's comforter 4. tap"
491,ćukni,n f,-ja/-ja,"cane, whip"
492,ćuli,n m,-ja/-es,old thing
493,ćumeči,n m,-ja/-es,skimmer
494,ćumidel,v tr,-ď/-d,kiss
495,ćumidiňol,v itr,-iľ/—,be kissed
496,ćumidipe,n m,-imatês/-imas,kiss
497,ćunli,n f,-ja/-ja,plait (hair)
498,ćuvali,n m,-ja/-es,bag
499,ćuveki,n m,-ja/-es,slipper
500,dab,n f,-ja/-ja,"blow, stroke"
501,dad,n m,-ê/-ês,father
502,dada,n pl,,parents
503,daj,n f,-ja/-ja,mother
504,dalašijel,v itr,-ď/-îmê,vagabond
505,damas,n m,-adês/-as,presentiment
506,dami,n m,-ja/-es,taste
507,damlîs,adj m,,tasty
508,dan,n m,-ê/-ês,tooth
509,dandalo,adj m,,with lot of tooth
510,dandaľol,v itr,-iľ/—,appear (about teeth)
511,dandelel,v tr,-ď/-d,"bite, gnaw"
512,dasi,n m,-ja/-es,servant
513,dašijel,v itr,-ď/-îmê,foam
514,davija,n f,-ja/-ja,trail
515,davrandijel,v tr,-ď/-îmê,"start, be the initiator of sth."
516,daxa,part,,"yet, still"
517,daxa nanaj,adv temp,,not yet
518,daxîtijel,v tr,-ď/-îmê,"distribute, spend"
519,deči,adv temp,,then
520,dei,part quot,,quotative particle
521,dejanderdijel,v tr,-ď/-îmê,force to bear
522,dejandijel,v tr,-ď/-îmê,"bear, suffer"
523,del,v tr,,give
524,del,n m,-ê/-ês,"sky, god"
525,del ande grasten,v phr tr,,harness horses
526,del angal,v phr tr,,greet
527,del angali,v phr tr,,"hug, embrace"
528,del bebeŕa,v phr itr,,scream
529,del bešni,v phr itr,,"squat, dance squatting"
530,del boja,v phr tr,,paint
531,del bordži,v phr tr,,lend
532,del brešin,v phr itr,,it rains
533,del buľe,v phr itr,,have sexual intercourse
534,del burnekh,v phr tr,,take a handful
535,del buturi,v phr tr,,push
536,del ćhorel brešin,v phr itr,,"the sky is pouring rain, it is raining"
537,del dab,v phr tr,,strike
538,del dumukh,v phr tr,,punch
539,del dźaldavi,v phr itr,,swim
540,del gili,v phr itr,,sing
541,del ikos,v phr tr,,call
542,del ladźavaske,v phr tr,,make ashamed
543,del ladźavo,v phr tr,,make ashamed
544,del laxti,v phr tr,,kick
545,del mujal,v phr tr,,"turn over, overthrow"
546,del pes godi,v phr itr,,think
547,del šol,v phr itr,,whistle
548,del šoľa,v phr itr,,whistle
549,del sumas,v phr tr,,remind
550,del takmati,v phr,,broadcast a melody
551,del trad,v phr itr,,"stand up, jump"
552,del trajos,v phr tr,,rest
553,del vraśa,v phr tr,,weld together (metal)
554,del vrasi (vraśa),v phr tr,,weld together (metal)
555,demin,adv temp,,"just now, a moment ago"
556,demina,adv temp,,"just now, a moment ago"
557,deming,adv temp,,"just now, a moment ago"
558,deminga,adv temp,,"just now, a moment ago"
559,deniľakerel,v tr,-ď/-d,"make sb. stupid, force to grow stupid, drive sb. crazy"
560,deniles,adv mod,,"stupidly, foolishly"
561,denilo,adj m,,"stupid, foolish"
562,deniľol,v itr,-iľ/—,grow stupid
563,denkastan,adv mod,,"on purpose, intentionally"
564,deŕav,n f,-ja/-ja,sea
565,deš,num card,,ten
566,ďes,n m,-ê/-ês,day
567,desto,n m,-ê/-ês,handle
568,dešto,num ord,,tenth
569,dešujekh,num card,,eleven
570,ďesutno,adj m,,daily
571,devleisa,n f,-ja/-ja,goddess
572,dexel,v tr,-ď/-d,love
573,dexipe,n m,-imatês/-imas,love
574,dexľarel,v tr,-ď/-d,"force to love, make sb. love"
575,dexli,n f,-ja/-ja,"darling, mistress"
576,dexlo,n m,-ê/-ês,"darling, lover"
577,dikhel,v tr,-ľ/-l,"see, look"
578,dikhel po ćaŕes,v phr itr,,look after one's own interests
579,dikhinďol,v itr,-iľ/—,be seen
580,dikhľol,v itr,-iľ/—,be under sb's care
581,dinďarel,v tr,-ď/-d,make sb. give
582,diňol,v itr,-iľ/—,be given
583,dise,adv temp,,in the afternoon
584,disipe,n m,-imatês/-imas,dawn
585,diśol,v itr,-iľ/—,dawn
586,diz,n f,-a/-ês,"town, city"
587,dizutno,adj m,,"urban, municipal"
588,doba,n f,-ja/-ja,period of a day
589,domongija,n f,-ja/-ja,gossip
590,dorbas,n m,-adês/-as,bag
591,dori,n f,-ja/-ja,string
592,dorikerel,v tr,-ď/-d,tell fortunes
593,dorikeripe,n m,-imatês/-imas,fortunetelling
594,dorikerno,adj m,,"able to tell fortunes, taken during the fortunetelling"
595,dortiki,n m,-ja/-es,rouble (Russian currency)
596,doš,n f,-ja/-ja,"guilt, vice"
597,došaľakerel,v tr,-ď/-d,blame
598,došales,adv mod,,guiltily
599,došalo,adj m,,guilty
600,došaľol,v itr,-iľ/—,be guilty
601,došeki,n m,,feather bed
602,dovas,n m,-adês/-as,1. prayer 2. funeral feast
603,dovrus,adj m,,straight
604,dovrus,adv mod,,straight
605,dovruskerel,v tr,-ď/-d,straighten
606,dovrutnes,adv mod,,straight
607,dovrutno,adj m,,straight
608,drab,n m,-ê/-ês,"medicine, pill, remedy"
609,drabalo,adj m,,medicinal
610,drabari,n m,-ja/-es,drug addict
611,drabina,n f,-ja/-ja,ladder
612,drabkerel,v tr,-ď/-d,"read, read prayers"
613,drabkeripe,n m,-imatês/-imas,reading
614,drabkerno,adj m,,"well-read, constantly reading"
615,drakh,n f,-ja/-ja,"grapes, grape berry"
616,drom,n m,-ê/-ês,road
617,dromutno,adj m,,used to roads
618,drosi,n m,-ja/-ja,dew
619,dudum,n m,-ê/-ês,"pumpkin, marrow"
620,duhos,n m,-ja/-os,"ghost, scent"
621,duj,num card,,two
622,duj dźaňa,n phr,-ja/-ja,two women
623,duj šela,num card,,two hundred
624,duja,n f,-ja/-ja,pair
625,dujto,num ord,,second
626,ďuǩana,n f,-ja/-ja,"shop, stall"
627,ďuǩandšiisa,n f,-ja/-ja,saleswoman
628,ďuǩandšis,n m,-idês/-is,salesman
629,dukh,n f,-ja/-ja,pain
630,dukhal,v itr,-ľ/-l,it hurts
631,dukhavel,v tr,-ď/-d,"hurt sb., cause sb. pain"
632,dulgipe,n m,-imatês/-imas,length
633,dulgizel,v itr,-ď/-d,"become long, lengthen"
634,dulgo,adj m,,long
635,dum dumeste,adv mod,,back-to-back
636,dumo,n m,-ê/-ês,back (body part)
637,dumukh,n f,-ja/-ja,fist
638,ďuňas,n m,-adês/-as,"people, world (living space)"
639,dunduli,n m,-ja/-es,winged horse (personage of fairy tale)
640,dupladijel,v tr,-ď/-îmê,"flock, fill"
641,dur,adv loc,,far away
642,dural,adv loc,,from far
643,duŕol,v itr,-iľ/—,move away
644,duruli,n f,-ja/-ja,reed pipe
645,durutno,adj m,,"distant, far"
646,dušmani,n m,-ja/-es,enemy
647,dušmanlîki,n m,-ja/-es,"enmity, dislike"
648,duvaldadijel,v itr,-ď/-îmê,"volatilize, vanish"
649,duvares,num mult,,twice
650,duveri,n m,-ja/-es,wall (in the house)
651,dźadîisa,n f,,witch
652,dźadîki,n m,,black magic
653,dźadîs,n m,-idês/-îs,wizard
654,dźajderdijel,v tr,-ď/-îmê,make sb. spread out sth.
655,dźajdijel,v tr,-ď/-îmê,spread out
656,dźajdinďol,v itr,-iľ/—,be spread out
657,dźal,v itr,,"walk, walk away"
658,džal avdželîki,v phr tr,,hunt
659,džal avri,v phr itr,,go outside
660,džal avri peske,v phr itr,,go outside to go to the toilet
661,dźal ko xalavde,v phr itr,,"join the army, go to the army"
662,dźaladijel,v tr,-ď/-îmê,lick
663,dźaldavi,n m,-ja/-ja,swimming
664,dźaluvi,n m,-ja/-ja,flame
665,dźamejati,n m,-ja/-ja,"public, audience"
666,dźamija,n f,-ja/-ja,mosque
667,dźamutro,n m,-ê/-ês,good-brother
668,dźanadžiri,adj,,"favourite, reputable"
669,dźandžir,n f,-ja/-ja,chain
670,dźanel,v tr,-ď/-d,know
671,dźangavďol,v itr,-iľ/—,wake up
672,dźangavel,v tr,-ď/-d,wake sb. up
673,dźani,n f,-ja/-ja,woman (count noun)
674,dźanlo,adj m,,acquainted
675,dźanľol,v itr,-ľ/-l,be recognised
676,dźano,n m,-ê/-ês,man (count noun)
677,dźansizi,adj,,"vacant (look, face)"
678,dźape,n m,-atês/-as,"manner of walking, walk"
679,dźartîs,adj m,,"feeble, flimsy"
680,dźati,adj,,"alien, strange"
681,dźaxas,n m,-adês/-as,"coast, shore"
682,dźeremes,n m,-ê/-ês,"fine, penalty"
683,dži,prep,,"before, till"
684,dži kaj,part quot,,quotative particle
685,džigeri,n m,-ja/-es,lung
686,džiirindžiki,adj,,squeamish
687,džilîki,n m,-ja/-es,thigh
688,džiŕeni,adj,,"blond, fair-haired, red-headed"
689,džirindijel,v itr,-ď/-îmê,strain at
690,dživinďakerel,v tr,-ď/-d,enliven
691,dživindes,adv mod,,lively
692,dživindo,adj m,,alive
693,dživinďol,v itr,-iľ/—,come to life
694,dźonedijel,v itr,-ď/-îmê,"set off, ship off, drive off"
695,dźoralo,adj m,,donkey-
696,dźorni,n f,-ja/-ja,donkey (female)
697,dźoro,n m,-ê/-ês,donkey
698,dźov,n f,-ja/-ja,"oat, barley"
699,dźovalo,adj m,,"oat, barley"
700,e,art def f sg,,definite article singular feminine
701,efta,n pl,,funeral feast on the seventh day (after sb. died)
702,efta,num card,,seven
703,efta deša,num card,,seventy
704,efta deša jekh,num card,,seventy one
705,efta dešato,num ord,,seventieth
706,eftato,num ord,,seventh
707,ej,interj,,well
708,ej,part,,well
709,ej ami,part,,"yes, of course"
710,eksinda,num card,,sixty
711,eksindato,num ord,,sixtieth
712,eksindujekh,num card,,sixty one
713,ela,part,,"go!, let's do sth."
714,ela,interj,,"go!, let's do sth."
715,emiš,part,,probably
716,emiš,conj,,as if
717,eňa,num card,,nine
718,eňa deša,num phr card,,ninety
719,eňa deša jekh,num phr card,,ninety one
720,eňa dešato,num phr ord,,ninetieth
721,enako,adv loc,,right here
722,eňato,num ord,,ninth
723,ene,part,,the most
724,enoke,adv loc,,right there
725,ertes,adv temp,,early
726,êsi,v cop,,"be, exist"
727,êslindijel,v itr,-ď/-îmê,get old
728,eslîs,adj m,,elderly
729,faiskerel,v tr,-ď/-d,imagine
730,faizel,v itr,-ď/-d,seem
731,fajma,part,,1. it seems 2. probably 3. apparently 4. may be
732,fala,n f,-ja/-ja,boasting
733,falka,n f,-ja/-ja,"cheekbone, jaw"
734,fasuli,n m,-ja/-es,1. clitoris 2. bean
735,felani,n m,-ja/-es,"famous, familiar"
736,felanisa,n f,-ja/-ja,famous
737,feli,n f,-ja/-ja,"1. part, share 2. rope loop"
738,fota,n f,-ja/-ja,dickey
739,fuľel,v itr,-ď/-d,"1. climb down 2. get out (of a transport vehicle, e.g. bus)"
740,fundos,n m,-ja/-os,bottom
741,furtijel,v tr,-ď/-îmê,"throw away, fling"
742,gad,n m,-ê/-ês,shirt
743,gadži,n f,-ja/-ja,woman (non-Roma)
